,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
SAMD11|ENSG00000187634.13|chr1,-0.000822547945183,0.996311395234477,-0.0104185337583048,0.970852450544032,SAMD11|ENSG00000187634.13|chr1,ns,0
ARHGAP12|ENSG00000165322.18|chr10,-0.138245651710843,0.669463952233546,-0.213780986871719,0.336595194993069,ARHGAP12|ENSG00000165322.18|chr10,ns,0
ZEB1|ENSG00000148516.23|chr10,0.0477870971957262,0.92032594738445,-0.0153390407415295,0.969393018763663,ZEB1|ENSG00000148516.23|chr10,ns,0
MTPAP|ENSG00000107951.15|chr10,0.204271020802863,0.472581738650961,0.362058325683556,0.152333261809682,MTPAP|ENSG00000107951.15|chr10,ns,0
JCAD|ENSG00000165757.9|chr10,-0.395413569829748,0.247760599494834,-0.214082029250843,0.449628278859413,JCAD|ENSG00000165757.9|chr10,ns,0
BAMBI|ENSG00000095739.11|chr10,0.0515187359822797,0.91450368623511,0.239489775130181,0.409422339427778,BAMBI|ENSG00000095739.11|chr10,ns,0
WAC|ENSG00000095787.25|chr10,0.184558324283732,0.319954339966204,-0.0469057396532264,0.846954803357591,WAC|ENSG00000095787.25|chr10,ns,0
MPP7|ENSG00000150054.19|chr10,-0.0274513987593988,0.945075832658888,-0.137535269468998,0.363219116672733,MPP7|ENSG00000150054.19|chr10,ns,0
RAB18|ENSG00000099246.18|chr10,0.176826281985155,0.562807983213895,-0.329162755351679,0.204290275682906,RAB18|ENSG00000099246.18|chr10,ns,0
ACBD5|ENSG00000107897.20|chr10,-0.0405859115293432,0.933777168664342,-0.136885852086148,0.703981031518764,ACBD5|ENSG00000107897.20|chr10,ns,0
MASTL|ENSG00000120539.15|chr10,0.396021823394364,0.139937584481393,-0.0083457821329798,0.984377173978198,MASTL|ENSG00000120539.15|chr10,ns,0
YME1L1|ENSG00000136758.20|chr10,0.0100438767092523,0.985030155615856,-0.27559231929219,0.339099388525803,YME1L1|ENSG00000136758.20|chr10,ns,0
ABI1|ENSG00000136754.18|chr10,-0.199119611613046,0.543061319761571,-0.180401762654733,0.584296561519262,ABI1|ENSG00000136754.18|chr10,ns,0
ITGB1|ENSG00000150093.20|chr10,0.0455903359649928,0.856464079981646,-0.0681984431581719,0.751781675229272,ITGB1|ENSG00000150093.20|chr10,ns,0
PDSS1|ENSG00000148459.16|chr10,0.0185777985113676,0.970985001779083,0.0923711015470317,0.795375888321353,PDSS1|ENSG00000148459.16|chr10,ns,0
ARHGAP21|ENSG00000107863.20|chr10,-0.0491070170250564,0.8900474083538,-0.102952210115455,0.677386457556634,ARHGAP21|ENSG00000107863.20|chr10,ns,0
OTUD1|ENSG00000165312.7|chr10,-0.0304840506867089,0.948442572849819,-0.0889023828725638,0.798059618774732,OTUD1|ENSG00000165312.7|chr10,ns,0
MSRB2|ENSG00000148450.13|chr10,-0.0421195878855106,0.918802935584031,-0.242658362869178,0.281127163532334,MSRB2|ENSG00000148450.13|chr10,ns,0
PIP4K2A|ENSG00000150867.14|chr10,-0.171450761708362,0.609657101208684,-0.119175759269613,0.249731040469038,PIP4K2A|ENSG00000150867.14|chr10,ns,0
BMI1|ENSG00000168283.14|chr10,0.0217173415213633,0.968720332506077,-0.698573406913736,0.0177797163699739,BMI1|ENSG00000168283.14|chr10,ns,0
COMMD3|ENSG00000148444.16|chr10,0.112286235921615,0.758418201214046,0.0089982560849619,0.984975745492686,COMMD3|ENSG00000148444.16|chr10,ns,0
DNAJC1|ENSG00000136770.11|chr10,0.0300477747604787,0.956421268696116,0.0049840412666966,0.991480233545031,DNAJC1|ENSG00000136770.11|chr10,ns,0
MLLT10|ENSG00000078403.17|chr10,-0.0085214802632254,0.984878432466411,0.0296100491218758,0.8674016239387,MLLT10|ENSG00000078403.17|chr10,ns,0
SKIDA1|ENSG00000180592.17|chr10,-0.0953133101301976,0.79397911093388,-0.0907427481506207,0.636383415961059,SKIDA1|ENSG00000180592.17|chr10,ns,0
ARL5B|ENSG00000165997.5|chr10,0.185029289660521,0.355996652452938,-0.319952142235525,0.237726651415566,ARL5B|ENSG00000165997.5|chr10,ns,0
STAM|ENSG00000136738.15|chr10,-0.110465860646706,0.756135565170279,-0.177696669154702,0.496740103263603,STAM|ENSG00000136738.15|chr10,ns,0
VIM|ENSG00000026025.16|chr10,-0.208905194795804,0.0893294517910692,-0.0552719972381209,0.740510378807097,VIM|ENSG00000026025.16|chr10,ns,0
TRDMT1|ENSG00000107614.22|chr10,-0.0222819960274605,0.953629374718622,-0.0942047703605282,0.184152007542462,TRDMT1|ENSG00000107614.22|chr10,ns,0
THNSL1|ENSG00000185875.13|chr10,-0.0187474362122425,0.956467805384391,-0.929499700014725,0.0522283112383196,THNSL1|ENSG00000185875.13|chr10,ns,0
UBE2D1|ENSG00000072401.15|chr10,-0.118275456777806,0.74361956117184,-0.983760503863423,0.003178604138968,UBE2D1|ENSG00000072401.15|chr10,ns,0
NRP1|ENSG00000099250.18|chr10,-0.169621620186809,0.51761399596632,-0.268708199660741,0.379043962973849,NRP1|ENSG00000099250.18|chr10,ns,0
CUL2|ENSG00000108094.17|chr10,-0.0013128561083355,0.996242510173793,-0.0780795018472359,0.839222395112086,CUL2|ENSG00000108094.17|chr10,ns,0
CSTF2T|ENSG00000177613.9|chr10,-0.0156812069310573,0.970020489707583,0.0549818662836583,0.868534111982941,CSTF2T|ENSG00000177613.9|chr10,ns,0
PRKG1|ENSG00000185532.20|chr10,-0.121724799933772,0.642862880702157,0.238154325176928,0.313504457629618,PRKG1|ENSG00000185532.20|chr10,ns,0
ASAH2B|ENSG00000204147.11|chr10,0.177404236607761,0.520695132992327,-0.109949928086258,0.513575839437124,ASAH2B|ENSG00000204147.11|chr10,ns,0
SGMS1|ENSG00000198964.14|chr10,-0.0339628031365065,0.944889072042596,-0.140213750128594,0.527665000496713,SGMS1|ENSG00000198964.14|chr10,ns,0
WASHC2A|ENSG00000099290.17|chr10,-0.144231402995618,0.594797417841034,-0.0242505217453884,0.816433663197196,WASHC2A|ENSG00000099290.17|chr10,ns,0
AGAP6|ENSG00000204149.15|chr10,0.0277314581245422,0.945075832658888,0.0849505227512364,0.407463641833926,AGAP6|ENSG00000204149.15|chr10,ns,0
TIMM23B-AGAP6|ENSG00000178440.8|chr10,0.083051100589825,0.80486031727495,0.0189318514553099,0.909879694544236,TIMM23B-AGAP6|ENSG00000178440.8|chr10,ns,0
TIMM23B|ENSG00000204152.14|chr10,0.26886367522452,0.28828564095794,-0.0139546113210231,0.960218413204832,TIMM23B|ENSG00000204152.14|chr10,ns,0
PARG|ENSG00000227345.9|chr10,0.120357068585967,0.700896912502907,-0.157191878795758,0.408727715102975,PARG|ENSG00000227345.9|chr10,ns,0
ERCC6|ENSG00000225830.16|chr10,0.0331553676828278,0.898703394991888,-0.168414828920851,0.0523039884725096,ERCC6|ENSG00000225830.16|chr10,ns,0
MAPK8|ENSG00000107643.17|chr10,0.0042392371775869,0.993289812586899,-0.0515399639636589,0.548875647107365,MAPK8|ENSG00000107643.17|chr10,ns,0
NCOA4|ENSG00000266412.6|chr10,0.0342502973027757,0.938462783645119,0.131119615525404,0.627804913278916,NCOA4|ENSG00000266412.6|chr10,ns,0
TIMM23|ENSG00000265354.4|chr10,0.148852599588377,0.641727562531707,0.301567293671422,0.226257291445911,TIMM23|ENSG00000265354.4|chr10,ns,0
PARD3|ENSG00000148498.17|chr10,0.0878338494294816,0.722412218255187,-0.187383088482868,0.256616441354007,PARD3|ENSG00000148498.17|chr10,ns,0
WASHC2C|ENSG00000172661.20|chr10,-0.0729188774017152,0.795856047396933,-0.0663345847023657,0.147326636002193,WASHC2C|ENSG00000172661.20|chr10,ns,0
ZNF32|ENSG00000169740.14|chr10,0.0383136625414128,0.929977302925747,-0.74693397534195,0.097700632066799,ZNF32|ENSG00000169740.14|chr10,ns,0
ZNF485|ENSG00000198298.13|chr10,0.0496985318511299,0.881137317621434,0.0038029394973742,0.975234974694386,ZNF485|ENSG00000198298.13|chr10,ns,0
ZNF239|ENSG00000196793.14|chr10,0.419250663066522,0.185463458964949,-0.0659039286591137,0.732139710447137,ZNF239|ENSG00000196793.14|chr10,ns,0
HNRNPF|ENSG00000169813.17|chr10,-0.195525183847902,0.0743291282635531,0.02243612882896,0.88504440910029,HNRNPF|ENSG00000169813.17|chr10,ns,0
CSGALNACT2|ENSG00000169826.8|chr10,0.0815883588403407,0.830443189905158,-0.115334288835771,0.702983469827904,CSGALNACT2|ENSG00000169826.8|chr10,ns,0
BMS1|ENSG00000165733.8|chr10,-0.0146513588340774,0.975091844744751,-0.088230422082639,0.755942701357442,BMS1|ENSG00000165733.8|chr10,ns,0
ZNF33B|ENSG00000196693.15|chr10,0.158627046489138,0.588481433738554,0.107592920498655,0.755997306639797,ZNF33B|ENSG00000196693.15|chr10,ns,0
ZNF37A|ENSG00000075407.19|chr10,-0.0766649171475585,0.850627052380508,-0.141334338092182,0.667682663724763,ZNF37A|ENSG00000075407.19|chr10,ns,0
ZNF33A|ENSG00000189180.16|chr10,-0.0456747665296909,0.918402743992471,-0.700654700296959,0.0728463018315892,ZNF33A|ENSG00000189180.16|chr10,ns,0
ZNF248|ENSG00000198105.16|chr10,0.0265714187463981,0.959729430241094,-0.0634783282912549,0.802262261056393,ZNF248|ENSG00000198105.16|chr10,ns,0
FZD8|ENSG00000177283.8|chr10,-0.180663044499344,0.557950496241708,-0.119963473224809,0.480356839469864,FZD8|ENSG00000177283.8|chr10,ns,0
CCNY|ENSG00000108100.18|chr10,-0.0817883447946679,0.819590813528198,0.315841132175731,0.222516321406049,CCNY|ENSG00000108100.18|chr10,ns,0
CREM|ENSG00000095794.20|chr10,0.0708049216638124,0.842864378235644,-0.200479289788388,0.529921420754515,CREM|ENSG00000095794.20|chr10,ns,0
ZNF22|ENSG00000165512.5|chr10,0.0239248954857185,0.963924254040002,-0.0217320850309222,0.807350287793517,ZNF22|ENSG00000165512.5|chr10,ns,0
FAM102A|ENSG00000167106.12|chr9,-0.0217823669937264,0.960032915062821,-0.151640974437253,0.0249962413014384,FAM102A|ENSG00000167106.12|chr9,ns,0
DPM2|ENSG00000136908.18|chr9,-0.026150434222062,0.943268155972167,-0.0976216895633087,0.766586276250721,DPM2|ENSG00000136908.18|chr9,ns,0
FPGS|ENSG00000136877.15|chr9,0.0502294811651481,0.883560772013918,-0.106515689356457,0.74163321762591,FPGS|ENSG00000136877.15|chr9,ns,0
RGP1|ENSG00000107185.10|chr9,-0.122347454715066,0.72563499419001,-0.467279702221865,0.196978915373288,RGP1|ENSG00000107185.10|chr9,ns,0
GBA2|ENSG00000070610.14|chr9,0.0544431134458841,0.878131425149932,-0.182040292004489,0.318279134124189,GBA2|ENSG00000070610.14|chr9,ns,0
CREB3|ENSG00000107175.12|chr9,0.0675610055497143,0.812440961005522,-0.008171523780916,0.900510741661543,CREB3|ENSG00000107175.12|chr9,ns,0
TLN1|ENSG00000137076.21|chr9,-0.0722564473277999,0.802625890573409,-0.137944506150364,0.59065596616878,TLN1|ENSG00000137076.21|chr9,ns,0
ARHGEF39|ENSG00000137135.18|chr9,-0.0676823762998928,0.822984511468949,-0.111939000970853,0.677566302044121,ARHGEF39|ENSG00000137135.18|chr9,ns,0
TESK1|ENSG00000107140.16|chr9,0.0165540555345311,0.968778709835185,-0.304781643194012,0.350744977612166,TESK1|ENSG00000107140.16|chr9,ns,0
STOML2|ENSG00000165283.16|chr9,0.0034026937362348,0.993768506252698,-0.194779639338791,0.390781688640234,STOML2|ENSG00000165283.16|chr9,ns,0
FANCG|ENSG00000221829.11|chr9,0.0424726230444332,0.926716210122199,-0.112068092923433,0.735856885804323,FANCG|ENSG00000221829.11|chr9,ns,0
VCP|ENSG00000165280.18|chr9,0.128089686733182,0.641624369919385,0.488298032951423,0.020529304782682,VCP|ENSG00000165280.18|chr9,ns,0
DNAJB5|ENSG00000137094.16|chr9,0.966517335823996,0.0683889482406034,0.764567214049584,0.114956104043148,DNAJB5|ENSG00000137094.16|chr9,ns,0
SIGMAR1|ENSG00000147955.18|chr9,-0.111247377850809,0.706656730205368,0.0326105304500585,0.88693451262196,SIGMAR1|ENSG00000147955.18|chr9,ns,0
DCTN3|ENSG00000137100.16|chr9,0.0453008546134479,0.888120767638903,-0.0346625224352444,0.912651082162419,DCTN3|ENSG00000137100.16|chr9,ns,0
RPP25L|ENSG00000164967.10|chr9,0.0163197271351978,0.975408004819572,-0.0861189856474375,0.792717636675674,RPP25L|ENSG00000164967.10|chr9,ns,0
HINT2|ENSG00000137133.11|chr9,0.121183285877055,0.731785411077895,-0.290892062241009,0.348989918556901,HINT2|ENSG00000137133.11|chr9,ns,0
FAM219A|ENSG00000164970.15|chr9,-0.137382585800999,0.69448538507157,0.323059130322532,0.336004640485435,FAM219A|ENSG00000164970.15|chr9,ns,0
UBAP1|ENSG00000165006.14|chr9,0.0056011568368565,0.991829231829316,0.237247832694967,0.4886280485705,UBAP1|ENSG00000165006.14|chr9,ns,0
DCAF12|ENSG00000198876.13|chr9,-0.116614343877688,0.731785411077895,-0.505740274427541,0.0809951292847533,DCAF12|ENSG00000198876.13|chr9,ns,0
UBAP2|ENSG00000137073.24|chr9,0.286568284145567,0.355131168958992,-0.102483368302163,0.773880223637373,UBAP2|ENSG00000137073.24|chr9,ns,0
UBE2R2|ENSG00000107341.5|chr9,-0.234852830003448,0.248764903966023,-0.379571820410214,0.0412853103248911,UBE2R2|ENSG00000107341.5|chr9,ns,0
NOL6|ENSG00000165271.17|chr9,0.0090434922390152,0.987290968615441,0.0867459659234768,0.8209320679475,NOL6|ENSG00000165271.17|chr9,ns,0
NFX1|ENSG00000086102.19|chr9,-0.0117124190715053,0.979402047042111,0.250542873911625,0.456542251354888,NFX1|ENSG00000086102.19|chr9,ns,0
CHMP5|ENSG00000086065.14|chr9,-0.0023430964645347,0.994599662540644,-0.0286799879958879,0.937706177597247,CHMP5|ENSG00000086065.14|chr9,ns,0
BAG1|ENSG00000107262.26|chr9,0.100732740918471,0.78924925907329,-0.13791182255004,0.692548954481239,BAG1|ENSG00000107262.26|chr9,ns,0
B4GALT1|ENSG00000086062.13|chr9,0.287071257021436,0.30161544078525,0.276086786927795,0.40071616285097,B4GALT1|ENSG00000086062.13|chr9,ns,0
SMU1|ENSG00000122692.9|chr9,-0.150709146420684,0.637941752607341,0.166594571535107,0.619896557084416,SMU1|ENSG00000122692.9|chr9,ns,0
DNAJA1|ENSG00000086061.16|chr9,-0.414825922278747,0.0236323501029831,-0.233321447760375,0.351154676518089,DNAJA1|ENSG00000086061.16|chr9,ns,0
APTX|ENSG00000137074.20|chr9,0.0868072605451074,0.82487433326293,-0.266838840543136,0.429009308940016,APTX|ENSG00000137074.20|chr9,ns,0
NDUFB6|ENSG00000165264.11|chr9,-0.163767087000888,0.634657793137379,0.0646636824229909,0.868224654303731,NDUFB6|ENSG00000165264.11|chr9,ns,0
NUDT2|ENSG00000164978.18|chr9,-0.19832311881877,0.412913947851523,0.165589303613726,0.633507940227517,NUDT2|ENSG00000164978.18|chr9,ns,0
TOPORS|ENSG00000197579.8|chr9,0.173600197833847,0.57526005603812,-0.439905008067498,0.144029524131436,TOPORS|ENSG00000197579.8|chr9,ns,0
GLIPR2|ENSG00000122694.16|chr9,0.165822715883544,0.518647022681043,-1.2224515091683,0.0525460978653438,GLIPR2|ENSG00000122694.16|chr9,ns,0
GNE|ENSG00000159921.20|chr9,0.0411804596555354,0.926272739577194,-0.421435967429392,0.196525007869092,GNE|ENSG00000159921.20|chr9,ns,0
RASEF|ENSG00000165105.10|chr9,0.017344120655365,0.973782494024808,-0.0522729790356294,0.893694090219711,RASEF|ENSG00000165105.10|chr9,ns,0
TLE1|ENSG00000196781.16|chr9,-0.139896100262578,0.692575674354385,-0.393874354280553,0.228866721570857,TLE1|ENSG00000196781.16|chr9,ns,0
TLE4|ENSG00000106829.20|chr9,-0.021266812805356,0.968778709835185,-0.112998461821333,0.749121750025938,TLE4|ENSG00000106829.20|chr9,ns,0
CEP78|ENSG00000148019.14|chr9,-0.206184671171567,0.518647022681043,-0.0961460445835269,0.157385360735489,CEP78|ENSG00000148019.14|chr9,ns,0
VPS13A|ENSG00000197969.14|chr9,-0.395251580469994,0.237643291126171,-0.0866862757871858,0.194892789227405,VPS13A|ENSG00000197969.14|chr9,ns,0
CARNMT1|ENSG00000156017.13|chr9,-0.0762689426757428,0.839294977755679,0.0100316998211196,0.97250361325849,CARNMT1|ENSG00000156017.13|chr9,ns,0
C9orf40|ENSG00000135045.7|chr9,-0.130433214290619,0.712965604372673,-0.270479820564827,0.346672994337876,C9orf40|ENSG00000135045.7|chr9,ns,0
ZFAND5|ENSG00000107372.13|chr9,0.125078023608389,0.695446114073405,-0.0179355411853351,0.956819149307721,ZFAND5|ENSG00000107372.13|chr9,ns,0
ABHD17B|ENSG00000107362.14|chr9,-0.0334085470991934,0.951333660446883,-0.225599785856579,0.4606067252873,ABHD17B|ENSG00000107362.14|chr9,ns,0
SMC5|ENSG00000198887.9|chr9,0.0300302753350785,0.956230072896899,0.45603143573376,0.19092716451457,SMC5|ENSG00000198887.9|chr9,ns,0
PTAR1|ENSG00000188647.13|chr9,-0.150956877209909,0.660189251840355,-0.157935176267394,0.379309528493683,PTAR1|ENSG00000188647.13|chr9,ns,0
TJP2|ENSG00000119139.21|chr9,0.276785170308321,0.39314983669243,-0.26202168868826,0.441162726899332,TJP2|ENSG00000119139.21|chr9,ns,0
FXN|ENSG00000165060.15|chr9,-0.013499367364317,0.977995634804145,-0.688123710239271,0.0856239738538518,FXN|ENSG00000165060.15|chr9,ns,0
CLTA|ENSG00000122705.17|chr9,-0.0684659591475688,0.87498069223381,0.0429936324379388,0.890268527792605,CLTA|ENSG00000122705.17|chr9,ns,0
ENSG00000285130|ENSG00000285130.2|chr9,0.296875196650995,0.356654704522724,-0.26202168868826,0.441162726899332,ENSG00000285130|ENSG00000285130.2|chr9,ns,0
ALDH1B1|ENSG00000137124.8|chr9,0.0445711357336998,0.920728683032515,-0.192403237709813,0.561238010508336,ALDH1B1|ENSG00000137124.8|chr9,ns,0
SHB|ENSG00000107338.10|chr9,0.0235960884352893,0.963667766466422,-0.161309494582638,0.642176279671573,SHB|ENSG00000107338.10|chr9,ns,0
DCAF10|ENSG00000122741.16|chr9,-0.0128860820977615,0.9794086089744,-0.187744905029099,0.591483674870769,DCAF10|ENSG00000122741.16|chr9,ns,0
EXOSC3|ENSG00000107371.14|chr9,-0.223560392888877,0.47013193528641,0.162656076966812,0.506378463577178,EXOSC3|ENSG00000107371.14|chr9,ns,0
TRMT10B|ENSG00000165275.10|chr9,0.0391227668953437,0.914948348239171,-0.041255229908059,0.908848802303086,TRMT10B|ENSG00000165275.10|chr9,ns,0
TOMM5|ENSG00000175768.13|chr9,-0.0022536940661854,0.99491434313532,-0.162940535897121,0.390781861250404,TOMM5|ENSG00000175768.13|chr9,ns,0
FBXO10|ENSG00000147912.13|chr9,0.0224515366568153,0.956467805384391,0.020059453425524,0.937354572712151,FBXO10|ENSG00000147912.13|chr9,ns,0
POLR1E|ENSG00000137054.16|chr9,1.21765996263226,0.009595948190995,0.252750943157952,0.433163372876627,POLR1E|ENSG00000137054.16|chr9,ns,0
ZBTB5|ENSG00000168795.5|chr9,0.340080277404143,0.291442110911136,0.0779618349487937,0.83757831733704,ZBTB5|ENSG00000168795.5|chr9,ns,0
GRHPR|ENSG00000137106.18|chr9,0.128973811437306,0.65110362324568,0.0603408776079138,0.859971824390677,GRHPR|ENSG00000137106.18|chr9,ns,0
ZCCHC7|ENSG00000147905.18|chr9,0.227575101771755,0.412913947851523,0.174958165212663,0.572044139397578,ZCCHC7|ENSG00000147905.18|chr9,ns,0
MELK|ENSG00000165304.8|chr9,0.0314287897206479,0.956421268696116,-0.210164921003184,0.549191526302076,MELK|ENSG00000165304.8|chr9,ns,0
RNF38|ENSG00000137075.18|chr9,-0.598447670528038,0.132321689458937,-0.206191518217557,0.107284319173975,RNF38|ENSG00000137075.18|chr9,ns,0
PABIR1|ENSG00000187866.10|chr9,0.0944536703474048,0.801839993878173,0.183328599873996,0.606211496634723,PABIR1|ENSG00000187866.10|chr9,ns,0
UBQLN1|ENSG00000135018.14|chr9,-0.193628195253536,0.517913887661061,-0.272014136412247,0.339099388525803,UBQLN1|ENSG00000135018.14|chr9,ns,0
C9orf72|ENSG00000147894.17|chr9,0.0370218502842712,0.91520068564241,-0.107550584766966,0.438025483268992,C9orf72|ENSG00000147894.17|chr9,ns,0
IFT74|ENSG00000096872.17|chr9,-0.0138803836654464,0.973222274300009,-0.10330952634161,0.568694107145057,IFT74|ENSG00000096872.17|chr9,ns,0
SMARCA2|ENSG00000080503.24|chr9,0.065493687538223,0.862893900187705,0.270301115752955,0.358419735081796,SMARCA2|ENSG00000080503.24|chr9,ns,0
DMRT3|ENSG00000064218.5|chr9,-0.063217042344357,0.727253375883148,-0.0822544053750278,0.721800010215205,DMRT3|ENSG00000064218.5|chr9,ns,0
KANK1|ENSG00000107104.21|chr9,0.0385568645797363,0.918685102974022,0.0330685546077184,0.924159867024616,KANK1|ENSG00000107104.21|chr9,ns,0
CBWD1|ENSG00000172785.19|chr9,0.0934853088669456,0.709948896285305,-0.0907978765306344,0.788390247911534,CBWD1|ENSG00000172785.19|chr9,ns,0
C8orf33|ENSG00000182307.14|chr8,0.102385478775394,0.777601461826349,-0.0228942192207052,0.937030398221547,C8orf33|ENSG00000182307.14|chr8,ns,0
ZNF16|ENSG00000170631.15|chr8,0.201069158685175,0.504883397425315,0.298261569212241,0.400626174358748,ZNF16|ENSG00000170631.15|chr8,ns,0
COMMD5|ENSG00000170619.10|chr8,0.0480347616502696,0.920728683032515,-0.302390704467303,0.34542989182244,COMMD5|ENSG00000170619.10|chr8,ns,0
ZNF7|ENSG00000147789.16|chr8,0.148386329274542,0.659105399012189,-0.146223501907386,0.681053827010641,ZNF7|ENSG00000147789.16|chr8,ns,0
RPL8|ENSG00000161016.18|chr8,-0.0357220643470308,0.941186454404381,0.16811509052329,0.627349183400792,RPL8|ENSG00000161016.18|chr8,ns,0
C8orf82|ENSG00000213563.7|chr8,0.0244379161369804,0.961401224106262,-0.149813745666124,0.676404388299585,C8orf82|ENSG00000213563.7|chr8,ns,0
LRRC14|ENSG00000160959.8|chr8,0.0307237186129249,0.956467805384391,-0.166376933713407,0.607846009732271,LRRC14|ENSG00000160959.8|chr8,ns,0
RECQL4|ENSG00000160957.15|chr8,-0.0166374967537006,0.969391924988696,-0.105469518474559,0.723688289765578,RECQL4|ENSG00000160957.15|chr8,ns,0
MFSD3|ENSG00000167700.9|chr8,0.0845225859092899,0.793677803287704,0.157046180286298,0.619896557084416,MFSD3|ENSG00000167700.9|chr8,ns,0
VLDLR|ENSG00000147852.17|chr9,0.315360673895275,0.248764903966023,-0.0150439124033133,0.225703544143704,VLDLR|ENSG00000147852.17|chr9,ns,0
BOP1|ENSG00000261236.8|chr8,-0.0616366278508884,0.837434135214619,-0.135090757324962,0.660763460107596,BOP1|ENSG00000261236.8|chr8,ns,0
CYC1|ENSG00000179091.5|chr8,0.0656830370392118,0.878946203767611,-0.147415002426339,0.576782498167595,CYC1|ENSG00000179091.5|chr8,ns,0
GPAA1|ENSG00000197858.11|chr8,0.0361755862879429,0.922762160854754,-0.223601359778999,0.494186256100716,GPAA1|ENSG00000197858.11|chr8,ns,0
EXOSC4|ENSG00000178896.9|chr8,0.158280672245248,0.596864858003198,-0.0387995669836519,0.923168458678016,EXOSC4|ENSG00000178896.9|chr8,ns,0
GRINA|ENSG00000178719.17|chr8,-0.120806824707952,0.692575674354385,-0.195880947336887,0.574341119849626,GRINA|ENSG00000178719.17|chr8,ns,0
TOP1MT|ENSG00000184428.13|chr8,-0.051536105602044,0.869041384525978,-0.18719899101338,0.572659203454989,TOP1MT|ENSG00000184428.13|chr8,ns,0
ZNF696|ENSG00000185730.8|chr8,0.0281672649793006,0.956421268696116,0.0191122529654774,0.962399972607384,ZNF696|ENSG00000185730.8|chr8,ns,0
THEM6|ENSG00000130193.8|chr8,-0.186660350188357,0.575969763424756,-0.204842167277835,0.525685781915791,THEM6|ENSG00000130193.8|chr8,ns,0
JRK|ENSG00000234616.9|chr8,-0.345802386485341,0.208341613245954,-0.514173904139594,0.174082717183971,JRK|ENSG00000234616.9|chr8,ns,0
PTK2|ENSG00000169398.20|chr8,-0.098235531852305,0.74898093116566,-0.199381380955002,0.44288768470823,PTK2|ENSG00000169398.20|chr8,ns,0
AGO2|ENSG00000123908.12|chr8,-0.130042216899178,0.689397657328063,-0.525679888532069,0.0998048414231871,AGO2|ENSG00000123908.12|chr8,ns,0
CHRAC1|ENSG00000104472.10|chr8,-0.136924419141247,0.692057939219614,-0.448416895370434,0.128259958458125,CHRAC1|ENSG00000104472.10|chr8,ns,0
KHDRBS3|ENSG00000131773.14|chr8,0.007256980306346,0.991237531902923,-0.0338536667638995,0.932981452871315,KHDRBS3|ENSG00000131773.14|chr8,ns,0
ZFAT|ENSG00000066827.16|chr8,-0.0177118419836955,0.963842023498138,0.203340632601421,0.531097140577536,ZFAT|ENSG00000066827.16|chr8,ns,0
MAF1|ENSG00000179632.10|chr8,-0.020235345309523,0.969391924988696,-0.196983978943024,0.517409599027546,MAF1|ENSG00000179632.10|chr8,ns,0
MOB3B|ENSG00000120162.10|chr9,-0.538446881958602,0.151460658891121,-0.337171488330076,0.143871068630722,MOB3B|ENSG00000120162.10|chr9,ns,0
PUM3|ENSG00000080608.10|chr9,0.171993661948479,0.614933184759912,0.410102088398242,0.192283151465456,PUM3|ENSG00000080608.10|chr9,ns,0
CDC37L1|ENSG00000106993.12|chr9,-0.0178600495614014,0.969391924988696,0.346297034396323,0.237177295040069,CDC37L1|ENSG00000106993.12|chr9,ns,0
PLAA|ENSG00000137055.15|chr9,0.128649034292256,0.705869006519806,-0.0445570127959192,0.88504440910029,PLAA|ENSG00000137055.15|chr9,ns,0
CAAP1|ENSG00000120159.13|chr9,0.123381052837337,0.733435245561661,0.0656699226099519,0.865074815998783,CAAP1|ENSG00000120159.13|chr9,ns,0
TUSC1|ENSG00000198680.6|chr9,0.0464260065393962,0.920728683032515,-0.102341323764624,0.771848350829795,TUSC1|ENSG00000198680.6|chr9,ns,0
ELAVL2|ENSG00000107105.15|chr9,-0.0692242832813311,0.862893900187705,-0.354756885130434,0.258532517237904,ELAVL2|ENSG00000107105.15|chr9,ns,0
CDKN2B|ENSG00000147883.12|chr9,0.168474510657379,0.613695542519032,0.0601505101068072,0.877079712646771,CDKN2B|ENSG00000147883.12|chr9,ns,0
CDKN2A|ENSG00000147889.18|chr9,-0.0402008471419445,0.920728683032515,-0.184053964859103,0.194631688385219,CDKN2A|ENSG00000147889.18|chr9,ns,0
MTAP|ENSG00000099810.21|chr9,-0.0017725597579497,0.994982047991728,-0.413443000924146,0.229498409666768,MTAP|ENSG00000099810.21|chr9,ns,0
KLHL9|ENSG00000198642.7|chr9,-0.159807383367851,0.594438906678346,-0.172350321507311,0.549009682655505,KLHL9|ENSG00000198642.7|chr9,ns,0
MLLT3|ENSG00000171843.17|chr9,0.0250793708129037,0.963330230467298,0.349889182591926,0.276623213701971,MLLT3|ENSG00000171843.17|chr9,ns,0
RPS6|ENSG00000137154.13|chr9,-0.0837507366981766,0.714173227065283,-0.0821883523154432,0.589321632336163,RPS6|ENSG00000137154.13|chr9,ns,0
DENND4C|ENSG00000137145.21|chr9,0.0288775307311193,0.949546106093333,-0.0702034150712538,0.691092214804374,DENND4C|ENSG00000137145.21|chr9,ns,0
HAUS6|ENSG00000147874.11|chr9,-0.23194046512031,0.484293136824362,-0.440342513504288,0.241919865641117,HAUS6|ENSG00000147874.11|chr9,ns,0
