,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
PPP3R1|ENSG00000221823.11|chr2,0.378648191289772,0.0352747682559725,-0.086814615319615,0.756358719382531,PPP3R1|ENSG00000221823.11|chr2,ns,0
PNO1|ENSG00000115946.8|chr2,0.0687654597930291,0.723235132300242,-0.115721671712862,0.641679175143599,PNO1|ENSG00000115946.8|chr2,ns,0
PCYOX1|ENSG00000116005.12|chr2,-0.552155847151025,0.000389701710131,-0.212314475606886,0.328366279153851,PCYOX1|ENSG00000116005.12|chr2,ns,0
MTR|ENSG00000116984.15|chr1,0.113118596623556,0.46474595364698,0.151757674973253,0.489620569548494,MTR|ENSG00000116984.15|chr1,ns,0
HEATR1|ENSG00000119285.11|chr1,0.0734692066025551,0.656699688839987,0.489550250552002,0.0177682936324871,HEATR1|ENSG00000119285.11|chr1,ns,0
LGALS8|ENSG00000116977.19|chr1,0.0660813039243662,0.759872281174679,0.0076932955817833,0.982781547942136,LGALS8|ENSG00000116977.19|chr1,ns,0
DARS2|ENSG00000117593.12|chr1,0.0840354686295513,0.643869276265415,0.0939727209056195,0.712887226436549,DARS2|ENSG00000117593.12|chr1,ns,0
CENPL|ENSG00000120334.16|chr1,0.423363745505387,0.0896934582744294,-0.0071471906758847,0.974220258452115,CENPL|ENSG00000120334.16|chr1,ns,0
KLHL20|ENSG00000076321.11|chr1,-0.0013809188247083,0.996841330703646,0.0398983218348754,0.897790011965449,KLHL20|ENSG00000076321.11|chr1,ns,0
PRDX6|ENSG00000117592.9|chr1,-0.155343062691604,0.116816929438001,-0.186222274758424,0.119488709889491,PRDX6|ENSG00000117592.9|chr1,ns,0
SUCO|ENSG00000094975.14|chr1,0.157919022951533,0.416842397815657,0.105905537333067,0.680633073325749,SUCO|ENSG00000094975.14|chr1,ns,0
PIGC|ENSG00000135845.10|chr1,0.273436033233267,0.171770803298898,0.227128958527335,0.360573369204797,PIGC|ENSG00000135845.10|chr1,ns,0
METTL13|ENSG00000010165.20|chr1,-0.070923935292695,0.736716623371825,0.10649589195424,0.692829252080974,METTL13|ENSG00000010165.20|chr1,ns,0
VAMP4|ENSG00000117533.15|chr1,0.156333777986249,0.421201974744425,-0.0534921945468157,0.817074141269342,VAMP4|ENSG00000117533.15|chr1,ns,0
PRRC2C|ENSG00000117523.18|chr1,0.185837057625864,0.214120896693476,0.423834315520869,0.0327292556473465,PRRC2C|ENSG00000117523.18|chr1,ns,0
GORAB|ENSG00000120370.14|chr1,0.164555503247466,0.335388440028264,0.109897369128672,0.436705266433162,GORAB|ENSG00000120370.14|chr1,ns,0
KIFAP3|ENSG00000075945.13|chr1,-0.143375247229496,0.474000164359429,0.5001840173797,0.101585379878049,KIFAP3|ENSG00000075945.13|chr1,ns,0
C1orf112|ENSG00000000460.17|chr1,0.138944334789651,0.478435804413731,0.334365780548572,0.21548575067787,C1orf112|ENSG00000000460.17|chr1,ns,0
SLC19A2|ENSG00000117479.15|chr1,0.375697509845744,0.0897669705047948,0.0724956190473698,0.759618406291444,SLC19A2|ENSG00000117479.15|chr1,ns,0
CCDC181|ENSG00000117477.13|chr1,0.0381980489237229,0.847887502351483,-0.083945949604165,0.696459743953288,CCDC181|ENSG00000117477.13|chr1,ns,0
BLZF1|ENSG00000117475.14|chr1,0.392685532462949,0.0550649603389272,0.162266894593386,0.513089578346202,BLZF1|ENSG00000117475.14|chr1,ns,0
NME7|ENSG00000143156.14|chr1,-0.0847704857224076,0.680811328005341,-0.0389636718146251,0.894602822023451,NME7|ENSG00000143156.14|chr1,ns,0
ATP1B1|ENSG00000143153.14|chr1,-0.0122311091474207,0.952365742675219,0.0313250832523595,0.90055702081129,ATP1B1|ENSG00000143153.14|chr1,ns,0
SFT2D2|ENSG00000213064.10|chr1,-0.109545779624481,0.479175015342199,-0.289365212957279,0.202405701782148,SFT2D2|ENSG00000213064.10|chr1,ns,0
TIPRL|ENSG00000143155.13|chr1,-0.0199733231148929,0.911020697597638,-0.117437280388957,0.535492129112848,TIPRL|ENSG00000143155.13|chr1,ns,0
DCAF6|ENSG00000143164.16|chr1,-0.147196118748719,0.456620371392361,-0.0179041388653265,0.955594783106473,DCAF6|ENSG00000143164.16|chr1,ns,0
MPC2|ENSG00000143158.11|chr1,-0.0650705310438678,0.716519264177679,-0.344436332577954,0.0338136066735028,MPC2|ENSG00000143158.11|chr1,ns,0
MPZL1|ENSG00000197965.12|chr1,-0.111449200664382,0.480964955334134,-0.252470491296582,0.250660351582637,MPZL1|ENSG00000197965.12|chr1,ns,0
CREG1|ENSG00000143162.9|chr1,0.325635276869032,0.0425352601095138,0.0633611621070745,0.82721088744243,CREG1|ENSG00000143162.9|chr1,ns,0
POU2F1|ENSG00000143190.23|chr1,-0.0865713488456151,0.59924076410776,0.250844796010668,0.292246290538481,POU2F1|ENSG00000143190.23|chr1,ns,0
TADA1|ENSG00000152382.6|chr1,0.101397930304255,0.611274121441778,-0.0725227484133262,0.759222153802355,TADA1|ENSG00000152382.6|chr1,ns,0
UCK2|ENSG00000143179.16|chr1,0.0467298769386401,0.803538413126638,0.145384417125557,0.483163620766035,UCK2|ENSG00000143179.16|chr1,ns,0
TMCO1|ENSG00000143183.18|chr1,0.033044232176829,0.877221008449529,0.0461980980982513,0.861137787936685,TMCO1|ENSG00000143183.18|chr1,ns,0
ZBTB37|ENSG00000185278.16|chr1,-0.0599551970954613,0.781252280380129,-0.0381136230587435,0.871197805065947,ZBTB37|ENSG00000185278.16|chr1,ns,0
RC3H1|ENSG00000135870.12|chr1,0.106447078053607,0.584737329513777,-0.0440062507301542,0.883520150841981,RC3H1|ENSG00000135870.12|chr1,ns,0
RABGAP1L|ENSG00000152061.24|chr1,0.0027817036456778,0.993606270433828,-0.190753480847656,0.3160780025844,RABGAP1L|ENSG00000152061.24|chr1,ns,0
CACYBP|ENSG00000116161.18|chr1,-0.0801726594217761,0.484599374827683,0.0548032291716446,0.750681896559209,CACYBP|ENSG00000116161.18|chr1,ns,0
TRMT1L|ENSG00000121486.12|chr1,0.0887125523184071,0.664529155688633,0.383205869330524,0.149126459629042,TRMT1L|ENSG00000121486.12|chr1,ns,0
RNF2|ENSG00000121481.11|chr1,0.210269703374899,0.26986862275943,-0.0002087000120023,0.998614693268062,RNF2|ENSG00000121481.11|chr1,ns,0
NIBAN1|ENSG00000135842.17|chr1,-0.0110574166516324,0.969460318474324,-0.0983090435649396,0.704524567148633,NIBAN1|ENSG00000135842.17|chr1,ns,0
EDEM3|ENSG00000116406.20|chr1,0.104794062573569,0.595675835507921,-0.0373312400180956,0.90055702081129,EDEM3|ENSG00000116406.20|chr1,ns,0
C1orf21|ENSG00000116667.15|chr1,0.010249628432011,0.972188598028677,-0.187459258270366,0.427178075595946,C1orf21|ENSG00000116667.15|chr1,ns,0
TSEN15|ENSG00000198860.14|chr1,0.187212705924683,0.297488878229233,-0.0599591008352031,0.83914304410101,TSEN15|ENSG00000198860.14|chr1,ns,0
SMG7|ENSG00000116698.22|chr1,0.12493085131268,0.52633217687591,-0.444646129470957,0.137826544279421,SMG7|ENSG00000116698.22|chr1,ns,0
LAMC1|ENSG00000135862.6|chr1,-0.551051495598291,2.71130998782659e-05,-0.2559052037938,0.298106535630436,LAMC1|ENSG00000135862.6|chr1,ns,0
DHX9|ENSG00000135829.17|chr1,-0.189459642841093,0.0796795822612249,0.0300960959211956,0.88832788252039,DHX9|ENSG00000135829.17|chr1,ns,0
GLUL|ENSG00000135821.19|chr1,0.0615299703584492,0.60584184589553,0.145262162309383,0.327886297895328,GLUL|ENSG00000135821.19|chr1,ns,0
IER5|ENSG00000162783.11|chr1,-0.228011339774937,0.0858947434744675,-0.10561590198843,0.65872428370102,IER5|ENSG00000162783.11|chr1,ns,0
STX6|ENSG00000135823.14|chr1,0.0324207518336616,0.893462733473526,0.107423049654536,0.682815528207854,STX6|ENSG00000135823.14|chr1,ns,0
XPR1|ENSG00000143324.14|chr1,-0.0300687388333093,0.899371263079318,-0.0065433250585586,0.980470150760016,XPR1|ENSG00000143324.14|chr1,ns,0
ALDH9A1|ENSG00000143149.13|chr1,0.0181916351401396,0.930079375962461,0.0842052783198711,0.689757790441521,ALDH9A1|ENSG00000143149.13|chr1,ns,0
ACBD6|ENSG00000230124.8|chr1,-0.151281978196888,0.421533853714052,-0.217829286235967,0.32025927487384,ACBD6|ENSG00000230124.8|chr1,ns,0
QSOX1|ENSG00000116260.17|chr1,-0.513227062184104,0.0236462419500628,0.165083891468919,0.518324520095391,QSOX1|ENSG00000116260.17|chr1,ns,0
CEP350|ENSG00000135837.16|chr1,0.367915185149947,0.0591385195577212,1.28610230571855,0.0042815611931987,CEP350|ENSG00000135837.16|chr1,ns,0
TOR1AIP1|ENSG00000143337.19|chr1,0.215512421844849,0.249667072896694,-0.276989974739497,0.279573805927195,TOR1AIP1|ENSG00000143337.19|chr1,ns,0
TOR1AIP2|ENSG00000169905.13|chr1,-0.186226139417635,0.284280745301908,-0.0560113003182248,0.83914304410101,TOR1AIP2|ENSG00000169905.13|chr1,ns,0
SOAT1|ENSG00000057252.13|chr1,-0.0931898260549312,0.636450027675743,-0.0994738534132082,0.714181277082136,SOAT1|ENSG00000057252.13|chr1,ns,0
ABL2|ENSG00000143322.21|chr1,-0.0916017662478556,0.607767913546054,-0.149347702125493,0.556548674572181,ABL2|ENSG00000143322.21|chr1,ns,0
TOR3A|ENSG00000186283.14|chr1,0.001405091428964,0.996841330703646,0.0102954968335791,0.978393036101937,TOR3A|ENSG00000186283.14|chr1,ns,0
FAM20B|ENSG00000116199.12|chr1,-0.304014671750757,0.0392950067206598,-0.227136442999707,0.369455252903517,FAM20B|ENSG00000116199.12|chr1,ns,0
RALGPS2|ENSG00000116191.19|chr1,0.107012595962464,0.595675835507921,-0.172602653580648,0.427331754144976,RALGPS2|ENSG00000116191.19|chr1,ns,0
RASAL2|ENSG00000075391.18|chr1,0.18298742246051,0.350449525650879,0.135946233993661,0.483163620766035,RASAL2|ENSG00000075391.18|chr1,ns,0
COP1|ENSG00000143207.21|chr1,-0.0034891192101081,0.9896889056419,-0.0526102750903227,0.863834764754416,COP1|ENSG00000143207.21|chr1,ns,0
KIAA0040|ENSG00000235750.10|chr1,0.0528953427985883,0.807040345336033,-0.0887725188412859,0.602331585592527,KIAA0040|ENSG00000235750.10|chr1,ns,0
MRPS14|ENSG00000120333.4|chr1,-0.0927387802459964,0.56821160522026,-0.0363208494330948,0.882044850488752,MRPS14|ENSG00000120333.4|chr1,ns,0
LHX4|ENSG00000121454.6|chr1,-0.0854166381105578,0.648998897798327,0.127658113719105,0.552385877124677,LHX4|ENSG00000121454.6|chr1,ns,0
IVNS1ABP|ENSG00000116679.16|chr1,0.147528830664093,0.369233899875816,0.0530148420870998,0.858912922967927,IVNS1ABP|ENSG00000116679.16|chr1,ns,0
MGST3|ENSG00000143198.13|chr1,-0.175453086394318,0.252679661170043,-0.163499639423205,0.440229398103381,MGST3|ENSG00000143198.13|chr1,ns,0
NUF2|ENSG00000143228.13|chr1,0.102862606246119,0.60584184589553,0.452408904219961,0.114291256983876,NUF2|ENSG00000143228.13|chr1,ns,0
SMG5|ENSG00000198952.8|chr1,-0.164159104059331,0.371255380189919,-0.125044372657087,0.632095631885619,SMG5|ENSG00000198952.8|chr1,ns,0
PMF1|ENSG00000160783.19|chr1,-0.0564070129681092,0.797892875097426,0.182039129876847,0.415077674894848,PMF1|ENSG00000160783.19|chr1,ns,0
SLC25A44|ENSG00000160785.14|chr1,-0.129738787547947,0.50964954026759,-0.178590274089403,0.476051506249482,SLC25A44|ENSG00000160785.14|chr1,ns,0
LMNA|ENSG00000160789.24|chr1,-0.201517315538879,0.305082764248991,0.0257730721286856,0.93970614775459,LMNA|ENSG00000160789.24|chr1,ns,0
MEX3A|ENSG00000254726.3|chr1,-0.0056236166665976,0.984728513738294,0.0730808137388605,0.794466694776056,MEX3A|ENSG00000254726.3|chr1,ns,0
LAMTOR2|ENSG00000116586.12|chr1,-0.188549970223386,0.343274606123605,0.186876808380764,0.44329395772763,LAMTOR2|ENSG00000116586.12|chr1,ns,0
SSR2|ENSG00000163479.14|chr1,-0.148753163572601,0.249667072896694,-0.156306029324145,0.360383479800256,SSR2|ENSG00000163479.14|chr1,ns,0
ARHGEF2|ENSG00000116584.22|chr1,0.275988343023934,0.0644702979193137,0.253292416230471,0.302404888801448,ARHGEF2|ENSG00000116584.22|chr1,ns,0
KHDC4|ENSG00000132680.11|chr1,0.0071335728734333,0.977052319042909,-0.094839953672814,0.662061031362461,KHDC4|ENSG00000132680.11|chr1,ns,0
RIT1|ENSG00000143622.11|chr1,0.112508931073532,0.551727192109474,-0.0493771014926156,0.832305754157504,RIT1|ENSG00000143622.11|chr1,ns,0
SYT11|ENSG00000132718.9|chr1,-0.162474063812946,0.400850476778943,0.157249889965709,0.460560848397237,SYT11|ENSG00000132718.9|chr1,ns,0
DAP3|ENSG00000132676.16|chr1,-0.0266262999082239,0.896060829652587,0.17913540452307,0.363869842274895,DAP3|ENSG00000132676.16|chr1,ns,0
MSTO1|ENSG00000125459.18|chr1,0.0966542858421042,0.597173790589827,0.550837135125296,0.098121971781494,MSTO1|ENSG00000125459.18|chr1,ns,0
ASH1L|ENSG00000116539.14|chr1,-0.0454075506830244,0.843293204539448,-0.191740860265271,0.405159820022317,ASH1L|ENSG00000116539.14|chr1,ns,0
RUSC1|ENSG00000160753.17|chr1,-0.0091537077910018,0.972510391587636,-0.347513264635667,0.126739544269244,RUSC1|ENSG00000160753.17|chr1,ns,0
FDPS|ENSG00000160752.15|chr1,0.112840561105301,0.447459710028858,0.111339586840032,0.510187152109912,FDPS|ENSG00000160752.15|chr1,ns,0
KRTCAP2|ENSG00000163463.13|chr1,-0.226538427770124,0.0789339898253192,-0.126308442776817,0.328340952885757,KRTCAP2|ENSG00000163463.13|chr1,ns,0
DPM3|ENSG00000179085.8|chr1,-0.183607537771431,0.191208417206274,-0.387190611691121,0.0086525100657084,DPM3|ENSG00000179085.8|chr1,ns,0
SLC50A1|ENSG00000169241.19|chr1,-0.088220580033656,0.665994262401388,0.0307887243784935,0.926950142994618,SLC50A1|ENSG00000169241.19|chr1,ns,0
EFNA1|ENSG00000169242.12|chr1,0.0819413733171915,0.650720918762605,0.0003994307367566,0.999749564115409,EFNA1|ENSG00000169242.12|chr1,ns,0
FLAD1|ENSG00000160688.19|chr1,0.0791523027081743,0.668693128993005,0.0471895264684503,0.868227485426007,FLAD1|ENSG00000160688.19|chr1,ns,0
CKS1B|ENSG00000173207.13|chr1,0.019053158916623,0.941498487992017,0.164601057665908,0.500149162025634,CKS1B|ENSG00000173207.13|chr1,ns,0
SHC1|ENSG00000160691.19|chr1,0.043013972863026,0.85029411195778,-0.125530400398483,0.634200382903519,SHC1|ENSG00000160691.19|chr1,ns,0
PYGO2|ENSG00000163348.4|chr1,-0.0522566471860541,0.813814156780458,0.0720891857888503,0.808393379496779,PYGO2|ENSG00000163348.4|chr1,ns,0
PMVK|ENSG00000163344.6|chr1,-0.10077081231963,0.620851661739238,-0.0299377119815307,0.925801236659425,PMVK|ENSG00000163344.6|chr1,ns,0
ADAR|ENSG00000160710.18|chr1,-0.224078684640572,0.0428501738270064,-0.171773828412181,0.341708373096621,ADAR|ENSG00000160710.18|chr1,ns,0
UBE2Q1|ENSG00000160714.10|chr1,0.0104872328934034,0.968433330706931,-0.208249790798408,0.299227791896568,UBE2Q1|ENSG00000160714.10|chr1,ns,0
GLMP|ENSG00000198715.13|chr1,-0.0450632163694799,0.845757137864857,0.0102284058319561,0.977877553677548,GLMP|ENSG00000198715.13|chr1,ns,0
MEF2D|ENSG00000116604.19|chr1,-0.0185134000411899,0.920035141103626,-0.0412204769782325,0.854727866109097,MEF2D|ENSG00000116604.19|chr1,ns,0
IQGAP3|ENSG00000183856.11|chr1,0.0702700214628841,0.729595050109441,0.0620993839164262,0.777094652699746,IQGAP3|ENSG00000183856.11|chr1,ns,0
NAXE|ENSG00000163382.13|chr1,-0.104467458253166,0.444896114429107,-0.378069820032641,0.0009520610009049,NAXE|ENSG00000163382.13|chr1,ns,0
HSD17B7|ENSG00000132196.16|chr1,0.438279467757449,0.0740259476357879,1.30471100190788,0.0002020409022374,HSD17B7|ENSG00000132196.16|chr1,ns,0
UAP1|ENSG00000117143.14|chr1,0.125153691372267,0.524749370469686,-0.0041555764621077,0.98982693201575,UAP1|ENSG00000117143.14|chr1,ns,0
UHMK1|ENSG00000152332.16|chr1,-0.338666054859162,0.0229485938919497,-0.648956172148245,0.0562143997116355,UHMK1|ENSG00000152332.16|chr1,ns,0
ATF6|ENSG00000118217.7|chr1,0.108924141364498,0.557048582436249,0.0345836846827365,0.91630086691672,ATF6|ENSG00000118217.7|chr1,ns,0
DUSP12|ENSG00000081721.12|chr1,0.0875642453066691,0.673794395202207,0.332518143377441,0.191022699160131,DUSP12|ENSG00000081721.12|chr1,ns,0
SDHC|ENSG00000143252.16|chr1,-0.331293472369186,0.0058793159275131,-0.0650819119780995,0.7698416415594,SDHC|ENSG00000143252.16|chr1,ns,0
TOMM40L|ENSG00000158882.15|chr1,0.306545265215622,0.130665493875771,-0.0493993465254205,0.869631464233648,TOMM40L|ENSG00000158882.15|chr1,ns,0
B4GALT3|ENSG00000158850.15|chr1,-0.0317335289184487,0.893462733473526,-0.179085442456825,0.465350848467722,B4GALT3|ENSG00000158850.15|chr1,ns,0
PPOX|ENSG00000143224.18|chr1,0.115966556372016,0.502734966319212,0.286461677525507,0.224459389195063,PPOX|ENSG00000143224.18|chr1,ns,0
USP21|ENSG00000143258.17|chr1,0.0648257390723063,0.730765378100471,-0.0282362364700289,0.870073861640884,USP21|ENSG00000143258.17|chr1,ns,0
UFC1|ENSG00000143222.12|chr1,-0.266377373836349,0.0057620039993308,-0.12685941794879,0.395138047913761,UFC1|ENSG00000143222.12|chr1,ns,0
DEDD|ENSG00000158796.17|chr1,0.117219954863853,0.559446121206419,0.0040148820240822,0.992367100709146,DEDD|ENSG00000158796.17|chr1,ns,0
NIT1|ENSG00000158793.14|chr1,0.0557912479044241,0.801810488749108,0.0049564754186561,0.989148815190622,NIT1|ENSG00000158793.14|chr1,ns,0
PBX1|ENSG00000185630.20|chr1,-0.157380613658845,0.180528772610456,-0.508745244095048,0.023688124018592,PBX1|ENSG00000185630.20|chr1,ns,0
KLHDC9|ENSG00000162755.14|chr1,-0.0374576468008742,0.866482089271574,-0.147308602362557,0.562286120735496,KLHDC9|ENSG00000162755.14|chr1,ns,0
NCSTN|ENSG00000162736.18|chr1,-0.0840862801082766,0.66084964043865,0.0758075738813867,0.792003468390024,NCSTN|ENSG00000162736.18|chr1,ns,0
COPA|ENSG00000122218.17|chr1,-0.0380628938139213,0.827668155639652,0.0490514055659838,0.842192170763747,COPA|ENSG00000122218.17|chr1,ns,0
PEX19|ENSG00000162735.19|chr1,0.136051470805824,0.454189714949511,-0.0565963719583907,0.847360709011251,PEX19|ENSG00000162735.19|chr1,ns,0
DCAF8|ENSG00000132716.19|chr1,-0.540723732538906,0.0037608666299472,-0.475679544016761,0.0935049469627471,DCAF8|ENSG00000132716.19|chr1,ns,0
PEA15|ENSG00000162734.13|chr1,0.29675582273166,0.0325980010775678,-0.110864397653039,0.675488987715877,PEA15|ENSG00000162734.13|chr1,ns,0
PIGM|ENSG00000143315.8|chr1,-0.252857887678038,0.019614561100973,-0.173189598738762,0.325808001635342,PIGM|ENSG00000143315.8|chr1,ns,0
TAGLN2|ENSG00000158710.15|chr1,-0.116391303239223,0.494745666563668,0.242503513412108,0.216565625569413,TAGLN2|ENSG00000158710.15|chr1,ns,0
ETV3|ENSG00000117036.12|chr1,0.177301035904248,0.364706577776116,0.203090111454533,0.369455252903517,ETV3|ENSG00000117036.12|chr1,ns,0
PRCC|ENSG00000143294.15|chr1,-0.105892811948613,0.558080233000187,-0.332140877568244,0.122879314722825,PRCC|ENSG00000143294.15|chr1,ns,0
MRPL24|ENSG00000143314.12|chr1,-0.161355397712321,0.244788451126542,-0.13911215246023,0.406558350314454,MRPL24|ENSG00000143314.12|chr1,ns,0
METTL25B|ENSG00000143303.12|chr1,0.0440501045660721,0.847739894125608,0.0658757889014153,0.820388786107884,METTL25B|ENSG00000143303.12|chr1,ns,0
ISG20L2|ENSG00000143319.17|chr1,0.0846550357353881,0.479548813635895,0.0164940383581052,0.940117945339776,ISG20L2|ENSG00000143319.17|chr1,ns,0
CRABP2|ENSG00000143320.9|chr1,-0.264486401497271,0.163130123879855,0.0173664557617474,0.962858795643548,CRABP2|ENSG00000143320.9|chr1,ns,0
F11R|ENSG00000158769.18|chr1,-0.0251452005205493,0.920459267432294,0.074640835867256,0.799183635041433,F11R|ENSG00000158769.18|chr1,ns,0
TPR|ENSG00000047410.14|chr1,0.0281486245037036,0.90695618683247,0.0473847256649106,0.879826203293188,TPR|ENSG00000047410.14|chr1,ns,0
ODR4|ENSG00000157181.16|chr1,0.223189293635066,0.183324643182173,0.262609465744932,0.303909312563056,ODR4|ENSG00000157181.16|chr1,ns,0
UCHL5|ENSG00000116750.14|chr1,0.105322064297018,0.574509883529201,-0.161551138461952,0.514359360222781,UCHL5|ENSG00000116750.14|chr1,ns,0
GUK1|ENSG00000143774.17|chr1,-0.12035898552332,0.335388440028264,-0.477682009280774,0.0012612170237248,GUK1|ENSG00000143774.17|chr1,ns,0
MRPL55|ENSG00000162910.19|chr1,0.100697374929048,0.52366201297656,-0.034581321869718,0.858608797194852,MRPL55|ENSG00000162910.19|chr1,ns,0
ARF1|ENSG00000143761.17|chr1,-0.148873481782476,0.0316553704476315,-0.142639615933966,0.0742862374329242,ARF1|ENSG00000143761.17|chr1,ns,0
JMJD4|ENSG00000081692.13|chr1,0.164745647996565,0.303018928644797,0.224912998579451,0.291080009513124,JMJD4|ENSG00000081692.13|chr1,ns,0
SNAP47|ENSG00000143740.15|chr1,0.349295726118064,0.0143612138294068,0.28428407093204,0.148329986585709,SNAP47|ENSG00000143740.15|chr1,ns,0
ZNF678|ENSG00000181450.18|chr1,0.675930001573347,2.80124715888012e-07,0.0483543399442762,0.875007380231945,ZNF678|ENSG00000181450.18|chr1,ns,0
COQ8A|ENSG00000163050.18|chr1,0.119831427842483,0.51935078182484,0.462918793734234,0.0384030206212087,COQ8A|ENSG00000163050.18|chr1,ns,0
PSEN2|ENSG00000143801.18|chr1,0.021451680965735,0.933380647559942,0.786957199362695,0.0112917227284604,PSEN2|ENSG00000143801.18|chr1,ns,0
PARP1|ENSG00000143799.14|chr1,-0.195299402100573,0.0197942226948246,-0.0004462262212853,0.990398324933891,PARP1|ENSG00000143799.14|chr1,ns,0
LIN9|ENSG00000183814.16|chr1,0.343392015916983,0.0763363960863085,0.0351700601014779,0.913115917793681,LIN9|ENSG00000183814.16|chr1,ns,0
ACBD3|ENSG00000182827.9|chr1,0.266278241847802,0.0394221023630731,0.359867297171134,0.0868553158084041,ACBD3|ENSG00000182827.9|chr1,ns,0
H3-3A|ENSG00000163041.13|chr1,-0.102501109471286,0.44484234231033,-0.0531315248800788,0.831454707569273,H3-3A|ENSG00000163041.13|chr1,ns,0
PYCR2|ENSG00000143811.20|chr1,0.14280527835974,0.253592778624081,0.296641570649249,0.0455733365683559,PYCR2|ENSG00000143811.20|chr1,ns,0
EPHX1|ENSG00000143819.13|chr1,-0.216420983955596,0.256334274499295,0.10005515043596,0.698236340354914,EPHX1|ENSG00000143819.13|chr1,ns,0
SRP9|ENSG00000143742.14|chr1,-0.073409265269505,0.564507197281803,-0.171384155421735,0.252434821364381,SRP9|ENSG00000143742.14|chr1,ns,0
ENAH|ENSG00000154380.19|chr1,0.060450202369282,0.554403647377509,-0.138615140210051,0.341328421167333,ENAH|ENSG00000154380.19|chr1,ns,0
CNIH3|ENSG00000143786.8|chr1,0.0218274995977491,0.917568581967087,0.0387903888028867,0.874248550067355,CNIH3|ENSG00000143786.8|chr1,ns,0
WDR26|ENSG00000162923.17|chr1,0.0992072858594201,0.513134808126952,0.176615229105317,0.425231658374842,WDR26|ENSG00000162923.17|chr1,ns,0
CNIH4|ENSG00000143771.12|chr1,-0.16909962448566,0.0441043249493186,-0.175099762973523,0.100977203779019,CNIH4|ENSG00000143771.12|chr1,ns,0
NVL|ENSG00000143748.18|chr1,0.300739348808954,0.0621774930214259,0.332229523176754,0.197507579488382,NVL|ENSG00000143748.18|chr1,ns,0
FBXO28|ENSG00000143756.12|chr1,0.0816031548678818,0.677024213931837,-0.0352867807106735,0.887639088491095,FBXO28|ENSG00000143756.12|chr1,ns,0
CAPN2|ENSG00000162909.18|chr1,-0.007606754923303,0.973805288204666,-0.30902847408535,0.144635748609731,CAPN2|ENSG00000162909.18|chr1,ns,0
BROX|ENSG00000162819.12|chr1,-0.136870555568088,0.459623212472319,-0.084011697449123,0.765788067460382,BROX|ENSG00000162819.12|chr1,ns,0
AIDA|ENSG00000186063.13|chr1,-0.0869176179265737,0.655586405093093,-1.05417802116464,0.0333523427322217,AIDA|ENSG00000186063.13|chr1,ns,0
MIA3|ENSG00000154305.18|chr1,-0.0040728551986291,0.988029841838256,0.582403892994673,0.0868120734974328,MIA3|ENSG00000154305.18|chr1,ns,0
MTARC1|ENSG00000186205.14|chr1,-0.283543986906068,0.121140030909596,-0.306774267777124,0.201024290050334,MTARC1|ENSG00000186205.14|chr1,ns,0
C1orf115|ENSG00000162817.7|chr1,-0.539525722623567,0.0285965797951449,0.0474454462677931,0.861137787936685,C1orf115|ENSG00000162817.7|chr1,ns,0
IBA57|ENSG00000181873.13|chr1,0.136582647834222,0.450589722817444,0.318043002005084,0.174463295989536,IBA57|ENSG00000181873.13|chr1,ns,0
CCSAP|ENSG00000154429.11|chr1,-0.0478653047460605,0.815120240458907,-0.119199378603085,0.654833850644021,CCSAP|ENSG00000154429.11|chr1,ns,0
NUP133|ENSG00000069248.12|chr1,-0.0079379874434304,0.972510391587636,0.236880342698945,0.229877563648075,NUP133|ENSG00000069248.12|chr1,ns,0
ABCB10|ENSG00000135776.5|chr1,-0.0894003237472302,0.655586405093093,-0.249405890751451,0.320119524875858,ABCB10|ENSG00000135776.5|chr1,ns,0
EDARADD|ENSG00000186197.15|chr1,-0.255534468453228,0.0871446075171601,-0.204114357190756,0.358297372904614,EDARADD|ENSG00000186197.15|chr1,ns,0
ERO1B|ENSG00000086619.15|chr1,0.238801587588908,0.242920745829644,-0.0826161656804066,0.650075988539245,ERO1B|ENSG00000086619.15|chr1,ns,0
GPR137B|ENSG00000077585.14|chr1,-0.06421325755934,0.736482125619405,-0.351551834554269,0.13562415096658,GPR137B|ENSG00000077585.14|chr1,ns,0
NID1|ENSG00000116962.15|chr1,-0.300610124399049,0.0706869898795841,-0.928238494098397,0.0018417845386689,NID1|ENSG00000116962.15|chr1,ns,0
GGPS1|ENSG00000152904.11|chr1,0.129683759100825,0.462707605702025,0.0029508111047155,0.995214219554346,GGPS1|ENSG00000152904.11|chr1,ns,0
ARID4B|ENSG00000054267.22|chr1,0.0614773872084824,0.77586778859829,-0.0789136894091202,0.703835582407806,ARID4B|ENSG00000054267.22|chr1,ns,0
TOMM20|ENSG00000173726.11|chr1,-0.0608347313472774,0.563077316737434,-0.161992192513638,0.142109709467139,TOMM20|ENSG00000173726.11|chr1,ns,0
TARBP1|ENSG00000059588.10|chr1,-0.0221786402474429,0.928814255875757,-0.0273190648143468,0.924974486718379,TARBP1|ENSG00000059588.10|chr1,ns,0
COA6|ENSG00000168275.16|chr1,0.07924851103776,0.590812761140049,-0.0231330757743386,0.924599748525258,COA6|ENSG00000168275.16|chr1,ns,0
KCNK1|ENSG00000135750.15|chr1,0.0168540225622788,0.948354580632064,0.0254513376895014,0.931668356162516,KCNK1|ENSG00000135750.15|chr1,ns,0
