Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
PANK2|ENSG00000125779.24|chr20	378	299	396	387	478	458
RNF24|ENSG00000101236.17|chr20	105	60	164	48	64	52
SMOX|ENSG00000088826.18|chr20	30	18	18	35	18	35
ADRA1D|ENSG00000171873.8|chr20	3	3	0	0	0	0
PRNP|ENSG00000171867.18|chr20	370	406	470	432	732	536
PRND|ENSG00000171864.5|chr20	0	3	0	0	0	0
RASSF2|ENSG00000101265.16|chr20	34	20	28	4	8	14
SLC23A2|ENSG00000089057.15|chr20	106	127	161	92	109	101
TMEM230|ENSG00000089063.15|chr20	280	258	351	211	256	177
PCNA|ENSG00000132646.11|chr20	1724	1134	1767	2344	3493	2523
CDS2|ENSG00000101290.14|chr20	135	66	128	58	80	116
PROKR2|ENSG00000101292.8|chr20	0	0	0	0	0	0
GPCPD1|ENSG00000125772.14|chr20	82	41	83	23	65	59
SHLD1|ENSG00000171984.15|chr20	21	5	27	8	10	18
CHGB|ENSG00000089199.10|chr20	0	4	0	12	0	1
TRMT6|ENSG00000089195.15|chr20	194	112	223	184	261	211
MCM8|ENSG00000125885.13|chr20	364	255	420	364	497	434
ENSG00000286235|ENSG00000286235.1|chr20	341	262	294	173	296	262
CRLS1|ENSG00000088766.12|chr20	350	286	314	173	296	262
LRRN4|ENSG00000125872.9|chr20	0	0	0	0	0	0
FERMT1|ENSG00000101311.17|chr20	61	42	27	3	22	13
BMP2|ENSG00000125845.7|chr20	16	6	3	8	20	5
HAO1|ENSG00000101323.5|chr20	0	0	0	0	0	0
TMX4|ENSG00000125827.9|chr20	157	178	137	141	174	147
PLCB1|ENSG00000182621.18|chr20	29	21	13	7	28	7
PLCB4|ENSG00000101333.19|chr20	20	7	0	1	11	14
LAMP5|ENSG00000125869.10|chr20	5	0	0	0	0	0
PAK5|ENSG00000101349.17|chr20	3	6	0	3	15	1
ANKEF1|ENSG00000132623.16|chr20	10	20	11	14	12	11
SNAP25|ENSG00000132639.14|chr20	7	2	3	10	12	15
MKKS|ENSG00000125863.20|chr20	56	43	73	65	94	72
MKKS|ENSG00000285508.1|chr20	244	282	273	145	245	212
SLX4IP|ENSG00000149346.15|chr20	19	10	22	34	70	24
JAG1|ENSG00000101384.12|chr20	159	155	115	40	152	154
BTBD3|ENSG00000132640.15|chr20	142	102	184	45	117	116
SPTLC3|ENSG00000172296.13|chr20	0	0	0	0	0	0
ISM1|ENSG00000101230.6|chr20	35	53	33	20	23	14
TASP1|ENSG00000089123.16|chr20	51	13	31	23	48	26
ESF1|ENSG00000089048.15|chr20	96	57	72	51	166	69
NDUFAF5|ENSG00000101247.18|chr20	55	28	82	11	71	31
SEL1L2|ENSG00000101251.13|chr20	0	0	0	0	0	0
MACROD2|ENSG00000172264.18|chr20	0	0	2	0	0	0
FLRT3|ENSG00000125848.10|chr20	67	47	24	0	53	15
KIF16B|ENSG00000089177.19|chr20	9	7	0	6	9	11
SNRPB2|ENSG00000125870.11|chr20	615	581	543	403	676	612
OTOR|ENSG00000125879.5|chr20	0	0	0	0	0	0
PCSK2|ENSG00000125851.10|chr20	0	0	0	0	0	0
BFSP1|ENSG00000125864.14|chr20	34	36	31	3	48	43
DSTN|ENSG00000125868.16|chr20	953	818	855	1294	1200	1069
RRBP1|ENSG00000125844.17|chr20	36	9	7	2	29	11
BANF2|ENSG00000125888.15|chr20	0	0	0	0	0	0
SNX5|ENSG00000089006.17|chr20	371	403	383	376	565	428
OVOL2|ENSG00000125850.11|chr20	9	4	15	0	1	4
MGME1|ENSG00000125871.14|chr20	216	163	173	160	172	128
KAT14|ENSG00000149474.15|chr20	46	83	94	66	122	61
PET117|ENSG00000232838.4|chr20	287	187	252	126	274	195
ZNF133|ENSG00000125846.17|chr20	44	75	75	38	74	83
DZANK1|ENSG00000089091.17|chr20	19	0	35	9	13	37
POLR3F|ENSG00000132664.13|chr20	299	356	392	228	368	299
RBBP9|ENSG00000089050.16|chr20	172	79	144	81	143	130
SEC23B|ENSG00000101310.17|chr20	379	277	374	409	499	412
SMIM26|ENSG00000232388.5|chr20	1135	841	1058	707	1068	996
SCP2D1|ENSG00000132631.6|chr20	0	0	0	0	0	0
SLC24A3|ENSG00000185052.13|chr20	0	0	0	0	0	0
RIN2|ENSG00000132669.14|chr20	0	7	0	0	0	0
NAA20|ENSG00000173418.12|chr20	1188	912	1053	789	1247	1121
CRNKL1|ENSG00000101343.15|chr20	194	221	158	93	297	125
CFAP61|ENSG00000089101.19|chr20	0	0	0	0	0	0
INSM1|ENSG00000173404.5|chr20	80	77	103	127	193	123
KIZ|ENSG00000088970.16|chr20	65	31	54	28	69	46
XRN2|ENSG00000088930.8|chr20	213	144	226	134	243	188
NKX2-4|ENSG00000125816.5|chr20	35	20	21	23	25	28
NKX2-2|ENSG00000125820.6|chr20	99	16	93	81	105	74
PAX1|ENSG00000125813.15|chr20	10	9	5	21	18	24
FOXA2|ENSG00000125798.15|chr20	112	66	81	37	50	32
SSTR4|ENSG00000132671.6|chr20	0	0	0	0	0	0
THBD|ENSG00000178726.7|chr20	7	17	5	0	9	13
CD93|ENSG00000125810.10|chr20	0	0	0	0	0	0
NXT1|ENSG00000132661.4|chr20	921	528	929	753	1091	832
GZF1|ENSG00000125812.16|chr20	108	136	178	300	524	337
NAPB|ENSG00000125814.17|chr20	54	56	34	30	88	71
CSTL1|ENSG00000125823.13|chr20	0	0	0	0	0	0
CST11|ENSG00000125831.10|chr20	0	0	0	0	0	0
CST8|ENSG00000125815.9|chr20	0	0	0	0	0	0
CST9L|ENSG00000101435.5|chr20	0	0	0	0	0	0
CST9|ENSG00000173335.5|chr20	0	0	0	0	0	0
CST3|ENSG00000101439.9|chr20	175	42	109	74	36	51
CST4|ENSG00000101441.5|chr20	0	0	0	0	0	0
CST1|ENSG00000170373.9|chr20	0	0	0	0	0	0
CST2|ENSG00000170369.4|chr20	0	0	0	0	0	0
CST5|ENSG00000170367.5|chr20	0	0	0	0	0	0
GGTLC1|ENSG00000149435.12|chr20	0	0	0	0	0	0
SYNDIG1|ENSG00000101463.6|chr20	15	29	45	11	33	4
CST7|ENSG00000077984.6|chr20	0	0	0	0	0	0
APMAP|ENSG00000101474.12|chr20	242	194	264	128	175	152
ACSS1|ENSG00000154930.15|chr20	120	62	53	25	32	39
VSX1|ENSG00000100987.15|chr20	9	3	0	0	0	0
ENTPD6|ENSG00000197586.13|chr20	65	44	60	33	21	67
PYGB|ENSG00000100994.12|chr20	75	33	73	33	46	40
ABHD12|ENSG00000100997.20|chr20	83	18	61	123	40	49
GINS1|ENSG00000101003.12|chr20	521	411	389	324	535	497
NINL|ENSG00000101004.15|chr20	46	49	22	23	38	16
NANP|ENSG00000170191.5|chr20	189	119	152	176	272	182
ZNF337|ENSG00000130684.14|chr20	201	83	217	127	155	62
DEFB118|ENSG00000131068.4|chr20	0	0	0	0	0	0
DEFB119|ENSG00000180483.7|chr20	0	0	0	0	0	0
DEFB121|ENSG00000204548.4|chr20	0	0	0	0	0	0
DEFB123|ENSG00000180424.7|chr20	0	0	0	0	0	0
DEFB124|ENSG00000180383.4|chr20	0	0	0	0	0	0
REM1|ENSG00000088320.4|chr20	0	0	0	0	0	0
HM13|ENSG00000101294.18|chr20	106	60	82	69	97	62
MCTS2|ENSG00000101898.7|chr20	29	14	18	0	28	17
ID1|ENSG00000125968.9|chr20	739	365	651	593	1088	760
COX4I2|ENSG00000131055.5|chr20	0	0	0	0	0	0
BCL2L1|ENSG00000171552.14|chr20	16	8	40	0	17	12
TPX2|ENSG00000088325.16|chr20	538	313	514	267	219	277
MYLK2|ENSG00000101306.11|chr20	0	0	0	0	0	0
FOXS1|ENSG00000179772.8|chr20	0	0	0	0	0	0
DUSP15|ENSG00000149599.16|chr20	0	0	0	0	0	0
TTLL9|ENSG00000131044.19|chr20	0	0	0	0	0	0
PDRG1|ENSG00000088356.6|chr20	744	382	641	769	433	544
XKR7|ENSG00000260903.3|chr20	0	0	0	0	0	0
CCM2L|ENSG00000101331.17|chr20	0	1	6	0	1	0
HCK|ENSG00000101336.18|chr20	0	0	0	0	0	0
TM9SF4|ENSG00000101337.16|chr20	150	98	197	108	147	176
PLAGL2|ENSG00000126003.7|chr20	323	136	287	166	314	240
POFUT1|ENSG00000101346.14|chr20	269	128	210	164	287	205
KIF3B|ENSG00000101350.8|chr20	436	192	355	235	401	332
ASXL1|ENSG00000171456.21|chr20	242	145	169	107	178	122
NOL4L|ENSG00000197183.15|chr20	34	34	12	0	12	27
ENSG00000285382|ENSG00000285382.1|chr20	0	0	0	0	0	0
COMMD7|ENSG00000149600.12|chr20	149	107	141	127	83	79
DNMT3B|ENSG00000088305.19|chr20	114	83	69	92	90	68
MAPRE1|ENSG00000101367.9|chr20	578	371	627	504	567	554
EFCAB8|ENSG00000215529.13|chr20	0	0	0	0	0	0
SUN5|ENSG00000167098.12|chr20	0	0	0	0	0	0
BPIFB2|ENSG00000078898.7|chr20	0	0	0	0	0	0
BPIFB3|ENSG00000186190.8|chr20	0	0	0	0	0	0
BPIFB4|ENSG00000186191.9|chr20	0	0	0	0	0	0
BPIFA3|ENSG00000131059.12|chr20	0	0	0	0	0	0
BPIFB1|ENSG00000125999.11|chr20	0	0	0	0	0	0
CDK5RAP1|ENSG00000101391.21|chr20	144	149	112	115	181	106
SNTA1|ENSG00000101400.6|chr20	34	29	29	46	13	18
CBFA2T2|ENSG00000078699.22|chr20	84	51	62	64	174	74
NECAB3|ENSG00000125967.17|chr20	31	6	23	26	26	5
C20orf144|ENSG00000149609.6|chr20	0	0	0	0	0	0
ACTL10|ENSG00000288649.2|chr20	0	0	0	0	0	0
E2F1|ENSG00000101412.13|chr20	141	80	149	106	88	139
PXMP4|ENSG00000101417.12|chr20	149	148	145	123	155	152
ZNF341|ENSG00000131061.15|chr20	16	17	15	15	14	21
CHMP4B|ENSG00000101421.4|chr20	364	386	343	185	296	296
EIF2S2|ENSG00000125977.7|chr20	1850	1408	1775	2012	2494	2362
ASIP|ENSG00000101440.10|chr20	0	0	0	0	0	0
AHCY|ENSG00000101444.13|chr20	281	206	274	197	381	265
ITCH|ENSG00000078747.17|chr20	84	55	68	47	69	45
DYNLRB1|ENSG00000125971.18|chr20	871	366	692	449	364	383
MAP1LC3A|ENSG00000101460.13|chr20	0	0	0	0	0	0
PIGU|ENSG00000101464.11|chr20	27	34	22	45	38	27
NCOA6|ENSG00000198646.14|chr20	197	107	186	118	244	126
TP53INP2|ENSG00000078804.13|chr20	39	17	57	43	85	45
GGT7|ENSG00000131067.17|chr20	3	0	3	0	0	0
ACSS2|ENSG00000131069.20|chr20	10	3	5	0	0	5
GSS|ENSG00000100983.12|chr20	34	47	56	33	31	23
MYH7B|ENSG00000078814.18|chr20	0	0	0	0	0	0
TRPC4AP|ENSG00000100991.12|chr20	152	52	144	87	75	139
EDEM2|ENSG00000088298.13|chr20	30	41	42	51	44	32
PROCR|ENSG00000101000.6|chr20	69	44	74	20	28	37
MMP24OS|ENSG00000126005.17|chr20	251	162	220	153	215	162
MMP24|ENSG00000125966.10|chr20	11	0	4	0	0	4
EIF6|ENSG00000242372.9|chr20	608	230	572	751	334	333
FAM83C|ENSG00000125998.8|chr20	0	0	0	0	0	0
UQCC1|ENSG00000101019.22|chr20	148	127	111	93	219	128
GDF5|ENSG00000125965.9|chr20	0	1	0	0	0	0
CEP250|ENSG00000126001.16|chr20	23	55	55	19	17	48
ERGIC3|ENSG00000125991.21|chr20	131	81	101	132	97	122
SPAG4|ENSG00000061656.11|chr20	4	3	5	0	0	0
CPNE1|ENSG00000214078.13|chr20	114	39	168	173	37	120
RBM12|ENSG00000244462.8|chr20	1022	537	822	456	843	491
NFS1|ENSG00000244005.13|chr20	165	90	151	72	66	87
ROMO1|ENSG00000125995.16|chr20	1729	1204	1649	1031	839	934
RBM39|ENSG00000131051.24|chr20	691	537	764	596	999	863
PHF20|ENSG00000025293.17|chr20	181	205	190	139	232	180
SCAND1|ENSG00000171222.11|chr20	145	84	89	88	93	33
CNBD2|ENSG00000149646.12|chr20	0	0	0	0	0	0
EPB41L1|ENSG00000088367.23|chr20	36	63	73	1	31	25
AAR2|ENSG00000131043.13|chr20	698	487	684	614	541	650
DLGAP4|ENSG00000080845.19|chr20	64	67	73	29	58	30
MYL9|ENSG00000101335.10|chr20	0	0	0	0	0	0
TGIF2|ENSG00000118707.11|chr20	613	490	820	488	783	486
TGIF2-RAB5IF|ENSG00000259399.1|chr20	1115	717	926	512	649	700
RAB5IF|ENSG00000101084.19|chr20	1756	1255	1540	816	1056	1059
SLA2|ENSG00000101082.14|chr20	0	0	0	0	0	0
NDRG3|ENSG00000101079.21|chr20	211	178	184	174	214	134
DSN1|ENSG00000149636.16|chr20	913	837	769	857	1145	1057
SOGA1|ENSG00000149639.15|chr20	44	46	57	6	21	26
SAMHD1|ENSG00000101347.11|chr20	176	151	140	106	180	186
RBL1|ENSG00000080839.12|chr20	83	35	67	42	104	89
RPN2|ENSG00000118705.17|chr20	315	303	270	201	574	517
GHRH|ENSG00000118702.11|chr20	0	0	0	0	0	0
MANBAL|ENSG00000101363.13|chr20	540	245	686	196	150	219
SRC|ENSG00000197122.13|chr20	32	2	19	0	11	0
BLCAP|ENSG00000166619.15|chr20	470	346	367	302	412	351
NNAT|ENSG00000053438.11|chr20	0	0	0	0	0	0
CTNNBL1|ENSG00000132792.19|chr20	177	143	272	224	177	173
VSTM2L|ENSG00000132821.12|chr20	0	0	0	0	0	0
TTI1|ENSG00000101407.13|chr20	231	141	288	117	144	196
RPRD1B|ENSG00000101413.12|chr20	173	81	141	151	206	176
TGM2|ENSG00000198959.12|chr20	0	0	0	2	0	0
KIAA1755|ENSG00000149633.12|chr20	0	0	0	0	0	0
BPI|ENSG00000101425.14|chr20	0	0	0	0	0	0
LBP|ENSG00000129988.6|chr20	0	0	5	0	4	3
RALGAPB|ENSG00000170471.15|chr20	92	74	46	31	109	94
ARHGAP40|ENSG00000124143.11|chr20	0	0	4	0	0	0
SLC32A1|ENSG00000101438.4|chr20	0	0	0	0	0	0
ACTR5|ENSG00000101442.10|chr20	95	77	78	23	68	45
PPP1R16B|ENSG00000101445.10|chr20	1	0	2	0	5	5
FAM83D|ENSG00000101447.15|chr20	694	339	600	82	207	213
DHX35|ENSG00000101452.15|chr20	64	93	52	98	130	123
MAFB|ENSG00000204103.4|chr20	105	117	166	96	210	135
TOP1|ENSG00000198900.7|chr20	506	356	509	412	445	445
PLCG1|ENSG00000124181.15|chr20	13	38	47	19	31	33
ZHX3|ENSG00000174306.22|chr20	136	69	99	17	103	140
LPIN3|ENSG00000132793.12|chr20	0	15	5	16	4	10
EMILIN3|ENSG00000183798.5|chr20	74	22	54	25	11	28
CHD6|ENSG00000124177.16|chr20	56	17	31	20	18	28
PTPRT|ENSG00000196090.13|chr20	0	0	0	0	0	0
SRSF6|ENSG00000124193.16|chr20	1360	865	1163	1493	1310	1177
ENSG00000288000|ENSG00000288000.1|chr20	0	3	4	0	0	0
L3MBTL1|ENSG00000185513.17|chr20	0	3	4	0	0	0
SGK2|ENSG00000101049.18|chr20	0	0	0	0	0	0
IFT52|ENSG00000101052.13|chr20	105	108	92	58	62	120
MYBL2|ENSG00000101057.16|chr20	493	135	464	432	174	208
GTSF1L|ENSG00000124196.6|chr20	0	0	0	0	0	0
TOX2|ENSG00000124191.18|chr20	204	97	156	92	105	150
OSER1|ENSG00000132823.11|chr20	521	446	405	442	571	475
GDAP1L1|ENSG00000124194.17|chr20	0	0	0	0	0	0
FITM2|ENSG00000197296.6|chr20	120	84	97	88	102	159
R3HDML|ENSG00000101074.5|chr20	0	0	0	0	0	0
HNF4A|ENSG00000101076.20|chr20	0	0	0	0	0	0
TTPAL|ENSG00000124120.11|chr20	239	187	317	245	338	216
SERINC3|ENSG00000132824.14|chr20	245	232	299	169	381	241
PKIG|ENSG00000168734.14|chr20	47	23	43	14	47	30
ADA|ENSG00000196839.14|chr20	34	2	16	7	3	24
CCN5|ENSG00000064205.11|chr20	0	0	0	0	0	0
KCNK15|ENSG00000124249.7|chr20	0	0	0	0	0	0
RIMS4|ENSG00000101098.13|chr20	85	66	82	57	60	72
YWHAB|ENSG00000166913.13|chr20	5080	4592	5277	3907	5736	4822
TOMM34|ENSG00000025772.8|chr20	390	283	380	267	319	336
STK4|ENSG00000101109.13|chr20	376	251	400	246	417	306
KCNS1|ENSG00000124134.9|chr20	0	0	0	0	0	0
WFDC5|ENSG00000175121.12|chr20	0	0	0	0	0	0
WFDC12|ENSG00000168703.5|chr20	0	0	0	0	0	0
SLPI|ENSG00000124107.5|chr20	0	0	0	0	0	0
MATN4|ENSG00000124159.17|chr20	0	0	0	0	0	0
RBPJL|ENSG00000124232.11|chr20	0	0	0	0	0	0
SDC4|ENSG00000124145.6|chr20	191	122	189	137	157	152
SYS1|ENSG00000204070.10|chr20	318	231	255	182	334	267
TP53TG5|ENSG00000124251.11|chr20	0	0	0	0	0	0
DBNDD2|ENSG00000244274.9|chr20	750	402	717	355	352	338
PIGT|ENSG00000124155.19|chr20	120	82	141	99	165	165
SPINT3|ENSG00000101446.8|chr20	0	0	0	0	0	0
WFDC6|ENSG00000243543.9|chr20	0	0	0	0	0	0
EPPIN-WFDC6|ENSG00000249139.2|chr20	0	0	0	0	0	0
EPPIN|ENSG00000101448.14|chr20	0	0	0	0	0	0
WFDC8|ENSG00000158901.12|chr20	0	0	0	0	0	0
WFDC9|ENSG00000180205.4|chr20	0	0	0	0	0	0
WFDC10A|ENSG00000180305.5|chr20	0	0	0	0	0	0
WFDC11|ENSG00000180083.11|chr20	0	0	0	0	0	0
WFDC10B|ENSG00000182931.10|chr20	0	0	0	0	0	0
SPINT4|ENSG00000149651.4|chr20	0	0	0	0	0	0
WFDC3|ENSG00000124116.19|chr20	0	0	1	0	0	0
DNTTIP1|ENSG00000101457.13|chr20	475	406	469	433	457	369
UBE2C|ENSG00000175063.17|chr20	1222	701	1186	504	626	478
TNNC2|ENSG00000101470.10|chr20	0	0	4	2	0	0
SNX21|ENSG00000124104.19|chr20	30	25	25	7	24	7
ACOT8|ENSG00000101473.17|chr20	35	1	51	62	18	28
ZSWIM3|ENSG00000132801.7|chr20	40	39	27	48	82	49
ZSWIM1|ENSG00000168612.5|chr20	333	104	219	165	111	135
SPATA25|ENSG00000149634.5|chr20	0	0	0	0	0	0
NEURL2|ENSG00000124257.7|chr20	0	0	9	0	16	10
CTSA|ENSG00000064601.21|chr20	84	33	43	82	43	42
PLTP|ENSG00000100979.15|chr20	3	0	3	0	0	0
PCIF1|ENSG00000100982.12|chr20	19	12	10	3	8	17
ZNF335|ENSG00000198026.8|chr20	118	92	183	113	180	137
MMP9|ENSG00000100985.7|chr20	5	2	5	0	5	1
SLC12A5|ENSG00000124140.15|chr20	0	0	0	0	0	0
NCOA5|ENSG00000124160.12|chr20	302	141	227	178	391	281
CD40|ENSG00000101017.15|chr20	0	0	0	0	0	0
CDH22|ENSG00000149654.11|chr20	1	0	0	0	0	0
SLC35C2|ENSG00000080189.15|chr20	295	110	245	212	106	167
ELMO2|ENSG00000062598.18|chr20	59	64	86	35	133	129
ZNF334|ENSG00000198185.12|chr20	75	46	47	74	109	86
OCSTAMP|ENSG00000149635.3|chr20	0	0	0	0	0	0
SLC13A3|ENSG00000158296.14|chr20	0	0	0	0	0	0
TP53RK|ENSG00000172315.6|chr20	366	306	408	261	485	369
SLC2A10|ENSG00000197496.6|chr20	0	0	0	0	3	0
EYA2|ENSG00000064655.19|chr20	30	21	23	7	29	14
ZMYND8|ENSG00000101040.20|chr20	633	412	592	478	753	655
NCOA3|ENSG00000124151.19|chr20	108	97	118	111	62	98
SULF2|ENSG00000196562.16|chr20	32	58	53	20	40	35
PREX1|ENSG00000124126.14|chr20	38	17	35	34	14	39
ARFGEF2|ENSG00000124198.10|chr20	93	60	104	65	105	69
CSE1L|ENSG00000124207.17|chr20	844	513	679	531	848	564
STAU1|ENSG00000124214.21|chr20	810	551	904	445	685	602
DDX27|ENSG00000124228.15|chr20	314	274	274	430	405	303
ZNFX1|ENSG00000124201.15|chr20	63	42	134	40	24	56
KCNB1|ENSG00000158445.10|chr20	7	1	8	1	14	1
PTGIS|ENSG00000124212.6|chr20	0	0	0	0	0	0
B4GALT5|ENSG00000158470.5|chr20	667	543	718	215	325	243
SLC9A8|ENSG00000197818.12|chr20	9	14	11	5	10	21
SPATA2|ENSG00000158480.11|chr20	227	160	148	145	156	131
RNF114|ENSG00000124226.11|chr20	697	537	482	373	655	489
SNAI1|ENSG00000124216.4|chr20	16	16	15	18	15	20
UBE2V1|ENSG00000244687.13|chr20	637	486	647	349	423	448
PEDS1-UBE2V1|ENSG00000124208.16|chr20	637	486	647	349	423	448
PEDS1|ENSG00000240849.11|chr20	218	187	290	80	183	101
CEBPB|ENSG00000172216.6|chr20	285	133	318	719	1263	1157
PTPN1|ENSG00000196396.10|chr20	818	857	1082	550	726	654
RIPOR3|ENSG00000042062.13|chr20	0	0	0	0	0	0
PARD6B|ENSG00000124171.9|chr20	408	243	323	216	421	291
BCAS4|ENSG00000124243.19|chr20	41	6	36	33	16	32
ADNP|ENSG00000101126.18|chr20	617	464	519	497	713	505
DPM1|ENSG00000000419.14|chr20	384	210	301	330	701	502
MOCS3|ENSG00000124217.5|chr20	262	145	231	163	169	180
KCNG1|ENSG00000026559.14|chr20	1	11	3	7	15	2
ATP9A|ENSG00000054793.14|chr20	72	52	122	54	82	101
SALL4|ENSG00000101115.13|chr20	0	0	0	0	0	0
ZFP64|ENSG00000020256.20|chr20	199	117	204	84	116	101
BCAS1|ENSG00000064787.14|chr20	0	0	0	0	0	0
PFDN4|ENSG00000101132.10|chr20	811	728	839	490	746	587
DOK5|ENSG00000101134.12|chr20	0	0	0	0	0	0
CBLN4|ENSG00000054803.4|chr20	0	0	0	0	0	0
FAM210B|ENSG00000124098.10|chr20	398	234	276	166	191	165
AURKA|ENSG00000087586.18|chr20	674	429	633	153	329	360
CSTF1|ENSG00000101138.12|chr20	441	342	463	403	486	377
CASS4|ENSG00000087589.17|chr20	0	0	0	0	0	0
RTF2|ENSG00000022277.13|chr20	455	285	321	382	357	232
GCNT7|ENSG00000124091.10|chr20	0	0	0	0	0	0
FAM209A|ENSG00000124103.10|chr20	0	0	0	0	0	1
FAM209B|ENSG00000213714.1|chr20	0	0	5	0	5	0
TFAP2C|ENSG00000087510.7|chr20	60	80	94	10	162	115
BMP7|ENSG00000101144.13|chr20	542	513	469	194	359	229
SPO11|ENSG00000054796.13|chr20	0	0	0	0	0	0
RAE1|ENSG00000101146.13|chr20	745	503	809	441	688	697
RBM38|ENSG00000132819.17|chr20	582	537	599	181	453	351
HMGB1P1|ENSG00000124097.8|chr20	173	108	194	186	265	132
CTCFL|ENSG00000124092.13|chr20	0	0	0	0	0	0
PCK1|ENSG00000124253.11|chr20	0	3	0	0	7	0
ZBP1|ENSG00000124256.15|chr20	0	0	0	0	0	0
PMEPA1|ENSG00000124225.16|chr20	178	199	271	163	275	285
C20orf85|ENSG00000124237.6|chr20	0	0	0	0	0	0
ANKRD60|ENSG00000124227.6|chr20	0	0	0	0	0	0
RAB22A|ENSG00000124209.4|chr20	232	206	169	95	159	113
VAPB|ENSG00000124164.16|chr20	399	566	488	345	611	426
APCDD1L|ENSG00000198768.11|chr20	0	0	0	0	0	0
STX16|ENSG00000124222.22|chr20	413	390	452	240	344	333
NPEPL1|ENSG00000215440.12|chr20	0	0	0	0	0	2
GNAS|ENSG00000087460.29|chr20	987	563	1271	684	976	795
NELFCD|ENSG00000101158.15|chr20	304	180	287	183	186	151
CTSZ|ENSG00000101160.15|chr20	0	0	0	2	1	0
TUBB1|ENSG00000101162.4|chr20	0	0	0	0	0	0
PRELID3B|ENSG00000101166.16|chr20	467	419	479	369	419	316
ZNF831|ENSG00000124203.7|chr20	0	0	0	0	0	0
EDN3|ENSG00000124205.18|chr20	0	0	0	0	0	0
PHACTR3|ENSG00000087495.17|chr20	13	4	40	0	8	2
SYCP2|ENSG00000196074.13|chr20	0	0	0	0	0	0
FAM217B|ENSG00000196227.11|chr20	770	627	706	518	612	396
PPP1R3D|ENSG00000132825.7|chr20	168	99	126	64	123	148
CDH26|ENSG00000124215.17|chr20	0	0	0	0	0	0
CDH4|ENSG00000179242.16|chr20	1	3	6	0	5	8
TAF4|ENSG00000130699.20|chr20	0	0	0	0	1	0
PSMA7|ENSG00000101182.15|chr20	1173	1191	1230	493	1010	774
SS18L1|ENSG00000184402.15|chr20	76	35	86	51	59	46
MTG2|ENSG00000101181.18|chr20	428	273	510	454	434	311
HRH3|ENSG00000101180.17|chr20	0	0	3	0	0	0
OSBPL2|ENSG00000130703.17|chr20	56	108	81	45	153	85
ADRM1|ENSG00000130706.13|chr20	827	463	800	526	566	555
LAMA5|ENSG00000130702.15|chr20	35	40	24	16	30	12
RPS21|ENSG00000171858.18|chr20	2106	1695	2015	1180	1407	1293
CABLES2|ENSG00000149679.12|chr20	79	56	108	56	26	41
RBBP8NL|ENSG00000130701.4|chr20	0	0	0	0	0	0
GATA5|ENSG00000130700.7|chr20	0	0	0	0	0	0
SLCO4A1|ENSG00000101187.16|chr20	112	131	159	63	102	64
NTSR1|ENSG00000101188.5|chr20	0	0	0	0	0	0
MRGBP|ENSG00000101189.7|chr20	255	215	260	132	162	125
OGFR|ENSG00000060491.17|chr20	126	48	150	83	39	43
COL9A3|ENSG00000092758.18|chr20	18	4	10	24	4	18
TCFL5|ENSG00000101190.13|chr20	14	51	29	19	32	4
DIDO1|ENSG00000101191.17|chr20	31	11	30	0	29	23
GID8|ENSG00000101193.8|chr20	756	515	798	448	499	452
SLC17A9|ENSG00000101194.18|chr20	0	0	0	0	0	0
BHLHE23|ENSG00000125533.6|chr20	0	0	0	0	0	0
YTHDF1|ENSG00000149658.18|chr20	1027	774	1130	789	901	836
NKAIN4|ENSG00000101198.15|chr20	0	0	0	0	0	0
ARFGAP1|ENSG00000101199.13|chr20	63	36	34	32	59	69
CHRNA4|ENSG00000101204.18|chr20	0	0	5	0	0	0
KCNQ2|ENSG00000075043.20|chr20	0	0	0	0	0	1
EEF1A2|ENSG00000101210.13|chr20	69	7	29	24	44	43
PPDPF|ENSG00000125534.10|chr20	540	341	569	380	338	322
PTK6|ENSG00000101213.7|chr20	0	0	0	0	0	0
SRMS|ENSG00000125508.4|chr20	0	0	0	0	0	0
FNDC11|ENSG00000125531.7|chr20	0	0	0	0	0	0
HELZ2|ENSG00000130589.16|chr20	48	6	34	74	25	34
GMEB2|ENSG00000101216.11|chr20	288	256	350	282	237	295
STMN3|ENSG00000197457.10|chr20	125	149	125	81	95	124
RTEL1|ENSG00000258366.12|chr20	2	1	8	0	10	2
TNFRSF6B|ENSG00000243509.6|chr20	22	15	11	0	41	5
ARFRP1|ENSG00000101246.20|chr20	99	23	71	180	40	61
ZGPAT|ENSG00000197114.12|chr20	94	28	102	36	64	62
ENSG00000273154|ENSG00000273154.3|chr20	0	0	0	0	0	0
LIME1|ENSG00000203896.10|chr20	2	3	4	2	7	12
SLC2A4RG|ENSG00000125520.14|chr20	194	98	186	93	92	129
ZBTB46|ENSG00000130584.12|chr20	40	5	25	0	6	12
ABHD16B|ENSG00000183260.7|chr20	0	0	0	0	0	0
TPD52L2|ENSG00000101150.18|chr20	303	219	340	279	370	287
DNAJC5|ENSG00000101152.11|chr20	505	355	491	248	421	355
UCKL1|ENSG00000198276.16|chr20	33	12	41	36	55	37
ZNF512B|ENSG00000196700.9|chr20	125	60	135	111	26	70
SAMD10|ENSG00000130590.14|chr20	57	19	41	55	13	12
PRPF6|ENSG00000101161.8|chr20	151	90	156	72	130	101
