Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
VPS9D1|ENSG00000075399.14|chr16	51	61	39	61	50	48
ZNF276|ENSG00000158805.12|chr16	230	194	168	286	250	277
FANCA|ENSG00000187741.16|chr16	203	193	130	221	182	223
SPIRE2|ENSG00000204991.11|chr16	70	76	81	83	33	102
TCF25|ENSG00000141002.20|chr16	724	524	623	703	825	819
MC1R|ENSG00000258839.4|chr16	17	7	11	6	20	33
ENSG00000198211|ENSG00000198211.8|chr16	172	82	99	136	105	142
TUBB3|ENSG00000258947.8|chr16	172	82	99	136	105	142
DEF8|ENSG00000140995.17|chr16	61	67	36	56	116	45
DBNDD1|ENSG00000003249.15|chr16	367	274	234	250	309	197
GAS8|ENSG00000141013.17|chr16	77	143	83	149	118	114
PRDM7|ENSG00000126856.16|chr16	3	0	0	0	4	6
SCGB1C2|ENSG00000268320.4|chr17	0	0	0	0	0	0
DOC2B|ENSG00000272636.5|chr17	0	0	0	0	0	0
RPH3AL|ENSG00000181031.16|chr17	4	3	0	3	0	3
C17orf97|ENSG00000187624.9|chr17	0	0	0	0	3	0
RFLNB|ENSG00000183688.4|chr17	4	5	0	0	0	3
VPS53|ENSG00000141252.21|chr17	2	2	6	2	8	0
TLCD3A|ENSG00000167695.15|chr17	489	527	495	483	391	460
GEMIN4|ENSG00000179409.11|chr17	770	761	837	632	743	628
GLOD4|ENSG00000167699.14|chr17	824	596	757	806	755	697
MRM3|ENSG00000171861.11|chr17	368	295	299	391	439	449
NXN|ENSG00000167693.17|chr17	663	631	663	672	612	602
TIMM22|ENSG00000177370.5|chr17	2	0	0	2	6	0
ABR|ENSG00000159842.16|chr17	0	0	0	0	0	0
BHLHA9|ENSG00000205899.4|chr17	0	0	0	0	0	0
TRARG1|ENSG00000184811.4|chr17	0	0	0	0	0	0
YWHAE|ENSG00000108953.17|chr17	12	43	7	5	11	10
CRK|ENSG00000167193.8|chr17	2	3	1	15	0	7
MYO1C|ENSG00000197879.17|chr17	893	810	812	799	933	699
INPP5K|ENSG00000132376.20|chr17	192	172	212	228	226	244
SLC43A2|ENSG00000167703.15|chr17	8	8	10	7	0	11
SCARF1|ENSG00000074660.17|chr17	0	0	0	0	0	0
RILP|ENSG00000167705.12|chr17	0	0	0	0	0	0
PRPF8|ENSG00000174231.17|chr17	0	0	0	0	0	0
TLCD2|ENSG00000185561.10|chr17	0	0	0	0	0	0
WDR81|ENSG00000167716.19|chr17	93	103	100	40	83	59
SERPINF2|ENSG00000167711.14|chr17	0	0	0	0	0	0
SERPINF1|ENSG00000132386.11|chr17	46	44	40	24	39	38
SMYD4|ENSG00000186532.12|chr17	296	252	305	344	433	351
RPA1|ENSG00000132383.12|chr17	1993	1279	1493	1420	1588	1551
RTN4RL1|ENSG00000185924.7|chr17	19	8	6	13	15	1
OVCA2|ENSG00000262664.3|chr17	695	620	630	810	748	683
HIC1|ENSG00000177374.13|chr17	4	13	5	13	7	4
SMG6|ENSG00000070366.14|chr17	127	131	158	137	250	217
SRR|ENSG00000167720.13|chr17	33	45	32	35	31	21
TSR1|ENSG00000167721.11|chr17	2270	1868	2056	2410	2294	2211
SGSM2|ENSG00000141258.13|chr17	267	226	270	216	243	233
MNT|ENSG00000070444.15|chr17	286	197	233	269	225	233
METTL16|ENSG00000127804.13|chr17	566	389	398	804	659	610
PAFAH1B1|ENSG00000007168.14|chr17	1012	885	870	1149	1000	1014
CLUH|ENSG00000132361.18|chr17	2422	1889	2088	1990	1844	2003
CCDC92B|ENSG00000277200.2|chr17	7	15	3	6	8	6
OR1D2|ENSG00000184166.3|chr17	0	0	0	0	0	0
OR1A1|ENSG00000172146.4|chr17	0	0	0	0	0	0
OR3A2|ENSG00000221882.4|chr17	0	0	0	0	0	0
OR3A1|ENSG00000180090.5|chr17	0	0	0	0	0	0
OR1E1|ENSG00000180016.2|chr17	0	0	0	0	0	0
OR3A3|ENSG00000159961.3|chr17	0	0	0	0	0	0
SPATA22|ENSG00000141255.13|chr17	0	0	0	0	0	0
ASPA|ENSG00000108381.11|chr17	0	0	0	0	0	0
TRPV3|ENSG00000167723.15|chr17	8	0	0	5	3	4
TRPV1|ENSG00000196689.13|chr17	30	38	41	53	24	35
SHPK|ENSG00000197417.9|chr17	136	126	134	184	241	199
CTNS|ENSG00000040531.16|chr17	203	193	222	236	205	227
TAX1BP3|ENSG00000213977.8|chr17	636	642	584	497	490	427
EMC6|ENSG00000127774.7|chr17	4193	3395	3329	3859	3533	3409
P2RX5|ENSG00000083454.23|chr17	121	91	102	87	144	107
ITGAE|ENSG00000083457.12|chr17	1188	1095	930	1083	1101	1026
HASPIN|ENSG00000177602.5|chr17	38	47	39	45	59	36
NCBP3|ENSG00000074356.17|chr17	441	454	476	550	441	370
CAMKK1|ENSG00000004660.15|chr17	273	246	193	381	312	385
P2RX1|ENSG00000108405.4|chr17	0	0	0	0	0	0
ATP2A3|ENSG00000074370.18|chr17	1	0	6	1	1	12
ZZEF1|ENSG00000074755.15|chr17	125	152	155	156	218	143
CYB5D2|ENSG00000167740.10|chr17	441	397	381	361	462	395
ANKFY1|ENSG00000185722.18|chr17	449	432	458	528	430	541
SPNS3|ENSG00000182557.8|chr17	0	0	0	1	0	0
MYBBP1A|ENSG00000132382.15|chr17	830	798	618	716	647	776
GGT6|ENSG00000167741.11|chr17	0	0	0	0	0	0
SMTNL2|ENSG00000188176.12|chr17	13	24	0	20	8	5
ALOX15|ENSG00000161905.13|chr17	0	0	0	0	0	4
PELP1|ENSG00000141456.16|chr17	1186	923	897	1174	1222	1050
ARRB2|ENSG00000141480.18|chr17	2942	2382	2276	2815	2739	2872
MED11|ENSG00000161920.11|chr17	443	455	431	307	358	357
ZMYND15|ENSG00000141497.14|chr17	12	13	0	9	0	23
TM4SF5|ENSG00000142484.7|chr17	0	0	0	0	0	0
VMO1|ENSG00000182853.12|chr17	3	0	9	12	18	11
GLTPD2|ENSG00000182327.8|chr17	0	1	0	0	0	0
PSMB6|ENSG00000142507.10|chr17	5307	4242	3559	4442	4313	4040
C17orf114|ENSG00000262165.2|chr17	15	12	2	4	10	14
PLD2|ENSG00000129219.14|chr17	22	30	16	26	10	15
MINK1|ENSG00000141503.17|chr17	5	10	17	8	21	8
CHRNE|ENSG00000108556.10|chr17	0	0	0	3	0	0
C17orf107|ENSG00000205710.4|chr17	0	0	0	0	0	0
GP1BA|ENSG00000185245.9|chr17	0	0	0	0	0	0
SLC25A11|ENSG00000108528.14|chr17	1251	981	1084	1216	1255	1250
RNF167|ENSG00000108523.16|chr17	521	377	353	346	325	293
PFN1|ENSG00000108518.8|chr17	8532	6956	6380	7352	6848	6664
ENO3|ENSG00000108515.18|chr17	10	12	19	20	16	31
SPAG7|ENSG00000091640.8|chr17	1250	877	1082	1077	1091	961
CAMTA2|ENSG00000108509.21|chr17	124	178	159	216	187	182
INCA1|ENSG00000196388.9|chr17	4	7	6	4	6	32
KIF1C|ENSG00000129250.12|chr17	1530	1417	1327	1132	996	1131
SLC52A1|ENSG00000132517.15|chr17	0	0	0	0	0	0
ZFP3|ENSG00000180787.6|chr17	0	0	0	0	0	0
ZNF232|ENSG00000167840.14|chr17	94	90	69	162	120	128
USP6|ENSG00000129204.17|chr17	0	0	3	0	0	0
ZNF594|ENSG00000180626.10|chr17	155	70	97	162	97	154
SCIMP|ENSG00000161929.15|chr17	0	0	0	0	0	0
RABEP1|ENSG00000029725.17|chr17	488	579	489	541	498	429
NUP88|ENSG00000108559.13|chr17	829	782	730	825	905	629
RPAIN|ENSG00000129197.15|chr17	1373	1345	1303	1582	1580	1347
C1QBP|ENSG00000108561.8|chr17	11530	9413	10267	9542	9001	9247
DHX33|ENSG00000005100.13|chr17	1456	1243	1268	1799	1727	1580
DERL2|ENSG00000072849.11|chr17	596	494	504	1112	855	919
MIS12|ENSG00000167842.16|chr17	304	306	342	1094	781	923
NLRP1|ENSG00000091592.17|chr17	0	0	0	0	0	0
WSCD1|ENSG00000179314.16|chr17	259	236	280	272	287	228
AIPL1|ENSG00000129221.16|chr17	0	0	0	0	0	0
PITPNM3|ENSG00000091622.16|chr17	7	1	9	18	0	0
KIAA0753|ENSG00000198920.11|chr17	70	112	83	107	135	113
TXNDC17|ENSG00000129235.11|chr17	1516	1448	1424	1296	1246	1323
MED31|ENSG00000108590.11|chr17	706	557	674	666	602	600
C17orf100|ENSG00000256806.6|chr17	73	93	66	163	211	112
SLC13A5|ENSG00000141485.17|chr17	0	0	0	0	0	0
XAF1|ENSG00000132530.17|chr17	0	0	0	0	0	0
FBXO39|ENSG00000177294.7|chr17	0	0	0	0	0	0
TEKT1|ENSG00000167858.13|chr17	0	0	0	0	0	0
ALOX12|ENSG00000108839.12|chr17	0	0	0	4	0	0
RNASEK|ENSG00000219200.12|chr17	1911	1984	1433	1427	1455	1493
RNASEK-C17orf49|ENSG00000161939.19|chr17	649	593	518	580	587	559
C17orf49|ENSG00000258315.5|chr17	649	593	518	580	587	559
BCL6B|ENSG00000161940.11|chr17	0	0	0	0	0	0
SLC16A13|ENSG00000174327.7|chr17	7	4	15	12	17	7
SLC16A11|ENSG00000174326.15|chr17	0	3	0	4	1	4
CLEC10A|ENSG00000132514.14|chr17	0	0	0	0	0	0
ASGR2|ENSG00000161944.17|chr17	0	0	0	0	0	0
ASGR1|ENSG00000141505.12|chr17	8	1	7	20	12	9
DLG4|ENSG00000132535.22|chr17	46	37	34	50	12	15
ACADVL|ENSG00000072778.20|chr17	396	246	391	383	373	262
DVL2|ENSG00000004975.12|chr17	528	408	415	716	708	629
PHF23|ENSG00000040633.13|chr17	502	442	505	515	344	365
GABARAP|ENSG00000170296.10|chr17	1470	1476	1219	1204	1149	1199
CTDNEP1|ENSG00000175826.12|chr17	3267	2865	2688	3005	2795	2561
ELP5|ENSG00000170291.16|chr17	0	0	0	0	0	0
CLDN7|ENSG00000181885.18|chr17	0	0	0	0	0	0
SLC2A4|ENSG00000181856.15|chr17	0	0	0	0	0	0
GPS2|ENSG00000132522.16|chr17	0	3	1	0	0	0
NEURL4|ENSG00000215041.10|chr17	0	0	0	0	0	0
ACAP1|ENSG00000072818.12|chr17	0	0	0	0	0	0
KCTD11|ENSG00000213859.8|chr17	0	0	0	0	0	0
TMEM95|ENSG00000182896.13|chr17	0	0	0	0	0	0
TNK1|ENSG00000174292.13|chr17	0	0	0	0	0	0
PLSCR3|ENSG00000187838.17|chr17	0	0	0	0	0	0
TMEM256|ENSG00000205544.4|chr17	18	3	19	1	4	2
NLGN2|ENSG00000169992.10|chr17	0	0	0	0	0	0
SPEM1|ENSG00000181323.8|chr17	0	0	0	0	0	0
SPEM2|ENSG00000184560.8|chr17	0	0	0	0	0	0
SPEM3|ENSG00000283439.4|chr17	0	0	0	0	0	0
TMEM102|ENSG00000181284.3|chr17	0	0	0	0	0	0
FGF11|ENSG00000161958.11|chr17	0	0	0	0	0	0
CHRNB1|ENSG00000170175.11|chr17	0	0	0	0	0	0
ZBTB4|ENSG00000174282.12|chr17	0	0	0	0	0	0
SLC35G6|ENSG00000259224.3|chr17	0	0	0	0	0	0
TNFSF12|ENSG00000239697.12|chr17	0	13	8	1	1	7
TNFSF12-TNFSF13|ENSG00000248871.1|chr17	0	1	0	0	0	2
TNFSF13|ENSG00000161955.17|chr17	0	1	0	0	0	2
SENP3|ENSG00000161956.13|chr17	22	16	15	22	42	41
EIF4A1|ENSG00000161960.16|chr17	12904	10634	11519	12133	11547	10452
CD68|ENSG00000129226.14|chr17	17	12	10	18	21	19
MPDU1|ENSG00000129255.16|chr17	407	348	316	403	364	342
SOX15|ENSG00000129194.8|chr17	3	1	0	2	0	0
FXR2|ENSG00000129245.12|chr17	654	410	485	813	684	736
SHBG|ENSG00000129214.15|chr17	0	0	0	0	0	0
SAT2|ENSG00000141504.12|chr17	411	370	405	506	419	486
ATP1B2|ENSG00000129244.9|chr17	65	55	59	38	66	35
TP53|ENSG00000141510.18|chr17	1291	1025	969	917	1012	1069
WRAP53|ENSG00000141499.18|chr17	43	31	26	41	50	32
EFNB3|ENSG00000108947.5|chr17	200	187	155	111	142	130
DNAH2|ENSG00000183914.15|chr17	0	0	0	5	0	0
KDM6B|ENSG00000132510.11|chr17	77	46	74	112	184	133
TMEM88|ENSG00000167874.7|chr17	0	2	6	1	0	1
NAA38|ENSG00000183011.14|chr17	1958	1790	1545	1714	1622	1653
CYB5D1|ENSG00000182224.12|chr17	266	242	234	371	313	277
CHD3|ENSG00000170004.19|chr17	565	441	479	567	424	412
RNF227|ENSG00000179859.10|chr17	45	29	50	37	65	21
KCNAB3|ENSG00000170049.10|chr17	18	14	44	44	64	32
TRAPPC1|ENSG00000170043.12|chr17	1098	1061	849	831	734	875
CNTROB|ENSG00000170037.14|chr17	222	198	183	218	208	229
ALOX15B|ENSG00000179593.16|chr17	0	1	0	3	3	3
ALOX12B|ENSG00000179477.11|chr17	85	79	34	60	74	43
ALOXE3|ENSG00000179148.10|chr17	1	12	1	0	9	9
HES7|ENSG00000179111.9|chr17	15	4	5	21	19	2
PER1|ENSG00000179094.16|chr17	222	239	240	670	536	523
VAMP2|ENSG00000220205.9|chr17	122	143	128	189	143	146
TMEM107|ENSG00000179029.15|chr17	370	322	327	322	352	328
BORCS6|ENSG00000196544.8|chr17	186	145	137	257	219	209
AURKB|ENSG00000178999.13|chr17	3097	2464	2724	3362	3275	3126
CTC1|ENSG00000178971.17|chr17	78	44	51	56	60	92
PFAS|ENSG00000178921.14|chr17	1230	1092	1248	791	937	977
SLC25A35|ENSG00000125434.11|chr17	25	39	9	18	14	4
RANGRF|ENSG00000108961.14|chr17	1505	1599	1227	1727	1598	1526
ARHGEF15|ENSG00000198844.12|chr17	0	0	0	0	0	0
ODF4|ENSG00000184650.11|chr17	0	0	0	0	0	0
KRBA2|ENSG00000184619.8|chr17	54	58	60	62	44	46
RPL26|ENSG00000161970.15|chr17	15472	14995	13150	14180	15365	14325
RNF222|ENSG00000189051.6|chr17	21	30	49	40	12	32
NDEL1|ENSG00000166579.16|chr17	319	331	249	457	485	394
MYH10|ENSG00000133026.14|chr17	1605	1522	1625	1578	1458	1401
CCDC42|ENSG00000161973.11|chr17	0	0	0	0	4	0
MFSD6L|ENSG00000185156.6|chr17	0	0	0	0	0	0
PIK3R6|ENSG00000276231.5|chr17	0	0	0	0	0	0
PIK3R5|ENSG00000141506.15|chr17	8	8	2	3	5	0
NTN1|ENSG00000065320.9|chr17	237	138	180	150	168	133
STX8|ENSG00000170310.15|chr17	262	199	217	176	161	217
CFAP52|ENSG00000166596.15|chr17	1	0	0	0	0	0
USP43|ENSG00000154914.17|chr17	73	54	38	47	77	49
DHRS7C|ENSG00000184544.12|chr17	0	0	0	0	0	0
GSG1L2|ENSG00000214978.8|chr17	2	0	0	0	0	0
GLP2R|ENSG00000065325.13|chr17	0	0	0	0	0	0
RCVRN|ENSG00000109047.8|chr17	0	0	0	0	0	0
GAS7|ENSG00000007237.19|chr17	44	62	89	32	98	58
MYH13|ENSG00000006788.14|chr17	0	0	0	0	0	0
MYH8|ENSG00000133020.4|chr17	0	0	0	0	0	0
MYH4|ENSG00000264424.1|chr17	0	0	0	0	8	0
MYH1|ENSG00000109061.10|chr17	0	0	0	0	0	0
MYH2|ENSG00000125414.19|chr17	0	0	0	0	0	0
MYH3|ENSG00000109063.15|chr17	6	7	2	1	1	10
SCO1|ENSG00000133028.12|chr17	1085	994	974	1135	857	969
ADPRM|ENSG00000170222.12|chr17	50	36	87	199	201	96
TMEM220|ENSG00000187824.9|chr17	17	16	15	19	54	23
PIRT|ENSG00000233670.7|chr17	0	0	0	0	0	0
SHISA6|ENSG00000188803.15|chr17	0	0	0	0	0	0
DNAH9|ENSG00000007174.18|chr17	0	0	0	0	0	0
ZNF18|ENSG00000154957.14|chr17	95	52	117	85	83	101
MAP2K4|ENSG00000065559.15|chr17	487	503	562	448	424	361
MYOCD|ENSG00000141052.18|chr17	0	0	0	1	0	0
ARHGAP44|ENSG00000006740.18|chr17	27	32	16	20	34	16
ELAC2|ENSG00000006744.19|chr17	1091	935	1013	982	952	917
HS3ST3A1|ENSG00000153976.3|chr17	852	612	749	1268	1123	992
COX10|ENSG00000006695.12|chr17	267	333	299	426	389	396
CDRT15|ENSG00000223510.7|chr17	0	0	0	0	0	0
HS3ST3B1|ENSG00000125430.9|chr17	274	186	213	304	329	249
PMP22|ENSG00000109099.16|chr17	357	347	406	296	279	288
TEKT3|ENSG00000125409.13|chr17	5	0	5	0	0	0
CDRT4|ENSG00000239704.12|chr17	41	38	63	78	69	80
TVP23C|ENSG00000175106.17|chr17	0	0	0	14	1	5
FBXW10B|ENSG00000241322.11|chr17	8	0	0	1	0	3
ENSG00000251537|ENSG00000251537.4|chr17	0	0	0	11	7	7
TRIM16|ENSG00000221926.13|chr17	180	139	152	200	239	146
ZNF286A|ENSG00000187607.16|chr17	125	148	154	245	161	197
TBC1D26|ENSG00000214946.15|chr17	0	0	0	0	0	0
ADORA2B|ENSG00000170425.4|chr17	70	83	86	99	107	110
ZSWIM7|ENSG00000214941.8|chr17	390	275	237	337	350	295
TTC19|ENSG00000011295.16|chr17	830	733	712	869	915	787
NCOR1|ENSG00000141027.22|chr17	638	497	558	748	615	567
PIGL|ENSG00000108474.17|chr17	127	114	128	89	87	109
CENPV|ENSG00000166582.11|chr17	7816	5947	5690	6015	5749	5422
UBB|ENSG00000170315.14|chr17	13922	12020	13249	11781	12188	10989
TRPV2|ENSG00000187688.15|chr17	2	8	25	1	18	12
LRRC75A|ENSG00000181350.12|chr17	29	59	22	28	24	29
ZNF287|ENSG00000141040.15|chr17	79	78	51	150	140	112
ZNF624|ENSG00000197566.10|chr17	25	7	22	42	11	68
CCDC144A|ENSG00000170160.19|chr17	0	0	0	0	0	0
TNFRSF13B|ENSG00000240505.9|chr17	0	0	0	0	0	0
MPRIP|ENSG00000133030.22|chr17	1420	1095	1033	1065	1114	993
PLD6|ENSG00000179598.6|chr17	587	554	556	837	666	727
FLCN|ENSG00000154803.13|chr17	247	195	194	257	284	187
COPS3|ENSG00000141030.13|chr17	2520	2375	2439	2680	3015	2633
NT5M|ENSG00000205309.14|chr17	46	25	30	23	27	60
MED9|ENSG00000141026.6|chr17	192	195	134	171	174	144
RASD1|ENSG00000108551.5|chr17	1	2	1	4	0	0
PEMT|ENSG00000133027.18|chr17	387	252	223	334	289	236
RAI1|ENSG00000108557.20|chr17	377	389	368	468	411	396
SREBF1|ENSG00000072310.18|chr17	110	107	101	216	169	193
TOM1L2|ENSG00000175662.18|chr17	150	155	214	144	168	170
DRC3|ENSG00000171962.18|chr17	7	0	0	0	0	2
ATPAF2|ENSG00000171953.16|chr17	105	106	143	117	139	199
GID4|ENSG00000141034.10|chr17	102	146	117	130	162	115
DRG2|ENSG00000108591.10|chr17	439	311	335	559	404	403
MYO15A|ENSG00000091536.20|chr17	0	0	0	0	0	0
ALKBH5|ENSG00000091542.9|chr17	1916	1578	1654	1913	1657	1721
FLII|ENSG00000177731.16|chr17	0	2	9	0	3	0
MIEF2|ENSG00000177427.13|chr17	0	0	0	0	0	0
TOP3A|ENSG00000177302.15|chr17	10	1	2	0	0	1
SMCR8|ENSG00000176994.11|chr17	0	0	1	3	0	0
SHMT1|ENSG00000176974.21|chr17	0	0	0	0	0	0
LGALS9C|ENSG00000171916.17|chr17	0	0	0	0	0	0
TBC1D28|ENSG00000189375.12|chr17	0	0	0	0	0	0
FOXO3B|ENSG00000240445.6|chr17	298	168	299	301	351	269
FBXW10|ENSG00000171931.13|chr17	0	0	0	0	0	0
TVP23B|ENSG00000171928.14|chr17	11	2	15	9	24	23
PRPSAP2|ENSG00000141127.15|chr17	742	604	655	904	755	849
SLC5A10|ENSG00000154025.16|chr17	0	0	0	2	0	6
FAM83G|ENSG00000188522.15|chr17	148	88	101	153	156	173
GRAP|ENSG00000154016.14|chr17	3	4	0	0	0	6
GRAPL|ENSG00000189152.11|chr17	0	0	0	0	0	0
EPN2|ENSG00000072134.16|chr17	110	85	100	157	132	93
B9D1|ENSG00000108641.20|chr17	79	67	94	88	116	70
MAPK7|ENSG00000166484.20|chr17	240	215	162	243	190	198
MFAP4|ENSG00000166482.12|chr17	0	0	0	0	0	0
RNF112|ENSG00000128482.16|chr17	0	0	0	0	0	0
SLC47A1|ENSG00000142494.13|chr17	173	139	198	168	178	167
ALDH3A2|ENSG00000072210.19|chr17	1015	815	1014	932	905	836
SLC47A2|ENSG00000180638.19|chr17	0	0	0	0	0	0
ALDH3A1|ENSG00000108602.18|chr17	1	1	4	1	0	4
ULK2|ENSG00000083290.20|chr17	48	14	9	11	50	23
AKAP10|ENSG00000108599.15|chr17	371	313	399	384	380	412
SPECC1|ENSG00000128487.19|chr17	38	51	66	56	58	34
LGALS9B|ENSG00000170298.16|chr17	0	0	0	0	0	0
CDRT15L2|ENSG00000214819.2|chr17	0	0	0	0	0	0
USP22|ENSG00000124422.12|chr17	4338	3419	3612	4134	4091	3849
DHRS7B|ENSG00000109016.18|chr17	236	182	189	234	207	197
TMEM11|ENSG00000178307.10|chr17	448	425	425	673	565	441
NATD1|ENSG00000274180.1|chr17	147	71	109	73	96	92
MAP2K3|ENSG00000034152.19|chr17	822	665	617	680	624	732
KCNJ12|ENSG00000184185.10|chr17	33	22	22	27	27	14
KCNJ18|ENSG00000260458.3|chr17	1	0	0	1	0	0
WSB1|ENSG00000109046.15|chr17	1471	1376	1546	1934	1835	1590
KSR1|ENSG00000141068.15|chr17	196	173	207	306	212	249
LGALS9|ENSG00000168961.17|chr17	4	3	3	7	10	5
NOS2|ENSG00000007171.19|chr17	41	10	19	28	6	8
ENSG00000266202|ENSG00000266202.1|chr17	0	0	0	0	0	0
LYRM9|ENSG00000232859.10|chr17	52	102	52	93	70	79
NLK|ENSG00000087095.13|chr17	329	248	318	326	349	219
TMEM97|ENSG00000109084.14|chr17	1483	1361	1317	1552	1614	1345
IFT20|ENSG00000109083.14|chr17	631	566	525	622	609	637
TNFAIP1|ENSG00000109079.10|chr17	386	448	396	478	407	436
POLDIP2|ENSG00000004142.12|chr17	2069	1911	1884	2167	1957	1881
TMEM199|ENSG00000244045.13|chr17	538	431	422	543	466	508
SEBOX|ENSG00000274529.6|chr17	0	0	0	0	0	0
SARM1|ENSG00000004139.14|chr17	375	412	352	316	338	306
VTN|ENSG00000109072.14|chr17	2	0	0	5	0	0
SLC46A1|ENSG00000076351.13|chr17	340	378	295	267	302	279
RSKR|ENSG00000167524.17|chr17	57	56	99	85	60	42
SLC13A2|ENSG00000007216.16|chr17	0	0	0	0	0	0
FOXN1|ENSG00000109101.8|chr17	0	0	0	0	0	0
UNC119|ENSG00000109103.12|chr17	353	260	336	362	321	315
PIGS|ENSG00000087111.21|chr17	1343	1262	1285	1277	1342	1217
ALDOC|ENSG00000109107.14|chr17	39	63	28	33	40	59
SPAG5|ENSG00000076382.17|chr17	769	705	589	590	652	558
KIAA0100|ENSG00000007202.15|chr17	855	812	677	808	689	827
SDF2|ENSG00000132581.10|chr17	369	259	247	244	209	221
SUPT6H|ENSG00000109111.15|chr17	273	262	308	360	426	329
PROCA1|ENSG00000167525.15|chr17	7	18	7	16	0	7
RAB34|ENSG00000109113.20|chr17	958	848	828	742	906	830
RPL23A|ENSG00000198242.14|chr17	884	936	777	808	688	639
TLCD1|ENSG00000160606.11|chr17	242	215	206	316	244	241
NEK8|ENSG00000160602.14|chr17	182	162	142	300	198	214
TRAF4|ENSG00000076604.16|chr17	673	576	614	977	969	813
FAM222B|ENSG00000173065.14|chr17	731	570	618	533	536	426
ERAL1|ENSG00000132591.12|chr17	404	412	417	416	349	481
FLOT2|ENSG00000132589.16|chr17	693	557	630	544	661	552
DHRS13|ENSG00000167536.14|chr17	150	100	116	174	183	161
PHF12|ENSG00000109118.14|chr17	237	185	202	203	225	140
PIPOX|ENSG00000179761.12|chr17	15	7	2	1	2	7
SEZ6|ENSG00000063015.21|chr17	0	0	0	0	0	0
MYO18A|ENSG00000196535.19|chr17	131	120	89	138	177	107
CRYBA1|ENSG00000108255.8|chr17	0	4	0	0	0	0
NUFIP2|ENSG00000108256.9|chr17	2259	1932	2163	1948	1779	1805
TAOK1|ENSG00000160551.12|chr17	1939	1540	2081	1987	2019	1820
ABHD15|ENSG00000168792.5|chr17	120	131	186	124	56	101
TP53I13|ENSG00000167543.16|chr17	408	239	290	413	301	349
GIT1|ENSG00000108262.16|chr17	210	201	135	175	180	177
ANKRD13B|ENSG00000198720.13|chr17	230	212	192	183	200	137
CORO6|ENSG00000167549.19|chr17	28	43	16	41	20	38
SSH2|ENSG00000141298.19|chr17	87	112	169	145	126	93
EFCAB5|ENSG00000176927.16|chr17	0	0	0	0	0	0
NSRP1|ENSG00000126653.18|chr17	172	163	180	336	278	257
SLC6A4|ENSG00000108576.10|chr17	1	7	3	8	0	0
BLMH|ENSG00000108578.15|chr17	1336	1284	1151	1290	1260	1248
TMIGD1|ENSG00000182271.13|chr17	1	0	0	0	0	0
CPD|ENSG00000108582.12|chr17	918	790	824	760	916	777
GOSR1|ENSG00000108587.16|chr17	988	933	984	1390	1254	1139
CRLF3|ENSG00000176390.12|chr17	262	252	240	285	303	256
ATAD5|ENSG00000176208.9|chr17	59	61	102	123	117	109
TEFM|ENSG00000172171.11|chr17	174	117	119	148	141	150
ADAP2|ENSG00000184060.11|chr17	198	159	172	221	219	163
RNF135|ENSG00000181481.14|chr17	62	27	72	82	118	51
NF1|ENSG00000196712.20|chr17	250	281	394	338	343	242
OMG|ENSG00000126861.5|chr17	0	0	0	0	0	0
EVI2B|ENSG00000185862.7|chr17	0	0	0	0	0	0
EVI2A|ENSG00000126860.12|chr17	0	0	0	0	0	6
RAB11FIP4|ENSG00000131242.18|chr17	133	166	116	159	101	108
COPRS|ENSG00000172301.11|chr17	1886	1493	1577	1683	1463	1538
UTP6|ENSG00000108651.10|chr17	825	744	937	1036	1159	1085
SUZ12|ENSG00000178691.11|chr17	2211	1874	2045	2693	2657	2385
LRRC37B|ENSG00000185158.13|chr17	50	38	48	45	30	53
RHOT1|ENSG00000126858.19|chr17	346	284	358	424	341	352
RHBDL3|ENSG00000141314.13|chr17	36	28	35	29	6	32
C17orf75|ENSG00000108666.10|chr17	405	327	423	453	398	452
ZNF207|ENSG00000010244.19|chr17	3328	2962	3242	3113	3317	2996
PSMD11|ENSG00000108671.11|chr17	5436	4669	4968	5285	5363	4502
CDK5R1|ENSG00000176749.9|chr17	281	307	346	331	301	310
MYO1D|ENSG00000176658.17|chr17	258	141	225	193	250	200
TMEM98|ENSG00000006042.12|chr17	1201	1012	952	917	868	788
SPACA3|ENSG00000141316.13|chr17	0	0	0	0	0	0
ASIC2|ENSG00000108684.15|chr17	0	0	0	0	0	0
CCL2|ENSG00000108691.10|chr17	2	1	4	9	1	6
CCL7|ENSG00000108688.11|chr17	0	2	0	0	0	0
CCL11|ENSG00000172156.4|chr17	0	0	0	0	0	0
CCL8|ENSG00000108700.5|chr17	0	0	2	0	0	1
CCL13|ENSG00000181374.8|chr17	0	0	0	0	0	0
CCL1|ENSG00000108702.4|chr17	0	0	0	0	0	0
TMEM132E|ENSG00000181291.8|chr17	157	132	109	90	92	116
CCT6B|ENSG00000132141.14|chr17	34	20	21	33	39	24
ZNF830|ENSG00000198783.6|chr17	209	194	245	267	206	183
LIG3|ENSG00000005156.12|chr17	744	554	621	894	755	730
RFFL|ENSG00000092871.17|chr17	211	185	253	246	202	313
ENSG00000267618|ENSG00000267618.5|chr17	24	1	28	25	29	50
RAD51D|ENSG00000185379.21|chr17	377	356	352	521	584	379
FNDC8|ENSG00000073598.6|chr17	2	0	0	0	0	0
NLE1|ENSG00000073536.18|chr17	516	469	388	640	670	594
