Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
ZNF208|ENSG00000160321.16|chr19	0	0	0	0	0	0
ZNF257|ENSG00000197134.13|chr19	8	4	0	0	0	4
ZNF676|ENSG00000196109.9|chr19	0	0	0	0	0	0
ZNF98|ENSG00000197360.9|chr19	0	0	0	0	0	0
ZNF492|ENSG00000229676.3|chr19	16	0	2	0	2	1
ZNF99|ENSG00000213973.10|chr19	0	0	0	0	0	0
ZNF723|ENSG00000268696.3|chr19	0	0	0	0	0	0
ZNF728|ENSG00000269067.2|chr19	0	0	0	0	0	0
ZNF730|ENSG00000183850.14|chr19	0	0	0	0	0	0
ZNF724|ENSG00000196081.10|chr19	50	59	43	89	88	54
ZNF91|ENSG00000167232.14|chr19	79	72	32	99	104	78
ZNF675|ENSG00000197372.10|chr19	25	7	14	13	24	3
ZNF681|ENSG00000196172.9|chr19	12	14	23	19	16	17
RPSAP58|ENSG00000288920.1|chr19	3409	3062	3015	2881	3827	3423
ZNF726|ENSG00000213967.12|chr19	0	0	0	7	0	0
ZNF254|ENSG00000213096.11|chr19	27	22	10	24	16	18
UQCRFS1|ENSG00000169021.6|chr19	3081	2921	3579	2292	3826	3022
VSTM2B|ENSG00000187135.8|chr19	1	4	0	0	0	0
POP4|ENSG00000105171.10|chr19	1556	1707	1827	878	1585	1269
PLEKHF1|ENSG00000166289.6|chr19	43	25	19	23	24	22
C19orf12|ENSG00000131943.20|chr19	220	126	190	35	169	100
CCNE1|ENSG00000105173.14|chr19	111	128	130	123	93	80
URI1|ENSG00000105176.18|chr19	2339	1680	2437	1350	2042	1775
ZNF536|ENSG00000198597.9|chr19	3	4	4	0	19	5
TSHZ3|ENSG00000121297.8|chr19	11	3	23	13	11	33
ZNF507|ENSG00000168813.17|chr19	26	20	22	67	94	90
DPY19L3|ENSG00000178904.19|chr19	343	319	344	215	242	223
PDCD5|ENSG00000105185.12|chr19	11681	12586	11309	5869	9210	7352
ANKRD27|ENSG00000105186.16|chr19	112	66	73	182	194	188
RGS9BP|ENSG00000186326.4|chr19	4	4	5	0	1	0
NUDT19|ENSG00000213965.4|chr19	249	267	233	418	604	438
TDRD12|ENSG00000173809.18|chr19	28	17	6	41	37	26
SLC7A9|ENSG00000021488.13|chr19	0	0	0	0	0	0
CEP89|ENSG00000121289.18|chr19	22	34	79	45	74	40
FAAP24|ENSG00000131944.11|chr19	268	193	344	208	291	264
RHPN2|ENSG00000131941.8|chr19	43	37	21	42	73	45
GPATCH1|ENSG00000076650.7|chr19	25	14	15	49	23	38
WDR88|ENSG00000166359.11|chr19	0	0	0	0	0	0
LRP3|ENSG00000130881.14|chr19	316	155	310	71	173	114
SLC7A10|ENSG00000130876.11|chr19	0	0	0	0	0	0
CEBPA|ENSG00000245848.3|chr19	64	38	112	108	76	104
CEBPG|ENSG00000153879.9|chr19	492	294	517	796	1210	830
PEPD|ENSG00000124299.16|chr19	1151	783	1053	945	1103	910
CHST8|ENSG00000124302.13|chr19	7	11	13	2	12	9
KCTD15|ENSG00000153885.15|chr19	218	134	262	304	379	249
LSM14A|ENSG00000257103.9|chr19	1	0	0	0	3	1
GARRE1|ENSG00000166398.14|chr19	7	0	0	0	7	1
GPI|ENSG00000105220.17|chr19	12296	7558	11378	9247	10734	8935
PDCD2L|ENSG00000126249.8|chr19	1194	1108	1179	1741	2219	1570
UBA2|ENSG00000126261.13|chr19	4986	4352	5140	4381	6335	4864
WTIP|ENSG00000142279.13|chr19	46	45	70	43	89	38
SCGB2B2|ENSG00000205209.8|chr19	0	0	10	0	6	4
ZNF302|ENSG00000089335.22|chr19	135	113	101	273	381	398
ZNF181|ENSG00000197841.15|chr19	46	12	30	39	117	70
ZNF599|ENSG00000153896.19|chr19	12	0	0	0	0	0
ZNF30|ENSG00000168661.15|chr19	33	19	13	86	71	27
ZNF792|ENSG00000180884.10|chr19	7	3	0	39	15	6
GRAMD1A|ENSG00000089351.15|chr19	257	158	352	185	327	252
HPN|ENSG00000105707.15|chr19	0	0	0	0	0	0
ENSG00000285526|ENSG00000285526.1|chr19	0	0	8	0	0	0
FXYD3|ENSG00000089356.19|chr19	0	0	8	0	0	0
LGI4|ENSG00000153902.14|chr19	0	6	2	0	0	0
FXYD7|ENSG00000221946.8|chr19	1	0	1	0	0	0
FXYD5|ENSG00000089327.15|chr19	386	190	433	335	325	322
FAM187B|ENSG00000177558.4|chr19	0	0	0	0	0	3
LSR|ENSG00000105699.17|chr19	479	344	342	319	377	326
USF2|ENSG00000105698.16|chr19	2271	1212	2108	1432	1565	1242
HAMP|ENSG00000105697.9|chr19	0	0	0	0	0	0
MAG|ENSG00000105695.15|chr19	0	0	0	0	0	0
CD22|ENSG00000012124.17|chr19	0	0	0	0	0	0
FFAR1|ENSG00000126266.4|chr19	0	0	0	0	0	0
FFAR3|ENSG00000185897.7|chr19	0	0	0	0	0	0
GPR42|ENSG00000126251.7|chr19	0	0	0	0	0	0
FFAR2|ENSG00000126262.5|chr19	0	0	0	0	0	0
KRTDAP|ENSG00000188508.11|chr19	9	19	10	24	8	0
DMKN|ENSG00000161249.21|chr19	3369	1777	3096	1519	1382	1563
SBSN|ENSG00000189001.11|chr19	0	0	0	0	0	0
GAPDHS|ENSG00000105679.9|chr19	7	0	0	0	0	1
TMEM147|ENSG00000105677.12|chr19	5820	2972	5541	2576	2058	2367
ATP4A|ENSG00000105675.9|chr19	0	0	0	0	0	0
PMIS2|ENSG00000283758.2|chr19	0	0	0	0	0	0
HAUS5|ENSG00000249115.9|chr19	587	414	589	494	796	623
RBM42|ENSG00000126254.12|chr19	1736	538	1388	1449	929	939
ETV2|ENSG00000105672.15|chr19	41	29	54	54	31	43
COX6B1|ENSG00000126267.11|chr19	11854	5130	10740	5373	3652	4093
UPK1A|ENSG00000105668.8|chr19	5	10	0	11	10	0
ZBTB32|ENSG00000011590.14|chr19	0	0	0	0	0	0
KMT2B|ENSG00000272333.8|chr19	45	67	34	78	75	34
IGFLR1|ENSG00000126246.10|chr19	427	243	465	193	220	261
U2AF1L4|ENSG00000161265.15|chr19	151	72	165	227	120	157
PSENEN|ENSG00000205155.8|chr19	1955	594	1910	1544	1098	1053
LIN37|ENSG00000267796.8|chr19	119	62	105	233	247	241
HSPB6|ENSG00000004776.13|chr19	2	2	2	0	0	0
PROSER3|ENSG00000167595.16|chr19	166	259	269	274	364	265
ARHGAP33|ENSG00000004777.19|chr19	55	20	54	66	60	26
PRODH2|ENSG00000250799.11|chr19	0	0	0	0	0	0
NPHS1|ENSG00000161270.20|chr19	0	0	0	0	5	0
KIRREL2|ENSG00000126259.20|chr19	0	0	0	0	0	6
APLP1|ENSG00000105290.13|chr19	269	92	241	222	97	167
NFKBID|ENSG00000167604.15|chr19	6	0	0	0	0	0
HCST|ENSG00000126264.10|chr19	2	13	2	15	0	2
TYROBP|ENSG00000011600.12|chr19	0	0	0	0	0	0
LRFN3|ENSG00000126243.9|chr19	41	23	44	10	20	22
SDHAF1|ENSG00000205138.4|chr19	91	99	144	133	141	138
SYNE4|ENSG00000181392.17|chr19	0	2	0	0	10	0
ALKBH6|ENSG00000239382.11|chr19	946	467	888	614	708	698
CLIP3|ENSG00000105270.15|chr19	0	0	0	0	2	1
THAP8|ENSG00000161277.11|chr19	29	35	42	10	91	41
WDR62|ENSG00000075702.19|chr19	116	108	202	184	118	94
OVOL3|ENSG00000105261.8|chr19	0	0	0	0	0	0
POLR2I|ENSG00000105258.9|chr19	3929	1622	3673	2009	1434	1549
TBCB|ENSG00000105254.12|chr19	6981	2810	6517	4616	3638	3886
CAPNS1|ENSG00000126247.11|chr19	7683	2486	6618	6341	2932	3677
COX7A1|ENSG00000161281.11|chr19	0	0	0	0	0	0
ZNF565|ENSG00000196357.12|chr19	6	0	7	0	20	11
ZNF146|ENSG00000167635.12|chr19	423	291	483	973	1453	989
ZFP14|ENSG00000142065.14|chr19	109	59	54	125	193	80
ZFP82|ENSG00000181007.9|chr19	462	408	340	517	908	648
ZNF566|ENSG00000186017.16|chr19	175	115	134	222	338	174
ZNF260|ENSG00000254004.7|chr19	144	128	71	196	377	266
ZNF529|ENSG00000186020.13|chr19	114	112	121	244	165	237
ZNF382|ENSG00000161298.19|chr19	91	57	63	106	119	130
ZNF461|ENSG00000197808.13|chr19	76	9	32	57	59	38
ZNF567|ENSG00000189042.14|chr19	2	27	6	0	11	2
ZNF850|ENSG00000267041.6|chr19	23	2	57	60	42	66
ZNF790|ENSG00000197863.9|chr19	2	0	15	15	12	27
ZNF345|ENSG00000251247.12|chr19	15	1	3	45	53	9
ZNF829|ENSG00000185869.15|chr19	321	200	211	387	584	515
ZNF568|ENSG00000198453.14|chr19	64	51	56	61	112	85
ZNF420|ENSG00000197050.11|chr19	181	150	210	260	367	301
ENSG00000267360|ENSG00000267360.6|chr19	0	0	0	0	0	0
ZNF585A|ENSG00000196967.11|chr19	134	47	70	61	76	80
ZNF585B|ENSG00000245680.11|chr19	39	44	30	57	80	29
ZNF383|ENSG00000188283.12|chr19	45	46	85	91	110	134
ZNF875|ENSG00000181666.19|chr19	278	70	222	414	252	273
ZNF527|ENSG00000189164.15|chr19	83	60	57	59	73	58
ZNF569|ENSG00000196437.12|chr19	108	79	59	183	246	196
ZNF570|ENSG00000171827.11|chr19	135	146	232	280	289	230
ZNF793|ENSG00000188227.14|chr19	94	80	78	226	238	156
ZNF540|ENSG00000171817.17|chr19	11	15	5	0	8	4
ZNF571|ENSG00000180479.14|chr19	21	0	15	5	11	12
ZFP30|ENSG00000120784.17|chr19	130	81	128	141	238	174
ZNF607|ENSG00000198182.13|chr19	27	34	18	49	82	42
ZNF573|ENSG00000189144.15|chr19	108	72	94	84	187	121
WDR87|ENSG00000171804.11|chr19	0	0	0	0	0	0
SIPA1L3|ENSG00000105738.11|chr19	12	3	13	0	2	2
DPF1|ENSG00000011332.22|chr19	286	147	214	405	463	325
SPINT2|ENSG00000167642.13|chr19	2350	1459	2569	1516	2074	1725
PPP1R14A|ENSG00000167641.11|chr19	73	54	93	62	47	36
YIF1B|ENSG00000167645.17|chr19	313	227	386	249	266	197
C19orf33|ENSG00000167644.12|chr19	0	0	0	0	0	5
KCNK6|ENSG00000099337.5|chr19	48	18	17	32	12	7
CATSPERG|ENSG00000099338.23|chr19	0	3	0	0	0	0
PSMD8|ENSG00000099341.13|chr19	6159	5234	6007	4770	5790	5064
GGN|ENSG00000179168.15|chr19	7	7	0	0	0	3
SPRED3|ENSG00000188766.13|chr19	0	0	3	0	7	0
FAM98C|ENSG00000130244.13|chr19	239	104	204	166	169	156
RASGRP4|ENSG00000171777.16|chr19	0	0	0	0	0	0
RYR1|ENSG00000196218.14|chr19	3	0	0	0	0	0
MAP4K1|ENSG00000104814.13|chr19	115	31	101	65	20	22
EIF3K|ENSG00000178982.10|chr19	0	0	0	1	0	0
ACTN4|ENSG00000130402.14|chr19	0	0	0	0	0	0
CAPN12|ENSG00000182472.9|chr19	0	0	0	0	0	0
LGALS7|ENSG00000205076.5|chr19	0	0	0	0	0	0
LGALS7B|ENSG00000178934.5|chr19	0	0	0	0	0	0
LGALS4|ENSG00000171747.9|chr19	0	0	0	0	0	0
ECH1|ENSG00000104823.9|chr19	0	0	0	0	0	0
HNRNPL|ENSG00000104824.18|chr19	0	0	0	0	0	0
RINL|ENSG00000187994.14|chr19	0	0	0	0	0	0
SIRT2|ENSG00000068903.21|chr19	0	0	0	0	0	0
NFKBIB|ENSG00000104825.17|chr19	0	0	0	0	0	0
CCER2|ENSG00000262484.2|chr19	0	0	0	0	0	0
SARS2|ENSG00000104835.15|chr19	0	0	0	0	0	0
ENSG00000269547|ENSG00000269547.1|chr19	0	0	0	0	0	0
MRPS12|ENSG00000128626.12|chr19	0	0	0	0	0	0
FBXO17|ENSG00000269190.6|chr19	0	0	0	0	0	0
FBXO27|ENSG00000161243.9|chr19	5	2	15	58	15	11
ACP7|ENSG00000183760.11|chr19	0	0	0	0	0	0
PAK4|ENSG00000130669.17|chr19	32	5	26	41	33	14
NCCRP1|ENSG00000188505.5|chr19	0	0	0	0	0	0
SYCN|ENSG00000179751.7|chr19	0	0	0	0	0	0
IFNL3|ENSG00000197110.10|chr19	0	0	0	0	0	0
IFNL4|ENSG00000272395.8|chr19	0	0	0	0	0	0
IFNL2|ENSG00000183709.8|chr19	0	0	0	0	0	0
IFNL1|ENSG00000182393.3|chr19	0	0	0	0	0	0
LRFN1|ENSG00000128011.5|chr19	216	104	117	65	97	69
GMFG|ENSG00000130755.13|chr19	6	7	17	17	6	8
SAMD4B|ENSG00000179134.16|chr19	2091	1683	2238	1264	1678	1406
PAF1|ENSG00000006712.15|chr19	1265	955	1510	1264	1372	1266
MED29|ENSG00000063322.15|chr19	1010	1026	1174	762	1143	849
ZFP36|ENSG00000128016.7|chr19	2	3	0	0	2	0
PLEKHG2|ENSG00000090924.15|chr19	62	70	143	140	122	83
RPS16|ENSG00000105193.9|chr19	114547	67733	102364	71508	77351	71577
SUPT5H|ENSG00000196235.14|chr19	1552	472	1347	1242	671	859
TIMM50|ENSG00000105197.11|chr19	4138	1928	3667	2797	2311	2178
DLL3|ENSG00000090932.11|chr19	1030	698	1045	465	671	630
EID2B|ENSG00000176401.6|chr19	139	65	129	69	109	36
EID2|ENSG00000176396.11|chr19	332	328	363	317	336	263
LGALS13|ENSG00000105198.12|chr19	0	0	0	0	0	0
LGALS16|ENSG00000249861.4|chr19	0	0	0	0	0	0
LGALS14|ENSG00000006659.13|chr19	0	0	0	0	0	0
CLC|ENSG00000105205.7|chr19	0	0	0	0	0	0
LEUTX|ENSG00000213921.8|chr19	0	0	0	0	0	0
DYRK1B|ENSG00000105204.14|chr19	0	0	0	0	0	0
FBL|ENSG00000105202.9|chr19	32	37	29	19	27	8
FCGBP|ENSG00000275395.7|chr19	0	0	0	0	0	0
PSMC4|ENSG00000013275.8|chr19	39	4	15	7	7	3
ZNF546|ENSG00000187187.14|chr19	0	0	0	0	0	0
ZNF780B|ENSG00000128000.17|chr19	0	0	0	0	0	0
ZNF780A|ENSG00000197782.15|chr19	0	0	0	0	0	0
MAP3K10|ENSG00000130758.8|chr19	0	0	3	1	5	13
TTC9B|ENSG00000174521.8|chr19	0	0	0	0	0	0
CCNP|ENSG00000105219.10|chr19	0	0	0	0	8	0
AKT2|ENSG00000105221.18|chr19	4884	2497	5155	2901	2385	2557
C19orf47|ENSG00000160392.14|chr19	229	168	270	315	289	271
PLD3|ENSG00000105223.21|chr19	805	545	702	441	456	575
HIPK4|ENSG00000160396.9|chr19	0	0	0	0	0	0
PRX|ENSG00000105227.16|chr19	17	16	29	0	2	17
SERTAD1|ENSG00000197019.5|chr19	68	57	54	82	55	79
SERTAD3|ENSG00000167565.13|chr19	0	0	0	16	9	0
BLVRB|ENSG00000090013.11|chr19	804	511	735	437	480	611
SPTBN4|ENSG00000160460.17|chr19	0	0	0	1	0	0
SHKBP1|ENSG00000160410.15|chr19	809	348	691	483	293	369
LTBP4|ENSG00000090006.18|chr19	57	15	53	60	15	22
NUMBL|ENSG00000105245.9|chr19	93	73	81	82	194	97
COQ8B|ENSG00000123815.13|chr19	21	8	12	39	12	12
ITPKC|ENSG00000086544.4|chr19	29	33	74	74	79	54
C19orf54|ENSG00000188493.15|chr19	362	182	292	495	313	362
SNRPA|ENSG00000077312.9|chr19	2198	1192	1842	1743	1769	1603
MIA|ENSG00000261857.7|chr19	0	0	0	0	0	0
EGLN2|ENSG00000269858.6|chr19	217	100	157	193	131	147
CYP2A6|ENSG00000255974.8|chr19	0	0	0	0	0	0
CYP2A7|ENSG00000198077.11|chr19	0	0	0	0	0	0
CYP2B6|ENSG00000197408.10|chr19	0	0	0	0	0	0
CYP2A13|ENSG00000197838.5|chr19	0	0	0	0	0	0
CYP2F1|ENSG00000197446.9|chr19	0	0	0	0	0	0
CYP2S1|ENSG00000167600.14|chr19	20	8	17	0	23	29
AXL|ENSG00000167601.12|chr19	0	0	0	0	0	0
HNRNPUL1|ENSG00000105323.18|chr19	4912	2424	4448	2965	2808	2807
TGFB1|ENSG00000105329.11|chr19	32	60	33	38	27	9
CCDC97|ENSG00000142039.4|chr19	219	201	261	161	305	265
ENSG00000255730|ENSG00000255730.5|chr19	461	451	599	465	431	501
TMEM91|ENSG00000142046.15|chr19	2	14	0	0	10	7
B9D2|ENSG00000123810.9|chr19	13	27	23	6	34	23
EXOSC5|ENSG00000077348.10|chr19	1238	554	1070	853	768	625
BCKDHA|ENSG00000248098.12|chr19	461	451	599	465	431	501
B3GNT8|ENSG00000177191.3|chr19	0	0	8	18	0	0
DMAC2|ENSG00000105341.19|chr19	1141	637	1146	1103	890	737
ERICH4|ENSG00000204978.3|chr19	0	0	0	0	0	0
CEACAM21|ENSG00000007129.18|chr19	0	0	0	0	0	0
CEACAM4|ENSG00000105352.11|chr19	0	0	0	0	0	0
CEACAM3|ENSG00000170956.17|chr19	0	0	0	0	0	0
LYPD4|ENSG00000273111.6|chr19	0	0	0	0	0	0
DMRTC2|ENSG00000142025.16|chr19	0	0	0	0	0	0
RPS19|ENSG00000105372.8|chr19	1558	678	2004	2857	3894	1399
CD79A|ENSG00000105369.10|chr19	0	3	0	0	0	0
ERFL|ENSG00000268041.3|chr19	0	0	0	0	0	0
RABAC1|ENSG00000105404.11|chr19	1036	427	737	601	496	493
ATP1A3|ENSG00000105409.19|chr19	27	7	14	18	20	26
GRIK5|ENSG00000105737.10|chr19	0	0	0	0	1	0
ZNF574|ENSG00000105732.13|chr19	25	4	10	42	14	30
POU2F2|ENSG00000028277.22|chr19	13	4	7	11	29	9
DEDD2|ENSG00000160570.14|chr19	101	69	96	59	182	117
ZNF526|ENSG00000167625.11|chr19	37	31	59	71	51	60
GSK3A|ENSG00000105723.13|chr19	489	255	376	298	236	296
ERF|ENSG00000105722.10|chr19	10	6	10	32	36	11
CIC|ENSG00000079432.9|chr19	41	18	65	38	45	53
PAFAH1B3|ENSG00000079462.8|chr19	1597	379	1223	1093	408	503
PRR19|ENSG00000188368.11|chr19	15	6	4	0	5	3
TMEM145|ENSG00000167619.13|chr19	67	26	74	40	10	48
MEGF8|ENSG00000105429.13|chr19	643	819	720	67	79	71
CNFN|ENSG00000105427.10|chr19	252	112	199	164	102	97
LIPE|ENSG00000079435.10|chr19	0	0	0	0	0	0
CXCL17|ENSG00000189377.9|chr19	0	0	1	0	0	0
CEACAM1|ENSG00000079385.23|chr19	0	0	0	0	0	0
PSG8|ENSG00000124467.19|chr19	0	0	0	0	0	0
PSG1|ENSG00000231924.10|chr19	0	0	0	0	0	0
PSG6|ENSG00000170848.16|chr19	0	0	0	0	0	0
PSG7|ENSG00000221878.13|chr19	0	0	0	0	0	0
PSG4|ENSG00000243137.8|chr19	10	12	0	0	9	9
PSG9|ENSG00000183668.18|chr19	0	0	0	0	0	0
CD177|ENSG00000204936.10|chr19	0	0	0	0	0	0
TEX101|ENSG00000131126.19|chr19	0	0	0	0	6	0
LYPD3|ENSG00000124466.9|chr19	13	0	8	11	0	2
PHLDB3|ENSG00000176531.11|chr19	35	8	11	48	20	48
ETHE1|ENSG00000105755.8|chr19	404	184	309	191	150	147
ZNF575|ENSG00000176472.11|chr19	6	3	4	10	5	0
XRCC1|ENSG00000073050.12|chr19	550	402	476	690	721	633
PINLYP|ENSG00000234465.11|chr19	2	0	0	0	8	0
IRGQ|ENSG00000167378.10|chr19	144	131	107	150	195	124
ZNF576|ENSG00000124444.16|chr19	318	311	390	364	534	413
SRRM5|ENSG00000226763.5|chr19	0	0	1	0	0	8
ZNF428|ENSG00000131116.12|chr19	800	424	840	682	1015	631
CADM4|ENSG00000105767.3|chr19	95	32	62	58	60	40
PLAUR|ENSG00000011422.12|chr19	72	36	21	15	43	38
IRGC|ENSG00000124449.7|chr19	0	0	0	0	0	0
SMG9|ENSG00000105771.14|chr19	170	179	233	421	392	398
LYPD5|ENSG00000159871.15|chr19	0	11	0	12	12	3
ZNF283|ENSG00000167637.18|chr19	66	106	71	109	139	176
ZNF404|ENSG00000176222.9|chr19	19	39	45	9	79	61
ZNF45|ENSG00000124459.12|chr19	83	76	97	148	235	237
ZNF221|ENSG00000159905.15|chr19	1	0	5	0	1	4
ZNF155|ENSG00000204920.11|chr19	32	19	12	22	37	14
ZNF230|ENSG00000159882.13|chr19	9	5	3	6	26	7
ZNF222|ENSG00000159885.14|chr19	12	10	16	11	11	23
ZNF223|ENSG00000178386.13|chr19	30	20	17	7	21	32
ZNF284|ENSG00000186026.7|chr19	24	17	20	20	24	36
ZNF224|ENSG00000267680.6|chr19	3	7	25	33	36	32
ZNF225|ENSG00000256294.8|chr19	16	18	11	10	33	7
ZNF234|ENSG00000263002.8|chr19	181	114	131	71	186	178
ZNF226|ENSG00000167380.17|chr19	3	12	8	20	57	32
ZNF227|ENSG00000131115.16|chr19	164	72	117	209	386	321
ZNF235|ENSG00000159917.17|chr19	0	0	7	4	12	11
ZNF233|ENSG00000159915.13|chr19	10	6	0	18	13	9
ZNF112|ENSG00000062370.17|chr19	2	0	0	0	0	0
ZNF285|ENSG00000267508.6|chr19	1	3	0	36	17	13
ZNF229|ENSG00000278318.5|chr19	40	9	22	11	18	0
ZNF180|ENSG00000167384.11|chr19	29	33	20	17	12	16
CEACAM20|ENSG00000273777.6|chr19	0	0	0	0	0	0
PVR|ENSG00000073008.15|chr19	274	192	221	243	316	275
CEACAM19|ENSG00000186567.14|chr19	7	7	7	18	8	13
CEACAM16|ENSG00000213892.12|chr19	0	0	0	0	0	0
BCL3|ENSG00000069399.15|chr19	3	0	0	11	1	1
BCAM|ENSG00000187244.12|chr19	1	0	1	2	4	0
NECTIN2|ENSG00000130202.10|chr19	411	295	335	152	170	242
TOMM40|ENSG00000130204.13|chr19	1847	985	1647	1536	1548	1342
APOE|ENSG00000130203.10|chr19	80	39	17	55	37	33
APOC1|ENSG00000130208.10|chr19	193	128	242	176	190	110
APOC4|ENSG00000267467.4|chr19	0	0	0	0	0	0
APOC4-APOC2|ENSG00000224916.9|chr19	0	0	0	0	0	0
APOC2|ENSG00000234906.11|chr19	0	0	0	0	0	0
CLPTM1|ENSG00000104853.16|chr19	224	73	215	70	109	84
RELB|ENSG00000104856.15|chr19	2	0	7	28	4	2
CLASRP|ENSG00000104859.15|chr19	3	0	2	26	27	4
ZNF296|ENSG00000170684.10|chr19	5	1	23	15	3	2
GEMIN7|ENSG00000142252.11|chr19	118	75	148	93	141	97
MARK4|ENSG00000007047.16|chr19	124	39	124	132	66	51
NKPD1|ENSG00000179846.11|chr19	0	0	0	0	0	0
TRAPPC6A|ENSG00000007255.10|chr19	363	250	299	288	222	271
BLOC1S3|ENSG00000189114.8|chr19	21	1	27	23	21	11
EXOC3L2|ENSG00000283632.4|chr19	0	0	0	0	0	0
CKM|ENSG00000104879.5|chr19	0	0	0	0	0	0
KLC3|ENSG00000104892.17|chr19	1	4	6	0	6	5
ERCC2|ENSG00000104884.17|chr19	154	102	180	93	91	142
PPP1R13L|ENSG00000104881.16|chr19	19	7	19	57	16	8
POLR1G|ENSG00000117877.11|chr19	105	34	75	54	75	62
ERCC1|ENSG00000012061.16|chr19	240	155	209	284	186	140
FOSB|ENSG00000125740.14|chr19	14	1	4	32	0	19
RTN2|ENSG00000125744.12|chr19	73	37	70	18	54	22
PPM1N|ENSG00000213889.11|chr19	171	93	86	12	56	71
VASP|ENSG00000125753.14|chr19	134	106	240	57	139	120
OPA3|ENSG00000125741.6|chr19	232	159	206	213	289	220
GPR4|ENSG00000177464.5|chr19	0	0	0	0	0	0
EML2|ENSG00000125746.18|chr19	75	35	57	30	102	60
GIPR|ENSG00000010310.9|chr19	0	0	0	0	1	0
SNRPD2|ENSG00000125743.11|chr19	7679	3849	6687	3435	3381	3588
QPCTL|ENSG00000011478.13|chr19	7	4	8	0	12	2
FBXO46|ENSG00000177051.6|chr19	40	14	22	32	45	33
MEIOSIN|ENSG00000237452.3|chr19	0	0	0	0	0	0
SIX5|ENSG00000177045.11|chr19	104	36	173	180	102	113
DMPK|ENSG00000104936.20|chr19	18	10	10	22	6	3
DMWD|ENSG00000185800.12|chr19	135	30	119	74	56	95
RSPH6A|ENSG00000104941.8|chr19	0	0	0	0	0	0
SYMPK|ENSG00000125755.19|chr19	12	2	22	21	28	2
FOXA3|ENSG00000170608.3|chr19	0	0	0	0	0	0
IRF2BP1|ENSG00000170604.5|chr19	0	0	0	1	2	1
MYPOP|ENSG00000176182.6|chr19	47	22	42	18	12	35
NANOS2|ENSG00000188425.4|chr19	0	0	0	0	0	0
NOVA2|ENSG00000104967.8|chr19	60	22	37	46	14	10
CCDC61|ENSG00000104983.8|chr19	6	0	22	23	6	8
PGLYRP1|ENSG00000008438.5|chr19	0	0	0	0	0	0
IGFL4|ENSG00000204869.9|chr19	0	0	0	0	0	0
IGFL3|ENSG00000188624.3|chr19	0	0	0	0	0	0
IGFL2|ENSG00000204866.9|chr19	0	0	1	0	0	0
IGFL1|ENSG00000188293.6|chr19	0	0	0	0	0	0
HIF3A|ENSG00000124440.16|chr19	0	0	0	0	0	0
PPP5C|ENSG00000011485.15|chr19	196	87	198	191	226	134
CCDC8|ENSG00000169515.9|chr19	124	75	111	122	102	171
PNMA8C|ENSG00000277531.3|chr19	0	0	0	0	0	0
PNMA8A|ENSG00000182013.18|chr19	0	0	0	0	0	0
PNMA8B|ENSG00000204851.7|chr19	0	0	0	0	0	0
CALM3|ENSG00000160014.17|chr19	4276	3137	4243	2280	3239	2682
PTGIR|ENSG00000160013.9|chr19	0	0	0	0	0	0
GNG8|ENSG00000167414.5|chr19	0	0	0	0	0	0
DACT3|ENSG00000197380.11|chr19	3	7	17	11	15	6
PRKD2|ENSG00000105287.13|chr19	80	87	53	87	45	31
FKRP|ENSG00000181027.11|chr19	78	59	120	52	93	69
SLC1A5|ENSG00000105281.12|chr19	1834	1098	1765	1039	1179	1262
AP2S1|ENSG00000042753.12|chr19	1330	748	1422	809	824	708
ARHGAP35|ENSG00000160007.20|chr19	125	88	68	72	73	97
NPAS1|ENSG00000130751.10|chr19	58	21	31	45	33	9
TMEM160|ENSG00000130748.7|chr19	260	105	198	155	127	99
ZC3H4|ENSG00000130749.10|chr19	41	47	60	58	52	38
SAE1|ENSG00000142230.13|chr19	1950	1303	2025	1283	1673	1328
BBC3|ENSG00000105327.18|chr19	40	20	35	17	84	28
CCDC9|ENSG00000105321.14|chr19	2	1	9	19	16	9
INAFM1|ENSG00000257704.4|chr19	97	25	68	174	52	50
C5AR1|ENSG00000197405.8|chr19	0	0	7	0	0	0
C5AR2|ENSG00000134830.6|chr19	0	0	0	0	0	0
DHX34|ENSG00000134815.19|chr19	242	66	122	105	94	66
SLC8A2|ENSG00000118160.14|chr19	0	11	0	0	0	0
KPTN|ENSG00000118162.14|chr19	314	124	259	272	164	173
NAPA|ENSG00000105402.8|chr19	496	198	449	319	298	292
ZNF541|ENSG00000118156.13|chr19	3	10	0	0	0	0
BICRA|ENSG00000063169.12|chr19	3	7	2	25	1	1
EHD2|ENSG00000024422.12|chr19	7	0	0	0	0	0
NOP53|ENSG00000105373.19|chr19	170	34	134	179	286	149
TPRX1|ENSG00000178928.9|chr19	0	0	0	0	0	0
CRX|ENSG00000105392.17|chr19	0	0	0	0	0	0
TPRX2|ENSG00000259009.5|chr19	0	0	0	0	0	0
SULT2A1|ENSG00000105398.4|chr19	8	15	15	0	8	13
CABP5|ENSG00000105507.3|chr19	0	0	0	0	0	0
PLA2G4C|ENSG00000105499.14|chr19	0	0	4	13	0	1
LIG1|ENSG00000105486.15|chr19	82	81	99	123	176	139
ZSWIM9|ENSG00000185453.13|chr19	8	10	13	21	32	13
CARD8|ENSG00000105483.18|chr19	67	36	40	52	72	23
