Gene	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
TTLL6|ENSG00000170703.16|chr17	0	0	0	0	3	0
CALCOCO2|ENSG00000136436.15|chr17	464	443	564	423	764	605
ATP5MC1|ENSG00000159199.14|chr17	8292	3766	7849	3572	2650	2816
UBE2Z|ENSG00000159202.18|chr17	889	479	889	514	512	504
SNF8|ENSG00000159210.10|chr17	2487	2093	2697	1637	1731	1473
GIP|ENSG00000159224.4|chr17	11	7	14	5	0	9
IGF2BP1|ENSG00000159217.10|chr17	3011	2144	3234	1985	2980	2204
B4GALNT2|ENSG00000167080.9|chr17	0	0	0	0	0	0
GNGT2|ENSG00000167083.7|chr17	0	0	0	0	0	0
ABI3|ENSG00000108798.9|chr17	1	0	0	0	0	0
PHOSPHO1|ENSG00000173868.12|chr17	2	0	0	0	0	0
ZNF652|ENSG00000198740.9|chr17	484	308	261	190	456	339
PHB1|ENSG00000167085.14|chr17	7145	3092	6247	3814	2829	2918
NGFR|ENSG00000064300.9|chr17	5	2	12	4	5	1
NXPH3|ENSG00000182575.8|chr17	1	0	0	0	0	0
SPOP|ENSG00000121067.19|chr17	1915	1587	2243	2384	3139	2459
SLC35B1|ENSG00000121073.15|chr17	1949	2001	1805	1290	2024	1788
FAM117A|ENSG00000121104.8|chr17	122	84	152	220	249	164
KAT7|ENSG00000136504.13|chr17	362	215	400	463	479	503
TAC4|ENSG00000176358.16|chr17	0	0	0	0	0	0
DLX4|ENSG00000108813.11|chr17	189	62	176	49	133	67
DLX3|ENSG00000064195.7|chr17	26	11	58	44	31	57
PDK2|ENSG00000005882.12|chr17	171	133	148	120	159	180
SAMD14|ENSG00000167100.15|chr17	0	0	7	13	0	0
PPP1R9B|ENSG00000108819.11|chr17	74	21	102	80	102	76
COL1A1|ENSG00000108821.14|chr17	114	123	105	25	49	73
TMEM92|ENSG00000167105.8|chr17	15	3	2	0	0	4
XYLT2|ENSG00000015532.10|chr17	67	129	109	79	115	73
MRPL27|ENSG00000108826.16|chr17	2384	2049	2446	1778	2141	2069
EME1|ENSG00000154920.15|chr17	127	72	118	185	230	182
LRRC59|ENSG00000108829.10|chr17	3838	2273	3577	2685	3208	2747
ACSF2|ENSG00000167107.13|chr17	19	13	31	40	28	39
RSAD1|ENSG00000136444.10|chr17	246	128	275	303	310	232
MYCBPAP|ENSG00000136449.15|chr17	0	0	0	0	0	0
EPN3|ENSG00000049283.19|chr17	0	0	6	0	0	0
SPATA20|ENSG00000006282.21|chr17	151	50	82	28	29	54
CACNA1G|ENSG00000006283.18|chr17	5	5	2	0	8	4
ABCC3|ENSG00000108846.16|chr17	0	0	0	0	0	0
ANKRD40|ENSG00000154945.7|chr17	644	492	604	336	508	463
LUC7L3|ENSG00000108848.16|chr17	2066	1940	1985	1880	3325	2729
ANKRD40CL|ENSG00000167117.10|chr17	0	0	0	0	0	0
WFIKKN2|ENSG00000173714.8|chr17	0	0	0	0	0	0
TOB1|ENSG00000141232.5|chr17	375	234	371	181	313	151
SPAG9|ENSG00000008294.22|chr17	520	474	546	509	862	654
NME1|ENSG00000239672.8|chr17	8611	6395	8796	6575	7238	6466
NME1-NME2|ENSG00000011052.21|chr17	19104	16520	19311	12808	15231	14254
NME2|ENSG00000243678.12|chr17	19104	16520	19311	12808	15231	14254
MBTD1|ENSG00000011258.16|chr17	112	89	79	58	113	90
CA10|ENSG00000154975.14|chr17	0	0	0	0	0	0
KIF2B|ENSG00000141200.8|chr17	0	0	0	0	0	0
COX11|ENSG00000166260.13|chr17	1391	1000	1252	778	1348	863
STXBP4|ENSG00000166263.13|chr17	193	112	154	172	224	149
HLF|ENSG00000108924.14|chr17	37	31	32	27	30	13
MMD|ENSG00000108960.9|chr17	69	66	100	23	80	60
TMEM100|ENSG00000166292.12|chr17	19	28	25	45	72	29
PCTP|ENSG00000141179.14|chr17	145	152	154	113	166	140
ANKFN1|ENSG00000153930.13|chr17	0	0	0	0	0	0
NOG|ENSG00000183691.6|chr17	87	41	89	84	197	121
DGKE|ENSG00000153933.10|chr17	417	371	388	294	526	289
TRIM25|ENSG00000121060.19|chr17	987	678	766	761	872	710
COIL|ENSG00000121058.5|chr17	406	402	548	358	405	445
SCPEP1|ENSG00000121064.13|chr17	298	224	280	278	400	231
AKAP1|ENSG00000121057.13|chr17	796	519	702	434	634	548
CCDC182|ENSG00000166329.3|chr17	0	0	0	0	0	0
MRPS23|ENSG00000181610.13|chr17	2327	1928	2366	1758	3243	2252
VEZF1|ENSG00000136451.9|chr17	610	538	624	515	656	669
SRSF1|ENSG00000136450.13|chr17	5258	4367	5905	3865	5984	4445
DYNLL2|ENSG00000264364.3|chr17	2450	1333	2277	1642	1713	1565
OR4D1|ENSG00000141194.7|chr17	21	10	28	62	30	74
OR4D2|ENSG00000255713.2|chr17	0	0	0	0	0	0
MKS1|ENSG00000011143.19|chr17	180	124	216	192	279	154
LPO|ENSG00000167419.11|chr17	0	0	0	0	0	0
MPO|ENSG00000005381.9|chr17	0	0	0	0	0	0
SUPT4H1|ENSG00000213246.7|chr17	3540	2252	3539	2068	2842	2580
RNF43|ENSG00000108375.13|chr17	115	81	99	69	87	62
HSF5|ENSG00000176160.11|chr17	0	0	0	0	0	0
MTMR4|ENSG00000108389.10|chr17	380	410	549	463	788	714
SEPTIN4|ENSG00000108387.16|chr17	11	8	34	9	8	5
TEX14|ENSG00000121101.16|chr17	6	4	3	0	15	35
IGBP1P2|ENSG00000266826.3|chr17	0	0	0	0	0	0
RAD51C|ENSG00000108384.16|chr17	856	1037	922	778	1224	988
PPM1E|ENSG00000175175.6|chr17	74	57	115	130	138	70
TRIM37|ENSG00000108395.14|chr17	416	246	362	356	398	442
SKA2|ENSG00000182628.13|chr17	2320	1803	2457	1605	1868	1709
PRR11|ENSG00000068489.13|chr17	2566	2549	2581	1382	2704	1761
ENSG00000265303|ENSG00000265303.1|chr17	506	427	493	191	436	351
SMG8|ENSG00000167447.13|chr17	506	427	493	191	436	351
GDPD1|ENSG00000153982.11|chr17	289	199	341	327	419	348
YPEL2|ENSG00000175155.11|chr17	31	59	33	19	133	52
DHX40|ENSG00000108406.10|chr17	1665	1041	1456	1110	1367	1129
CLTC|ENSG00000141367.13|chr17	3376	2978	3603	2605	3834	3150
PTRH2|ENSG00000141378.15|chr17	620	541	822	488	934	827
VMP1|ENSG00000062716.13|chr17	1099	808	1100	707	1032	804
TUBD1|ENSG00000108423.15|chr17	377	375	414	270	271	247
RPS6KB1|ENSG00000108443.14|chr17	486	405	506	343	615	466
RNFT1|ENSG00000189050.16|chr17	106	61	99	40	119	63
HEATR6|ENSG00000068097.16|chr17	371	354	458	347	634	536
CA4|ENSG00000167434.10|chr17	0	0	0	0	0	0
USP32|ENSG00000170832.13|chr17	132	120	132	71	149	111
C17orf64|ENSG00000141371.13|chr17	0	0	0	0	0	0
APPBP2|ENSG00000062725.10|chr17	358	246	295	244	470	379
PPM1D|ENSG00000170836.13|chr17	352	315	471	400	762	508
BCAS3|ENSG00000141376.23|chr17	202	122	195	154	170	184
TBX2|ENSG00000121068.14|chr17	235	106	206	121	144	98
TBX4|ENSG00000121075.11|chr17	0	3	0	0	0	0
NACA2|ENSG00000253506.3|chr17	12951	14682	13951	9382	13961	12079
BRIP1|ENSG00000136492.10|chr17	153	132	175	189	227	125
INTS2|ENSG00000108506.13|chr17	129	96	124	117	161	115
MED13|ENSG00000108510.10|chr17	669	454	602	621	800	541
EFCAB3|ENSG00000172421.10|chr17	0	0	0	0	0	0
METTL2A|ENSG00000087995.16|chr17	824	757	893	824	977	855
TLK2|ENSG00000146872.19|chr17	479	390	419	558	658	519
MRC2|ENSG00000011028.14|chr17	94	13	61	18	38	24
MARCHF10|ENSG00000173838.12|chr17	25	0	11	0	0	0
TANC2|ENSG00000170921.16|chr17	118	118	77	190	287	158
CYB561|ENSG00000008283.16|chr17	234	186	223	119	241	220
ACE|ENSG00000159640.17|chr17	22	16	45	13	6	18
KCNH6|ENSG00000173826.15|chr17	0	0	0	0	0	0
DCAF7|ENSG00000136485.16|chr17	2410	1837	2397	1780	2251	2013
TACO1|ENSG00000136463.9|chr17	750	461	905	837	736	864
MAP3K3|ENSG00000198909.8|chr17	645	375	696	477	409	308
STRADA|ENSG00000266173.7|chr17	409	125	282	341	217	203
LIMD2|ENSG00000136490.9|chr17	305	136	277	176	123	197
CCDC47|ENSG00000108588.15|chr17	989	779	929	748	1363	937
DDX42|ENSG00000198231.14|chr17	972	746	857	1014	1355	1122
FTSJ3|ENSG00000108592.17|chr17	487	358	586	414	368	380
PSMC5|ENSG00000087191.13|chr17	2577	2500	2228	1712	3158	2343
SMARCD2|ENSG00000108604.18|chr17	427	446	593	429	555	531
CSH2|ENSG00000213218.11|chr17	0	0	0	0	0	0
GH2|ENSG00000136487.18|chr17	0	0	0	0	1	0
CSH1|ENSG00000136488.15|chr17	0	0	0	0	0	0
CSHL1|ENSG00000204414.14|chr17	0	0	0	0	0	0
GH1|ENSG00000259384.7|chr17	0	0	0	0	0	0
ENSG00000285947|ENSG00000285947.1|chr17	0	0	0	0	0	0
CD79B|ENSG00000007312.14|chr17	0	0	0	0	0	0
SCN4A|ENSG00000007314.12|chr17	0	0	0	0	0	0
PRR29|ENSG00000224383.8|chr17	4	6	0	6	3	0
ICAM2|ENSG00000108622.11|chr17	0	0	0	0	0	0
ERN1|ENSG00000178607.17|chr17	14	22	8	31	44	51
TEX2|ENSG00000136478.9|chr17	205	74	170	123	156	139
PECAM1|ENSG00000261371.6|chr17	0	0	0	0	0	0
POLG2|ENSG00000256525.8|chr17	93	44	77	70	203	135
DDX5|ENSG00000108654.16|chr17	2968	2675	2825	1689	3092	2071
CEP95|ENSG00000258890.8|chr17	160	157	133	148	287	202
SMURF2|ENSG00000108854.16|chr17	263	190	204	147	266	124
LRRC37A3|ENSG00000176809.11|chr17	12	19	6	2	0	16
GNA13|ENSG00000120063.10|chr17	376	381	564	314	666	524
RGS9|ENSG00000108370.17|chr17	0	0	0	0	0	0
AXIN2|ENSG00000168646.14|chr17	63	23	51	10	54	34
CEP112|ENSG00000154240.17|chr17	60	29	20	21	57	77
APOH|ENSG00000091583.11|chr17	0	0	0	0	0	0
PRKCA|ENSG00000154229.12|chr17	238	107	335	279	358	262
CACNG5|ENSG00000075429.9|chr17	11	0	0	0	0	0
CACNG4|ENSG00000075461.6|chr17	4	0	0	5	0	0
CACNG1|ENSG00000108878.5|chr17	0	0	0	0	0	0
HELZ|ENSG00000198265.12|chr17	442	424	446	265	574	457
PSMD12|ENSG00000197170.10|chr17	1725	1443	1941	1518	2599	1692
PITPNC1|ENSG00000154217.16|chr17	188	80	195	249	128	142
NOL11|ENSG00000130935.10|chr17	1230	1031	1129	1451	1699	1486
BPTF|ENSG00000171634.19|chr17	424	247	486	230	448	361
C17orf58|ENSG00000186665.10|chr17	847	697	707	735	790	673
KPNA2|ENSG00000182481.10|chr17	3863	3182	3820	2122	3381	2671
AMZ2|ENSG00000196704.14|chr17	1077	855	1204	416	843	659
ARSG|ENSG00000141337.13|chr17	4	1	1	12	0	7
SLC16A6|ENSG00000108932.13|chr17	24	9	48	17	48	31
WIPI1|ENSG00000070540.13|chr17	46	38	89	25	36	48
PRKAR1A|ENSG00000108946.16|chr17	2004	1560	1770	1540	2365	1839
FAM20A|ENSG00000108950.12|chr17	0	3	0	0	0	0
ABCA8|ENSG00000141338.15|chr17	0	0	0	0	0	0
ABCA9|ENSG00000154258.17|chr17	0	0	0	0	0	0
ABCA6|ENSG00000154262.13|chr17	0	0	0	0	0	0
ABCA10|ENSG00000154263.18|chr17	0	0	0	0	0	0
ABCA5|ENSG00000154265.16|chr17	18	22	47	29	66	33
MAP2K6|ENSG00000108984.15|chr17	264	178	231	80	174	186
KCNJ16|ENSG00000153822.15|chr17	0	0	0	0	0	0
KCNJ2|ENSG00000123700.5|chr17	1	0	0	10	4	23
SOX9|ENSG00000125398.8|chr17	163	174	227	184	276	147
SLC39A11|ENSG00000133195.12|chr17	65	118	80	108	68	104
SSTR2|ENSG00000180616.9|chr17	87	92	114	87	95	85
COG1|ENSG00000166685.13|chr17	247	158	298	366	316	313
FAM104A|ENSG00000133193.13|chr17	625	512	560	440	674	488
C17orf80|ENSG00000141219.16|chr17	297	249	374	284	429	312
CPSF4L|ENSG00000187959.9|chr17	0	0	0	0	0	0
CDC42EP4|ENSG00000179604.10|chr17	377	231	405	299	285	216
SDK2|ENSG00000069188.17|chr17	45	27	37	41	41	42
RPL38|ENSG00000172809.13|chr17	17613	12146	14345	12499	15982	11326
TTYH2|ENSG00000141540.11|chr17	12	6	12	19	8	25
KIF19|ENSG00000196169.15|chr17	0	0	0	0	0	0
BTBD17|ENSG00000204347.4|chr17	12	14	0	0	0	0
GPRC5C|ENSG00000170412.18|chr17	145	81	221	163	69	170
CD300A|ENSG00000167851.15|chr17	0	0	0	0	0	0
CD300LB|ENSG00000178789.9|chr17	0	0	0	0	0	0
CD300C|ENSG00000167850.4|chr17	0	0	0	0	0	0
CD300LD|ENSG00000204345.1|chr17	0	0	0	0	0	0
CD300E|ENSG00000186407.7|chr17	0	0	0	0	0	0
RAB37|ENSG00000172794.20|chr17	3	0	0	0	5	0
CD300LF|ENSG00000186074.19|chr17	0	0	0	0	0	0
SLC9A3R1|ENSG00000109062.12|chr17	750	459	681	422	550	515
NAT9|ENSG00000109065.12|chr17	304	200	208	385	396	341
TMEM104|ENSG00000109066.14|chr17	266	100	197	148	125	132
GRIN2C|ENSG00000161509.14|chr17	13	0	0	0	0	2
FDXR|ENSG00000161513.12|chr17	356	117	299	207	306	200
FADS6|ENSG00000172782.13|chr17	0	0	0	0	0	0
USH1G|ENSG00000182040.9|chr17	23	0	12	9	2	4
OTOP2|ENSG00000183034.13|chr17	1	0	4	13	0	0
OTOP3|ENSG00000182938.7|chr17	0	0	0	0	0	0
HID1|ENSG00000167861.16|chr17	18	6	15	1	11	5
CDR2L|ENSG00000109089.7|chr17	431	363	517	319	446	381
MRPL58|ENSG00000167862.10|chr17	957	917	978	868	1111	929
KCTD2|ENSG00000180901.11|chr17	432	226	414	219	259	207
ATP5PD|ENSG00000167863.12|chr17	3358	2615	3240	2242	3182	2641
SLC16A5|ENSG00000170190.16|chr17	4	1	21	5	5	0
ARMC7|ENSG00000125449.7|chr17	102	51	113	100	79	101
NT5C|ENSG00000125458.7|chr17	759	446	834	783	698	706
JPT1|ENSG00000189159.16|chr17	6091	3965	6035	4145	4450	3819
SUMO2|ENSG00000188612.12|chr17	29273	18686	25269	12648	17117	13381
NUP85|ENSG00000125450.11|chr17	565	592	760	709	1054	789
GGA3|ENSG00000125447.18|chr17	261	153	136	188	270	153
MRPS7|ENSG00000125445.11|chr17	3388	3160	3198	2383	3703	2969
MIF4GD|ENSG00000125457.15|chr17	1195	960	1122	569	973	788
SLC25A19|ENSG00000125454.12|chr17	722	433	651	551	547	671
GRB2|ENSG00000177885.15|chr17	2980	2040	2639	2234	2863	2325
TMEM94|ENSG00000177728.17|chr17	189	136	248	139	140	103
CASKIN2|ENSG00000177303.10|chr17	64	67	89	125	137	118
TSEN54|ENSG00000182173.14|chr17	711	429	646	499	520	475
LLGL2|ENSG00000073350.14|chr17	51	48	65	77	69	48
MYO15B|ENSG00000266714.10|chr17	0	0	17	0	0	0
RECQL5|ENSG00000108469.15|chr17	87	25	59	59	54	34
SMIM5|ENSG00000204323.5|chr17	0	0	0	0	0	0
SMIM6|ENSG00000259120.3|chr17	0	0	0	0	0	0
SAP30BP|ENSG00000161526.15|chr17	513	468	689	615	737	732
ITGB4|ENSG00000132470.14|chr17	0	8	0	1	0	3
GALK1|ENSG00000108479.13|chr17	523	145	451	296	149	216
H3-3B|ENSG00000132475.10|chr17	22850	20927	23978	14620	22147	17644
UNK|ENSG00000132478.10|chr17	263	189	155	283	419	335
UNC13D|ENSG00000092929.13|chr17	3	0	3	0	0	11
WBP2|ENSG00000132471.12|chr17	1767	1038	1709	1274	1522	1439
TRIM47|ENSG00000132481.7|chr17	33	23	23	24	13	21
TRIM65|ENSG00000141569.12|chr17	763	610	617	784	1168	1111
MRPL38|ENSG00000204316.13|chr17	782	531	876	941	529	537
FBF1|ENSG00000188878.20|chr17	25	28	52	25	14	39
ACOX1|ENSG00000161533.12|chr17	733	444	589	424	612	552
TEN1|ENSG00000257949.7|chr17	134	100	108	129	110	72
CDK3|ENSG00000250506.9|chr17	53	57	80	44	64	50
EVPL|ENSG00000167880.8|chr17	0	0	0	0	0	0
SRP68|ENSG00000167881.15|chr17	1816	1213	1662	1596	1989	1694
ZACN|ENSG00000186919.13|chr17	0	0	0	0	0	0
GALR2|ENSG00000182687.4|chr17	15	20	40	22	35	22
EXOC7|ENSG00000182473.22|chr17	595	499	586	496	667	625
FOXJ1|ENSG00000129654.8|chr17	0	0	1	13	6	0
RNF157|ENSG00000141576.16|chr17	206	219	231	148	134	141
UBALD2|ENSG00000185262.9|chr17	1085	468	991	1060	1134	1116
QRICH2|ENSG00000129646.16|chr17	4	1	0	0	0	0
PRPSAP1|ENSG00000161542.17|chr17	520	349	520	570	529	404
SPHK1|ENSG00000176170.14|chr17	17	10	54	22	39	27
UBE2O|ENSG00000175931.13|chr17	802	603	636	466	764	615
AANAT|ENSG00000129673.10|chr17	0	6	5	9	7	1
RHBDF2|ENSG00000129667.13|chr17	141	88	90	24	81	99
CYGB|ENSG00000161544.10|chr17	11	5	17	6	0	3
ST6GALNAC2|ENSG00000070731.11|chr17	13	0	0	0	0	0
ST6GALNAC1|ENSG00000070526.15|chr17	0	0	0	0	0	0
MXRA7|ENSG00000182534.14|chr17	63	41	22	26	28	15
JMJD6|ENSG00000070495.15|chr17	382	335	351	493	482	433
METTL23|ENSG00000181038.14|chr17	645	599	725	530	804	585
ENSG00000267168|ENSG00000267168.1|chr17	38	34	25	33	41	31
MFSD11|ENSG00000092931.12|chr17	369	251	338	433	670	452
MGAT5B|ENSG00000167889.13|chr17	11	7	22	3	27	1
SEC14L1|ENSG00000129657.16|chr17	342	243	339	213	302	252
SEPTIN9|ENSG00000184640.20|chr17	1537	1330	1567	905	1174	1179
TNRC6C|ENSG00000078687.18|chr17	801	474	688	494	734	586
TMC6|ENSG00000141524.19|chr17	96	32	54	18	45	29
TMC8|ENSG00000167895.16|chr17	0	0	0	9	0	0
C17orf99|ENSG00000187997.12|chr17	0	3	0	0	0	0
SYNGR2|ENSG00000108639.8|chr17	1384	947	1361	700	806	735
TK1|ENSG00000167900.12|chr17	1020	751	953	1084	997	889
AFMID|ENSG00000183077.16|chr17	1289	1018	1282	743	1238	989
BIRC5|ENSG00000089685.15|chr17	4976	3220	5211	3553	3613	3380
TMEM235|ENSG00000204278.14|chr17	0	0	0	0	0	0
SOCS3|ENSG00000184557.4|chr17	19	33	23	14	23	17
DNAH17|ENSG00000187775.17|chr17	0	0	7	0	0	0
CYTH1|ENSG00000108669.17|chr17	191	191	243	124	245	169
TIMP2|ENSG00000035862.12|chr17	467	315	434	213	307	245
CEP295NL|ENSG00000178404.10|chr17	6	0	0	0	0	0
LGALS3BP|ENSG00000108679.13|chr17	2043	774	1714	1346	743	788
CANT1|ENSG00000171302.17|chr17	625	257	536	362	261	234
C1QTNF1|ENSG00000173918.15|chr17	47	44	88	15	38	41
ENGASE|ENSG00000167280.17|chr17	93	29	62	75	47	63
RBFOX3|ENSG00000167281.20|chr17	47	28	23	19	38	47
CBX2|ENSG00000173894.11|chr17	754	555	743	459	475	450
CBX8|ENSG00000141570.11|chr17	125	66	136	162	185	134
CBX4|ENSG00000141582.15|chr17	1375	627	1204	1724	1958	1530
TBC1D16|ENSG00000167291.16|chr17	266	170	447	221	209	199
CCDC40|ENSG00000141519.15|chr17	16	0	0	0	10	6
GAA|ENSG00000171298.13|chr17	376	210	260	138	176	128
EIF4A3|ENSG00000141543.12|chr17	4042	2518	4079	2983	3692	3170
CARD14|ENSG00000141527.18|chr17	0	1	0	0	0	0
SGSH|ENSG00000181523.13|chr17	175	98	137	165	118	84
SLC26A11|ENSG00000181045.15|chr17	175	108	132	102	110	126
RNF213|ENSG00000173821.20|chr17	99	88	55	40	78	64
ENDOV|ENSG00000173818.17|chr17	9	14	17	16	29	2
NPTX1|ENSG00000171246.7|chr17	1249	1125	1189	596	934	779
RPTOR|ENSG00000141564.16|chr17	145	67	110	95	134	110
CHMP6|ENSG00000176108.9|chr17	241	106	152	186	171	128
BAIAP2|ENSG00000175866.16|chr17	58	23	42	15	55	73
AATK|ENSG00000181409.14|chr17	26	17	74	7	41	22
PVALEF|ENSG00000225180.8|chr17	0	0	0	0	0	0
CEP131|ENSG00000141577.14|chr17	96	86	94	162	162	113
TEPSIN|ENSG00000167302.11|chr17	300	122	267	280	216	241
NDUFAF8|ENSG00000224877.4|chr17	9692	8766	10400	4925	6808	6132
SLC38A10|ENSG00000157637.13|chr17	255	178	226	116	106	145
BAHCC1|ENSG00000266074.11|chr17	111	177	93	72	122	94
ACTG1|ENSG00000184009.13|chr17	62192	53843	68827	44448	58602	51722
FSCN2|ENSG00000186765.12|chr17	0	0	0	0	0	0
FAAP100|ENSG00000185504.17|chr17	164	106	232	194	234	120
NPLOC4|ENSG00000182446.14|chr17	1017	371	1144	890	538	539
TSPAN10|ENSG00000182612.11|chr17	18	15	36	28	23	23
PDE6G|ENSG00000185527.12|chr17	0	0	0	0	0	0
OXLD1|ENSG00000204237.5|chr17	889	291	843	768	705	767
CCDC137|ENSG00000185298.13|chr17	950	514	903	856	557	666
ARL16|ENSG00000214087.9|chr17	1120	636	1202	655	943	874
HGS|ENSG00000185359.14|chr17	475	233	458	525	352	357
MRPL12|ENSG00000262814.8|chr17	1777	1305	1614	1314	1100	907
ENSG00000262660|ENSG00000262660.1|chr17	7	6	10	2	0	0
SLC25A10|ENSG00000183048.12|chr17	483	232	445	390	231	264
GCGR|ENSG00000215644.10|chr17	0	0	0	0	0	0
MCRIP1|ENSG00000225663.8|chr17	3	0	0	0	0	0
PPP1R27|ENSG00000182676.5|chr17	0	0	0	0	0	0
P4HB|ENSG00000185624.16|chr17	5080	3340	4209	4067	4600	4244
ARHGDIA|ENSG00000141522.12|chr17	3586	1334	3150	2118	1606	1533
ALYREF|ENSG00000183684.8|chr17	1538	937	1663	1591	2171	1196
ANAPC11|ENSG00000141552.18|chr17	3778	2783	3464	2285	2389	2207
NPB|ENSG00000183979.8|chr17	2	0	3	0	0	0
PCYT2|ENSG00000185813.11|chr17	324	149	330	296	117	173
SIRT7|ENSG00000187531.14|chr17	359	142	267	227	277	312
MAFG|ENSG00000197063.11|chr17	957	702	1012	597	831	884
PYCR1|ENSG00000183010.17|chr17	705	507	686	493	744	548
MYADML2|ENSG00000185105.5|chr17	0	0	0	0	0	0
NOTUM|ENSG00000185269.12|chr17	13	1	5	0	0	0
ASPSCR1|ENSG00000169696.16|chr17	254	145	128	214	194	162
CENPX|ENSG00000169689.15|chr17	5869	3141	5862	3762	2664	3008
LRRC45|ENSG00000169683.8|chr17	95	35	55	32	44	38
RAC3|ENSG00000169750.9|chr17	42	3	66	92	117	25
DCXR|ENSG00000169738.8|chr17	2065	841	2110	1786	711	875
RFNG|ENSG00000169733.12|chr17	570	113	512	349	190	221
GPS1|ENSG00000169727.13|chr17	2040	994	2020	1537	1334	1185
DUS1L|ENSG00000169718.18|chr17	2400	1545	2643	1289	1078	1164
FASN|ENSG00000169710.9|chr17	2832	1886	3243	1331	1093	1013
CCDC57|ENSG00000176155.21|chr17	34	10	72	27	41	40
SLC16A3|ENSG00000141526.18|chr17	0	0	0	0	0	0
CSNK1D|ENSG00000141551.15|chr17	1252	644	1141	1395	1233	1043
CD7|ENSG00000173762.8|chr17	0	0	0	0	0	0
SECTM1|ENSG00000141574.8|chr17	6	10	2	0	19	13
TEX19|ENSG00000182459.5|chr17	12	12	18	0	18	13
UTS2R|ENSG00000181408.5|chr17	0	0	0	0	0	0
OGFOD3|ENSG00000181396.13|chr17	320	320	331	229	347	232
HEXD|ENSG00000169660.17|chr17	45	23	59	83	118	75
CYBC1|ENSG00000178927.19|chr17	252	99	194	252	153	192
NARF|ENSG00000141562.19|chr17	649	326	490	291	342	267
FOXK2|ENSG00000141568.21|chr17	826	492	929	740	735	592
WDR45B|ENSG00000141580.16|chr17	1114	839	1290	988	961	949
RAB40B|ENSG00000141542.11|chr17	217	296	277	178	283	198
FN3KRP|ENSG00000141560.15|chr17	739	492	650	555	723	751
FN3K|ENSG00000167363.14|chr17	0	0	0	0	0	0
TBCD|ENSG00000141556.22|chr17	44	21	42	27	23	61
ZNF750|ENSG00000141579.7|chr17	0	0	0	10	5	1
METRNL|ENSG00000176845.13|chr17	0	0	0	0	0	0
TUBB8B|ENSG00000173213.10|chr18	0	0	0	0	0	0
USP14|ENSG00000101557.15|chr18	2886	2510	3040	2497	3862	2878
THOC1|ENSG00000079134.13|chr18	125	83	152	90	177	191
COLEC12|ENSG00000158270.12|chr18	215	194	257	97	233	122
CETN1|ENSG00000177143.5|chr18	0	0	0	0	0	0
CLUL1|ENSG00000079101.18|chr18	3	5	3	0	1	8
TYMS|ENSG00000176890.16|chr18	3932	3249	4032	2991	4818	3551
ENOSF1|ENSG00000132199.20|chr18	228	176	168	160	258	192
YES1|ENSG00000176105.14|chr18	476	357	390	260	492	347
ADCYAP1|ENSG00000141433.13|chr18	0	0	0	0	0	0
METTL4|ENSG00000101574.15|chr18	47	77	28	35	49	100
NDC80|ENSG00000080986.13|chr18	132	120	94	146	141	131
SMCHD1|ENSG00000101596.17|chr18	157	150	162	181	339	210
EMILIN2|ENSG00000132205.11|chr18	56	64	51	84	94	71
LPIN2|ENSG00000101577.11|chr18	99	56	52	66	113	100
MYOM1|ENSG00000101605.14|chr18	1	0	9	0	13	8
MYL12A|ENSG00000101608.13|chr18	2692	1416	2530	2081	2328	1772
MYL12B|ENSG00000118680.14|chr18	2846	1566	2946	1969	2954	2399
TGIF1|ENSG00000177426.22|chr18	37	31	58	37	124	55
DLGAP1|ENSG00000170579.17|chr18	0	0	0	0	0	0
AKAIN1|ENSG00000231824.4|chr18	0	0	0	0	0	0
ZBTB14|ENSG00000198081.11|chr18	64	109	84	66	111	111
TMEM200C|ENSG00000206432.4|chr18	113	45	112	66	86	39
L3MBTL4|ENSG00000154655.16|chr18	14	23	31	31	43	24
ARHGAP28|ENSG00000088756.13|chr18	74	47	41	61	75	49
LAMA1|ENSG00000101680.16|chr18	71	43	89	15	31	43
PTPRM|ENSG00000173482.17|chr18	31	21	82	48	30	55
RAB12|ENSG00000206418.5|chr18	945	883	959	485	967	657
MTCL1|ENSG00000168502.18|chr18	61	81	45	29	84	34
NDUFV2|ENSG00000178127.13|chr18	939	763	907	383	739	574
ANKRD12|ENSG00000101745.17|chr18	33	11	47	7	93	52
TWSG1|ENSG00000128791.12|chr18	405	285	422	226	343	249
RALBP1|ENSG00000017797.13|chr18	168	130	194	69	168	116
PPP4R1|ENSG00000154845.16|chr18	471	204	355	137	293	239
RAB31|ENSG00000168461.13|chr18	2686	2315	2684	1240	1976	1708
TXNDC2|ENSG00000168454.13|chr18	0	0	6	0	0	0
VAPA|ENSG00000101558.14|chr18	2192	1431	2020	1616	2076	1505
APCDD1|ENSG00000154856.13|chr18	8	6	6	0	4	18
NAPG|ENSG00000134265.13|chr18	216	243	306	296	305	234
PIEZO2|ENSG00000154864.14|chr18	0	0	0	0	0	0
GNAL|ENSG00000141404.17|chr18	544	521	411	263	508	351
CHMP1B|ENSG00000255112.3|chr18	423	283	428	353	544	361
MPPE1|ENSG00000154889.17|chr18	93	88	148	137	130	125
IMPA2|ENSG00000141401.12|chr18	300	258	314	213	207	258
ANKRD62|ENSG00000181626.12|chr18	3	0	0	0	0	0
