rownames(nonTcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
EIF1AY|ENSG00000198692.10|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RBMY1B|ENSG00000242875.6|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RBMY1A1|ENSG00000234414.7|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RBMY1D|ENSG00000244395.6|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RBMY1E|ENSG00000242389.9|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PRY2|ENSG00000169807.10|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RBMY1F|ENSG00000169800.14|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RBMY1J|ENSG00000226941.9|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PRY|ENSG00000169789.10|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CDY1B|ENSG00000172352.5|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CDY1|ENSG00000172288.8|chrY	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GNB1|ENSG00000078369.18|chr1	862	771	777	623	532	537	1.84861605638067e-06	6.34123334099191e-05	306	-0.294905250128768	0.061833995465195	3703.33969696967	-4.76930607362682
AJAP1|ENSG00000196581.11|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CHD5|ENSG00000116254.18|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000285629|ENSG00000285629.1|chr1	4	0	0	3	0	0	0.716265277834449	1	11008	0.566738284851209	1.55930945449549	6.56005425930142	0.363454658225347
C1orf127|ENSG00000175262.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PRDM2|ENSG00000116731.23|chr1	69	20	38	40	56	20	0.233024588758074	0.488225832351762	5632	0.691486480430094	0.579812422144263	25.4480326692943	1.19260376980686
DDI2|ENSG00000197312.12|chr1	909	721	785	803	741	757	0.00107973957572127	0.0115146669763784	992	0.294619210043783	0.0901284783607266	1046.58144436635	3.26888032952927
MICOS10-NBL1|ENSG00000270136.6|chr1	253	175	244	163	247	201	0.000713298223320208	0.00830601419514063	907	-0.3314092559916	0.0979221375215159	1221.88465280036	-3.38441607158322
RAP1GAP|ENSG00000076864.21|chr1	8	0	17	12	6	2	0.220378787664016	0.471951721443406	5492	0.923593873979752	0.753633339249154	23.0654927161175	1.22552151806332
ID3|ENSG00000117318.9|chr1	0	8	6	6	42	0	0.670526905121741	1	10476.5	-1.62771959722429	3.8261026144378	0.690018483276536	-0.425424971897536
ENSG00000255054|ENSG00000255054.3|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ZNF593OS|ENSG00000236782.8|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TRNP1|ENSG00000253368.4|chr1	44	24	50	35	26	43	0.245045287564572	0.501502157092861	5785	-0.368211971953358	0.316750114375899	89.2160729036758	-1.16246831569061
AHDC1|ENSG00000126705.15|chr1	73	52	39	66	20	54	0.78679184317238	0.909015725276846	11674	-0.139912464667484	0.517276806918145	28.4715347690392	-0.270478905677332
EPB41|ENSG00000159023.22|chr1	195	139	203	205	173	158	0.952628079721038	0.983278710287454	13473	0.00657456811874755	0.110670255196084	782.386194902828	0.0594068217074121
ENSG00000254553|ENSG00000254553.1|chr1	228	162	231	420	236	393	0.222186112623303	0.474514973393289	5514	0.357154765606799	0.292573380574081	118.776880659534	1.22073568315066
CSMD2|ENSG00000121904.19|chr1	0	0	0	2	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000271741|ENSG00000271741.1|chr1	141	155	136	173	153	170	0.212774434550919	0.462543555778978	5395	-0.302976537630679	0.243164676607953	187.797212351697	-1.24597265465148
PABPC4|ENSG00000090621.15|chr1	839	615	696	798	806	664	5.32862223604774e-06	0.000161007077046098	348	-0.35276028199175	0.0775056220059453	1697.85101021693	-4.55141540525525
CTPS1|ENSG00000171793.17|chr1	448	254	348	379	417	370	0.976331506708296	0.991649576546385	13702	-0.00277413005518694	0.0935045099805561	1111.88119145874	-0.0296684091041577
PPIH|ENSG00000171960.12|chr1	588	446	440	573	451	508	0.163873667279052	0.396578046361159	4762	-0.16728420704285	0.120161543105463	743.908952013663	-1.39216094200811
YBX1|ENSG00000065978.19|chr1	693	567	574	629	432	612	0.00416964378446147	0.032357051212998	1371	-0.192956108560296	0.0673486261789141	5174.88062878248	-2.86503406985171
ENSG00000283580|ENSG00000283580.4|chr1	188	106	131	230	195	191	0.224062050887825	0.476925600219732	5537	0.222705147860325	0.183176176953857	244.990942025146	1.21579755382942
ENSG00000284989|ENSG00000284989.1|chr1	568	437	536	625	565	641	0.056692417487515	0.20425935044238	3064	0.231826721984654	0.121650728812297	564.276620874031	1.90567474809259
ENSG00000288208|ENSG00000288208.1|chr1	53	27	43	56	62	72	0.0305801450762747	0.134765392069166	2466	0.715456077898449	0.330847710850782	90.1646377330401	2.16249366229145
ENSG00000285839|ENSG00000285839.1|chr1	578	620	475	720	615	685	0.000705259766068729	0.00824167167965618	903	-0.304063916938437	0.0897598712166416	1291.56936022911	-3.38752621652674
CC2D1B|ENSG00000154222.15|chr1	90	51	76	69	52	87	0.634185381485534	0.832886450878694	10033	-0.159836000722841	0.33589986465628	72.4862552828061	-0.475844195074024
PODN|ENSG00000174348.14|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
YIPF1|ENSG00000058799.15|chr1	28	49	45	38	56	27	0.596848794163361	0.806044833114274	9661	0.124262432085593	0.234928375721157	170.183391170959	0.528937518527277
ENSG00000256407|ENSG00000256407.2|chr1	0	0	0	3	0	0	0.111378462076387	1	4041	4.44603637910898	2.79268768217558	2.05606405433041	1.59202778294399
MROH7-TTC4|ENSG00000271723.5|chr1	292	252	219	228	249	272	0.238380997121612	0.494296230474019	5699	0.308204389643639	0.261402130709313	123.247319562186	1.17904314248445
ENSG00000284686|ENSG00000284686.1|chr1	20	2	3	4	7	11	0.995937265304822	1	13927	-0.0041014198403038	0.80547849476232	13.1529179704999	-0.00509190483293293
DAB1|ENSG00000173406.16|chr1	0	2	0	5	0	0	0.0137287518976874	1	1934	5.04158246505833	2.04586148506891	3.11407419646148	2.46428338470262
TM2D1|ENSG00000162604.12|chr1	266	254	199	223	202	202	0.952072999834505	0.983210331296388	13470	-0.00666942246464236	0.11096515578891	850.299418622216	-0.0601037543472626
ITGB3BP|ENSG00000142856.17|chr1	142	105	109	142	156	167	0.0198313483511599	0.0985010051546748	2167	-0.350237908206699	0.150347444367134	376.588372927614	-2.32952352253791
ERICH3|ENSG00000178965.14|chr1	0	0	0	0	0	0	0.831080014846296	1	12333.5	0.870432657655199	4.0804728567969	0.158158773410031	0.213316615059773
GNG5|ENSG00000174021.12|chr1	563	473	461	480	504	529	6.04072704791245e-10	5.16408495193491e-08	123	-0.415489859681945	0.0671296483980038	2269.20944706118	-6.18936445515928
ENSG00000271949|ENSG00000271949.1|chr1	57	96	69	132	193	223	0.00356082503659917	0.0287204234051734	1319	1.25011567682954	0.428906985467677	55.0141558238963	2.9146545036249
RNPC3|ENSG00000185946.16|chr1	233	214	226	195	231	250	0.94898641919617	0.982014564822309	13444	-0.0183515057376711	0.286833417299886	109.113862123501	-0.0639796642609618
FNDC7|ENSG00000143107.10|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CLCC1|ENSG00000121940.17|chr1	81	100	123	115	117	151	0.735837708927191	0.884590400029546	11182	0.0608071145686136	0.180238449500255	309.797607646477	0.337370382053401
MYBPHL|ENSG00000221986.7|chr1	0	0	0	0	0	0	0.728964088340595	1	11130	0.685336051917313	1.97785982473265	2.5463472758852	0.346503853987706
GNAI3|ENSG00000065135.12|chr1	373	334	367	340	274	349	0.836794372290827	0.930947016431309	12438	-0.0202972093819987	0.098532261897823	1006.93062551913	-0.205995569279093
CSF1|ENSG00000184371.14|chr1	8	37	16	25	14	11	0.540295505693239	1	9019	1.13917202679472	1.86027910205938	2.83258190879327	0.612366190392409
RBM15|ENSG00000162775.17|chr1	399	340	460	556	668	463	0.569577925996848	0.790537472525984	9386	0.169126992994822	0.29740629156773	158.1243373402	0.568673218388544
CHI3L2|ENSG00000064886.14|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RAP1A|ENSG00000116473.15|chr1	340	256	268	238	261	260	0.151109271548783	0.37669843298612	4605	-0.183534487812492	0.127842977920586	598.794000968397	-1.43562431662457
SYT6|ENSG00000134207.17|chr1	6	11	10	33	14	22	0.831788190882086	1	12391	-0.18169133908103	0.855385538171459	10.3510142241051	-0.212408710427146
NRAS|ENSG00000213281.5|chr1	363	245	363	402	394	356	0.00571634516692475	0.040778405312221	1492	-0.334174996066225	0.120919145978217	845.418805649032	-2.76362352184016
CD101|ENSG00000134256.13|chr1	8	4	9	0	8	5	0.845039287669459	1	12517	-0.223361789885822	1.14279745031068	7.82094360773594	-0.195451774787474
VTCN1|ENSG00000134258.18|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HMGCS2|ENSG00000134240.12|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ANKRD35|ENSG00000198483.13|chr1	0	0	0	0	0	0	0.494650202166298	1	8561	2.71480161302353	3.97521871281218	0.618046746827341	0.682931382938426
ENSG00000289565|ENSG00000289565.1|chr1	1355	1087	1218	1091	1057	1139	0.00016429844321542	0.00264232159540929	654	-0.232040099458704	0.0615752596277315	2771.47622285601	-3.76839823106814
C1orf54|ENSG00000118292.9|chr1	10	4	0	16	36	0	0.467101126801383	1	8253	0.607063766376127	0.834791811326824	13.5307176256642	0.727203786787576
CDC42SE1|ENSG00000197622.13|chr1	540	418	464	429	428	419	2.72795446366095e-08	1.60248274778742e-06	179	1.11923842826839	0.201372273632444	289.26299397888	5.55805627100028
CELF3|ENSG00000159409.15|chr1	0	0	0	0	0	0	0.758157613481321	1	11398.5	-1.03955100470783	3.37625008300891	0.943864533148104	-0.307901067500716
RIIAD1|ENSG00000178796.13|chr1	0	0	0	0	0	0	0.982141113506497	1	13765	-0.0913400145584325	4.0804728567969	0.328139522181048	-0.0223846641710375
ENSG00000285779|ENSG00000285779.1|chr1	242	207	204	167	131	161	0.404338305380062	0.660315977136561	7551	-0.122513948804553	0.146917137778332	521.352155668152	-0.833898282101039
ENSG00000285641|ENSG00000285641.1|chr1	32	36	41	27	18	33	0.911038508982092	0.966949623695033	13094	0.0230151143040049	0.20599103716701	277.139563468892	0.111728717038038
PMF1-BGLAP|ENSG00000260238.6|chr1	0	3	5	1	0	1	0.87715045716958	1	12824.5	0.136215382660121	0.881182355930385	11.7500595453218	0.154582512624528
SH2D2A|ENSG00000027869.12|chr1	2	6	7	11	0	12	0.0122606304405763	1	1865	5.0947597065055	2.03419936276561	3.22715113452188	2.50455279839381
PYHIN1|ENSG00000163564.15|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000256029|ENSG00000256029.6|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
IGSF8|ENSG00000162729.14|chr1	28	20	18	11	32	9	0.402871193420082	0.659314354824728	7533	-0.384979929114366	0.460224622489227	36.697770760905	-0.836504416109065
ENSG00000270149|ENSG00000270149.5|chr1	41	27	40	30	28	20	0.485116925753484	0.727467837178819	8454	-0.278459534649301	0.398884086977189	53.6706847997719	-0.698096373709753
POGK|ENSG00000143157.12|chr1	595	393	546	643	585	701	0.0068473155033769	0.0459180628303623	1589	0.593940870434416	0.219638055644903	257.944725405724	2.70418015079619
SELP|ENSG00000174175.17|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SELE|ENSG00000007908.16|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000285777|ENSG00000285777.1|chr1	0	0	3	0	7	0	0.375318405231573	1	7246	-3.32858170625808	3.75451137679876	0.892511327616167	-0.886555232413798
RGSL1|ENSG00000121446.20|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PKP1|ENSG00000081277.13|chr1	0	0	0	0	0	0	0.474569940256044	1	8347	2.83854148541156	3.96963674474471	0.677716928989757	0.715063283603827
TNNI1|ENSG00000159173.19|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PHLDA3|ENSG00000174307.7|chr1	174	112	157	192	167	131	0.21653665681323	0.466715291525876	5447	0.360397918409171	0.29163364086858	93.3943465042861	1.23578993608484
MYBPH|ENSG00000133055.10|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
OPTC|ENSG00000188770.10|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ZBED6|ENSG00000257315.4|chr1	595	405	549	657	600	580	0.000281222857567948	0.00388065399911676	763	0.63287782723609	0.174250051338095	484.66015771637	3.63200941621604
PLEKHA6|ENSG00000143850.16|chr1	42	24	14	37	34	24	0.922500600770237	0.972486361794633	13188	-0.0594056324235077	0.610639279271229	22.7939345778343	-0.0972843288011307
CR2|ENSG00000117322.19|chr1	0	11	10	2	3	0	0.741718000837741	0.887276994176206	11241	-0.21106084814074	0.640395081509804	21.2260298279661	-0.329579121131193
CD46|ENSG00000117335.21|chr1	128	152	190	107	163	118	0.092704227858106	0.277417418541862	3749	-0.272371994271942	0.162000615845233	297.293401671048	-1.68130221512338
CAMK1G|ENSG00000008118.10|chr1	0	4	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SPATA17|ENSG00000162814.11|chr1	0	3	0	0	0	18	0.281384474297084	1	6207	-1.39041208281217	1.29074771674644	5.16943448680189	-1.07721444304929
MTARC2|ENSG00000117791.16|chr1	39	42	52	32	26	36	0.406104652756686	0.661708829757703	7569	0.264264392794029	0.318096465339786	80.543667637539	0.830768089521983
ENSG00000286231|ENSG00000286231.1|chr1	0	0	0	0	0	0	0.619503544925188	1	9857	-2.00268770568795	4.0331714166679	0.357004531046467	-0.496554075884659
TMEM63A|ENSG00000196187.12|chr1	5	6	14	16	7	0	0.555769366785477	0.781690060426604	9198	-0.21451246997924	0.36411304274126	56.1954110878338	-0.589137011858356
ENSG00000288674|ENSG00000288674.1|chr1	379	338	342	342	332	330	0.342338897636218	0.6043810457765	6883	0.129709015377159	0.13659992903729	635.809056107536	0.94955404655994
RAB4A|ENSG00000168118.12|chr1	338	255	260	227	236	211	1.73116228630954e-05	0.000418463711276893	435	-0.532599619605401	0.123946519903242	693.041228950881	-4.29701148544687
ARV1|ENSG00000173409.14|chr1	376	308	272	402	284	360	0.72801908366123	0.879437624652408	11122	0.0414469564278024	0.119182029113978	724.891352975805	0.347761795431131
TSNAX-DISC1|ENSG00000270106.6|chr1	25	14	6	25	19	9	0.90802942186239	0.965432887122832	13064	-0.0986980256102209	0.854347317756441	15.8105730263765	-0.115524475302863
RGS7|ENSG00000182901.18|chr1	28	32	16	33	47	6	0.0967539554604265	0.284897183328587	3815	0.962762544418232	0.579698644609737	27.7681434058712	1.6607983361189
ZNF670-ZNF695|ENSG00000135747.11|chr1	78	48	61	79	75	57	0.290216496203247	0.551548221975933	6304	-0.264096855514023	0.249702315251824	119.592878020861	-1.05764680334534
ENSG00000239395|ENSG00000239395.2|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000286015|ENSG00000286015.1|chr1	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000286905|ENSG00000286905.1|chr2	737	487	586	817	733	746	0.655077018385442	0.845968497438676	10297	0.0431783840161312	0.096656416598452	917.294086952236	0.446720306169749
ID2|ENSG00000115738.10|chr2	3043	2255	2194	3116	2939	2863	0.743802139942371	0.888860041083535	11256	0.0559765740371315	0.171275153610101	458.107861025541	0.326822500854731
FAM228B|ENSG00000219626.9|chr2	4	5	5	7	0	0	0.671730070886241	0.854183298508747	10537	-0.320162901302993	0.755502485473881	18.2077254736485	-0.42377478229231
ENSG00000276087|ENSG00000276087.2|chr2	0	5	0	4	0	0	0.445754629876728	1	8016	-2.07646191182111	2.72318675407856	1.75257685848659	-0.762511755284929
CENPO|ENSG00000138092.11|chr2	132	120	139	114	134	151	0.00446107133645298	0.034090236266572	1392	0.872950854902106	0.306990778656904	132.537761691549	2.84357353898804
DTNB|ENSG00000138101.20|chr2	8	4	7	18	15	12	0.924466232550979	0.973244136491143	13209	-0.0425867796581322	0.449183166819501	46.5997534054679	-0.0948093846874837
OTOF|ENSG00000115155.19|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CENPA|ENSG00000115163.15|chr2	208	138	99	103	58	97	0.241153464430334	0.497299211312994	5733	0.523535207822287	0.446661013702283	48.9035308340066	1.17210858293364
OST4|ENSG00000228474.6|chr2	203	146	150	145	215	144	5.35754395870052e-06	0.000161417119557983	349	-0.365593489305814	0.0803453329929147	1385.24451143977	-4.55027660832588
DNAJC5G|ENSG00000163793.13|chr2	0	0	0	0	1	2	0.982141113506497	1	13765	-0.0913400145584327	4.0804728567969	0.333013952230069	-0.0223846641710375
TRIM54|ENSG00000138100.14|chr2	0	0	0	0	1	0	0.00741873783773004	1	1623	5.20306804140924	1.94330037104027	3.47285723906994	2.67743891729099
KRTCAP3|ENSG00000157992.12|chr2	1	0	4	0	0	0	0.852001139875814	1	12586	0.55561969362718	2.97814448123064	1.30270283128107	0.186565728133373
CAPN13|ENSG00000162949.16|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CEBPZOS|ENSG00000218739.10|chr2	123	167	169	117	133	89	0.0206589022019218	0.101746302882065	2186	-0.361080823629149	0.15603099853501	427.438685760186	-2.31416082073031
ENSG00000285542|ENSG00000285542.1|chr2	8	0	1	0	0	0	0.619503544925188	1	9857	-2.00268770568795	4.0331714166679	0.357004531046467	-0.496554075884659
ENSG00000273269|ENSG00000273269.3|chr2	32	6	11	4	0	6	0.0922968823992828	1	3742	-1.5941355038852	0.946971357707189	11.9975193707941	-1.68340413985163
ENSG00000279956|ENSG00000279956.1|chr2	0	0	0	0	0	0	0.831080014846296	1	12333.5	0.870432657655199	4.0804728567969	0.169429232247439	0.213316615059773
PSME4|ENSG00000068878.15|chr2	147	86	100	136	136	181	0.781959160881762	0.907269769529949	11628	0.0416938876976571	0.15064626552128	374.157698460204	0.276766818967493
CCDC88A|ENSG00000115355.18|chr2	42	41	41	64	58	56	0.240974534420862	0.497162806723227	5729	-0.299083593386859	0.255070115977046	138.34410945571	-1.17255442583393
CEP68|ENSG00000011523.14|chr2	196	130	215	149	159	130	0.6599070674195	0.847760881358099	10357	0.14414534828121	0.327572185756904	78.6554731825236	0.44004147650125
MEIS1|ENSG00000143995.20|chr2	37	49	26	25	47	19	0.885772879693687	1	12902	0.12840967174438	0.893875190416693	11.3559412550975	0.143655034976997
ENSG00000273398|ENSG00000273398.6|chr2	73	22	52	73	37	54	0.604092263909376	0.811777464330392	9719	0.227963818704083	0.439639306073463	37.4700765906567	0.518524653175551
ENSG00000264324|ENSG00000264324.1|chr2	197	117	160	111	135	136	0.0723406739183358	0.238676556715187	3378	-0.218436943138645	0.121558604899421	796.485721269583	-1.79696816460984
SLC4A5|ENSG00000188687.18|chr2	1	0	11	5	0	0	0.865451469892608	1	12718	-0.310892169185946	1.83483407172834	4.16995127632971	-0.169438846801606
ENSG00000159239|ENSG00000159239.13|chr2	0	0	4	0	8	0	1	1	16732.5	NA	NA	0	NA
INO80B-WBP1|ENSG00000274049.4|chr2	61	35	54	64	35	40	0.679328474723914	0.857108100758574	10626	-0.0875784996123095	0.211859721585769	253.420831418572	-0.413379659695505
SH2D6|ENSG00000152292.18|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SFTPB|ENSG00000168878.19|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PLGLB1|ENSG00000183281.15|chr2	0	0	0	0	9	0	1	1	16732.5	NA	NA	0	NA
PLGLB2|ENSG00000125551.19|chr2	0	0	1	0	0	2	0.665314373133104	1	10417.5	1.7474463620196	4.03951989299798	0.316317546820063	0.432587636230877
ENSG00000289685|ENSG00000289685.2|chr2	600	471	602	473	427	384	0.53177461976309	0.762724294913886	8952	0.0533156598172272	0.0852642203126328	1279.6794715878	0.62529932979787
PROM2|ENSG00000155066.16|chr2	0	2	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ANKRD36C|ENSG00000174501.15|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ANKRD36|ENSG00000135976.21|chr2	0	3	0	0	0	0	0.796339065306535	1	11855.5	-1.05312069398729	4.0804728567969	0.176714799248963	-0.258087905727174
ANKRD36B|ENSG00000196912.13|chr2	0	0	2	0	0	0	0.564902906233595	1	9325	2.30097353756438	3.99769976039966	0.463535060120506	0.575574374133175
ENSG00000241962|ENSG00000241962.9|chr2	528	361	447	462	537	428	0.341115016206259	0.603233164380897	6869	-0.116750550259808	0.122641713571752	874.494751590752	-0.951964440642804
ENSG00000284337|ENSG00000284337.1|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
MTLN|ENSG00000175701.11|chr2	256	155	157	200	201	208	0.0562554658071126	0.203544884059979	3050	-0.545215483928179	0.28559497867173	105.978461192605	-1.90905136520227
ENSG00000257207|ENSG00000257207.5|chr2	0	0	0	1	0	0	1	1	16732.5	NA	NA	0	NA
ZC3H8|ENSG00000144161.14|chr2	94	86	113	151	124	116	0.127736292754492	0.340037245142653	4276	0.497756846342448	0.326807332548956	101.983589782624	1.52308959061646
SLC35F5|ENSG00000115084.15|chr2	115	89	137	63	120	104	0.0966250734734544	0.284822289601465	3810	-0.314764042243195	0.189452527868274	271.83206541444	-1.66144018126826
TEX51|ENSG00000237524.10|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FAM168B|ENSG00000152102.18|chr2	616	455	529	593	561	533	0.00103800930693139	0.0111945311409062	981	0.449469556857705	0.137032702486004	557.797467416179	3.2800167310691
KIF5C|ENSG00000168280.18|chr2	25	32	18	35	41	28	0.255541985114009	0.513378672807376	5920	-0.284313908700922	0.250058154422232	120.516566340724	-1.13699115054991
ENSG00000283228|ENSG00000283228.1|chr2	130	64	160	164	120	150	0.930829133492988	0.97500193261778	13274	-0.0272618741802847	0.314070727446676	99.9935676108529	-0.0868017035586781
RBMS1|ENSG00000153250.21|chr2	666	499	571	518	500	586	0.913283952127612	0.968257789536383	13114	-0.0116885649730077	0.107335677787838	906.764747168118	-0.108897295045843
SLC4A10|ENSG00000144290.17|chr2	0	0	0	0	0	0	0.831080014846296	1	12333.5	0.870432657655199	4.0804728567969	0.169429232247439	0.213316615059773
XIRP2|ENSG00000163092.22|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ITGA6|ENSG00000091409.16|chr2	46	59	38	40	53	48	0.972734362865993	0.990518408334883	13663	0.00928110734669331	0.271543652637643	135.123424794167	0.034179062027564
HNRNPA3|ENSG00000170144.22|chr2	1109	819	1047	1036	980	942	9.84673795339393e-06	0.000264845085009073	390	-0.282182408376995	0.0638347813826195	3411.95172058747	-4.42051186304878
RBM45|ENSG00000155636.15|chr2	37	21	34	54	43	25	0.414450856648562	0.669526925435495	7652	0.342172050362775	0.419284219494232	62.8973560378971	0.816086164119235
ITPRID2|ENSG00000138434.17|chr2	140	145	158	142	111	180	0.2247627392817	0.478029976445606	5541	0.474620322060058	0.390968447108774	75.0239071514334	1.21396068038199
PDE1A|ENSG00000115252.19|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
OSGEPL1|ENSG00000128694.12|chr2	46	45	11	26	18	30	0.183636264758969	0.423576847380247	5040	0.489381118718559	0.368054808606951	54.0944011411069	1.3296419643879
C2orf66|ENSG00000187944.5|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CDK15|ENSG00000138395.17|chr2	0	0	4	0	0	0	0.216749917261608	1	5452.5	3.7306162548476	3.02021230275038	1.25101103919529	1.23521656124978
KIAA2012|ENSG00000182329.14|chr2	0	0	0	0	0	0	0.559565301256222	1	9248.5	2.33150829867172	3.99581667367999	0.474476320230094	0.583487304117107
MYL1|ENSG00000168530.16|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ENSG00000280537|ENSG00000280537.2|chr2	40	17	23	13	12	10	0.39657497811019	0.654834468409021	7466	-0.607575798803953	0.716688790182642	24.9003434326235	-0.847754014192294
ENSG00000284820|ENSG00000284820.1|chr2	47	59	48	93	72	79	0.00101540600897538	0.0110413590324469	973	-0.528681691176407	0.160878216997643	376.038738860222	-3.28622296444368
EPHA4|ENSG00000116106.12|chr2	169	136	139	168	116	162	0.286109512062384	0.547387467128088	6260	-0.509467089350746	0.477612636696044	37.9642810001727	-1.06669516299874
ENSG00000286239|ENSG00000286239.1|chr2	215	202	233	193	213	215	0.588670287893209	0.801857994197053	9573	0.112003816660502	0.207121452736482	232.086709804305	0.540763958444244
IRS1|ENSG00000169047.6|chr2	118	38	89	40	53	69	0.560812542185795	0.78510769286162	9263	-0.443956474704671	0.763290468586708	20.1972199604388	-0.581635030143493
SPATA3|ENSG00000173699.17|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PSMD1|ENSG00000173692.14|chr2	186	150	185	139	177	124	0.0973655043067932	0.286297057546401	3821	-0.195370139582765	0.117851738593165	889.328235860187	-1.65776204844292
NPPC|ENSG00000163273.4|chr2	100	42	85	149	123	74	0.411418402582731	0.666685632677617	7625	-0.413930064229627	0.503932323182259	30.8533882900874	-0.82140010709319
TRPM8|ENSG00000144481.17|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SPP2|ENSG00000072080.11|chr2	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RBM44|ENSG00000177483.12|chr2	0	0	0	0	0	1	0.379729126756218	1	7307	-2.32861233182233	2.65098391043828	1.90342044615615	-0.878395497857754
UBE2F-SCLY|ENSG00000258984.5|chr2	159	128	124	129	185	126	0.836234785937619	0.930772602321802	12433	0.0337150968871161	0.163101789196741	351.942133387065	0.20671199901092
TWIST2|ENSG00000233608.4|chr2	0	0	2	0	2	0	1	1	16732.5	NA	NA	0	NA
SNED1|ENSG00000162804.14|chr2	2	0	0	0	0	0	0.473871453378342	1	8322	-2.84872793425341	3.97759154592329	0.634841159734434	-0.716194184687747
SEPTIN2|ENSG00000168385.18|chr2	540	536	548	528	490	479	0.000214563200431977	0.00326446964370723	692	-0.298742197136854	0.0807144652369048	1662.61173147773	-3.7012225288245
ENSG00000288550|ENSG00000288550.3|chr3	36	24	14	130	156	93	0.192256191114557	0.435402509060858	5141	0.472193322767925	0.362129857704893	90.8752917769634	1.3039336931801
TATDN2|ENSG00000157014.11|chr3	353	268	340	427	382	307	0.0888170363110287	0.270233077999003	3686	0.220440780770076	0.129543704185951	489.223782937535	1.70167112446969
ENSG00000272410|ENSG00000272410.5|chr3	378	281	358	464	391	330	0.134348130977746	0.35152261396428	4354	0.185626077705294	0.12398435017779	521.640299385531	1.49717345325528
ENSG00000268279|ENSG00000268279.4|chr3	0	0	0	0	0	0	0.347952198253178	1	6956	-2.03169362517205	2.16467211668603	2.42906390961431	-0.938568760373018
ENSG00000283563|ENSG00000283563.1|chr3	211	113	156	227	154	175	0.221794527750662	0.473921857203457	5512	0.386737915513539	0.316538989602617	115.134294854331	1.22177023436844
