rownames(readCount)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
FBXL20|ENSG00000108306.13|chr17	225	309	314	218	380	234	0.493365544046562	0.725546504342354	8655	0.205017058520495	0.299309948423256	277.45991783018	0.684965734017563
MED1|ENSG00000125686.12|chr17	723	811	714	977	799	565	0.104246895397418	0.292692602436047	3828	0.259009884887924	0.159429518438314	748.719788635804	1.62460432312063
CDK12|ENSG00000167258.15|chr17	1259	1406	1081	918	911	392	0.00409114760616824	0.0315768409402752	1243	-0.567746088483494	0.197748800012208	947.281383776123	-2.87104694667398
NEUROD2|ENSG00000171532.5|chr17	12	0	2	16	0	0	0.955064849920515	1	13253	0.137042120585443	2.43208173071409	4.72182010560366	0.0563476625208668
PPP1R1B|ENSG00000131771.14|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
STARD3|ENSG00000131748.16|chr17	590	773	554	490	406	372	0.0415530408879067	0.16015991040524	2655	-0.362973220897241	0.178105375794206	512.125622681882	-2.03796892305284
TCAP|ENSG00000173991.6|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PNMT|ENSG00000141744.4|chr17	28	18	8	43	17	0	0.850101214324153	1	12195	0.231947368290172	1.22730432869766	17.7239387868255	0.18898928559659
PGAP3|ENSG00000161395.14|chr17	68	92	107	43	90	187	0.294236555440957	0.547122862175094	6289	0.592678218520531	0.565061924677374	102.484015224278	1.04887303963884
ERBB2|ENSG00000141736.14|chr17	149	164	117	92	69	98	0.23303233287609	0.476877036477762	5549	-0.474831932867184	0.398153866376064	111.625453005736	-1.19258400574891
MIEN1|ENSG00000141741.12|chr17	1608	1963	1521	1414	1150	878	0.00247045730367369	0.0213048189447167	1102	-0.351440966712394	0.116104500298505	1369.74797602395	-3.02693664594256
GRB7|ENSG00000141738.14|chr17	0	0	2	0	0	0	0.663342482249762	1	10378	-1.75327742935185	4.02771698926822	0.334516651066389	-0.435303034950923
IKZF3|ENSG00000161405.17|chr17	23	43	31	58	6	94	0.208432803638912	1	5250	1.03846176445502	0.825560777986386	44.3139684823683	1.25788650835366
ZPBP2|ENSG00000186075.13|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
GSDMB|ENSG00000073605.19|chr17	2	0	0	9	0	2	0.430248485953097	1	7889	2.51144729098218	3.18401866069554	2.12842823537855	0.78876651132238
ORMDL3|ENSG00000172057.10|chr17	436	470	329	368	321	332	0.882310340822266	0.951671307843781	12588	-0.0330785177618662	0.223441464060214	368.423491618095	-0.148041089423546
LRRC3C|ENSG00000204913.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
GSDMA|ENSG00000167914.12|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
PSMD3|ENSG00000108344.15|chr17	1343	2012	1514	1932	1432	1482	0.0722908244128714	0.232566035328939	3282	0.230196819156467	0.12808050632205	1588.50133917346	1.79728223885726
CSF3|ENSG00000108342.13|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
MED24|ENSG00000008838.21|chr17	843	1273	924	837	751	479	0.036735615446201	0.146783981994268	2548	-0.340292004846191	0.162921239988437	815.264685392243	-2.08869024609894
THRA|ENSG00000126351.13|chr17	155	259	310	178	178	172	0.498996321725323	0.73004577393859	8720	-0.226311045575246	0.334745083075025	204.926566383615	-0.676069812575931
NR1D1|ENSG00000126368.6|chr17	10	46	19	22	78	41	0.113806510249145	1	3986	1.23590224903165	0.781567167880755	36.2864454569048	1.58131290543185
MSL1|ENSG00000188895.12|chr17	446	551	476	443	533	265	0.848640692600624	0.936625330789758	12177	-0.0431012254060191	0.225834568421431	439.107752794208	-0.190853090858914
RAPGEFL1|ENSG00000108352.13|chr17	16	11	4	8	0	0	0.327183635245462	1	6710	-1.89370354707965	1.93274013407982	5.90027789789952	-0.979802464743273
WIPF2|ENSG00000171475.14|chr17	509	660	580	544	553	604	0.293504874835198	0.546310721608442	6277	0.211488293420522	0.201328471295114	571.492922732286	1.05046391133877
CDC6|ENSG00000094804.12|chr17	487	515	367	988	939	754	4.44195091696518e-13	4.11413493929315e-11	100	1.19610393207272	0.165176610978513	680.072763514309	7.24136380439673
RARA|ENSG00000131759.18|chr17	77	87	61	231	92	105	0.00950938192260798	0.0583284075279438	1593	1.12061480949024	0.432139732172914	107.505167434488	2.59317698896948
GJD3|ENSG00000183153.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TOP2A|ENSG00000131747.15|chr17	1712	2114	1500	1774	1612	1352	0.547730994613749	0.764133826195593	9240	0.0627608384183224	0.104398924843375	1637.92820916654	0.601163647159008
IGFBP4|ENSG00000141753.7|chr17	0	3	8	16	13	8	0.214511128122695	1	5321	1.89782287091911	1.52895341546818	8.12482677425177	1.24125617675407
TNS4|ENSG00000131746.13|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CCR7|ENSG00000126353.3|chr17	0	8	0	0	0	0	0.386307137518753	1	7383.5	-3.41798875245668	3.94534850742621	1.04181978239319	-0.866333796880835
SMARCE1|ENSG00000073584.20|chr17	1398	1868	1369	1353	1284	802	0.10161716509015	0.288086373757259	3783	-0.216183073152619	0.132055384373328	1295.90878295323	-1.63706367732388
KRT222|ENSG00000213424.9|chr17	40	46	30	3	8	107	0.629023060669654	1	10051	0.482261691019133	0.998259859723097	41.9001790560276	0.483102356888221
KRT24|ENSG00000167916.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT25|ENSG00000204897.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT26|ENSG00000186393.6|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT27|ENSG00000171446.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT28|ENSG00000173908.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT10|ENSG00000186395.9|chr17	1712	1885	1345	1677	1471	1240	0.637732592039513	0.822475898430925	10138	0.0544890493814708	0.115719605174214	1519.24557971419	0.470871373087028
KRT12|ENSG00000187242.6|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT20|ENSG00000171431.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT23|ENSG00000108244.17|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT39|ENSG00000196859.8|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT40|ENSG00000204889.11|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP3-3|ENSG00000212899.3|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP3-2|ENSG00000212900.3|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP3-1|ENSG00000212901.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP1-5|ENSG00000221852.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP1-4|ENSG00000204887.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP1-3|ENSG00000221880.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP1-1|ENSG00000188581.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP2-1|ENSG00000212725.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP2-2|ENSG00000214518.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP2-3|ENSG00000212724.3|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP2-4|ENSG00000213417.3|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-7|ENSG00000240871.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-8|ENSG00000204880.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-9|ENSG00000212722.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-11|ENSG00000212721.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-12|ENSG00000213416.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-6|ENSG00000198090.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-5|ENSG00000198271.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-4|ENSG00000171396.12|chr17	0	2	0	0	0	0	0.722543449797487	1	10983.5	-1.44028499381385	4.05643704564762	0.260454945598298	-0.355061591639692
KRTAP4-3|ENSG00000196156.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-2|ENSG00000244537.3|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP4-1|ENSG00000198443.8|chr17	4	0	0	0	0	0	0.495501050090649	1	8680	-2.70573487610502	3.96976556785531	0.642036267082986	-0.681585557095455
KRTAP9-2|ENSG00000239886.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP9-3|ENSG00000204873.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP9-8|ENSG00000187272.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP9-4|ENSG00000241595.2|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP9-9|ENSG00000198083.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRTAP17-1|ENSG00000186860.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT33A|ENSG00000006059.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT33B|ENSG00000131738.11|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT34|ENSG00000131737.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT31|ENSG00000094796.5|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT37|ENSG00000108417.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT38|ENSG00000171360.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT32|ENSG00000108759.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT35|ENSG00000197079.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT36|ENSG00000126337.14|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT13|ENSG00000171401.15|chr17	1	0	0	15	4	0	0.131211705538737	1	4264	4.20613207504478	2.78673444107991	3.15801156525959	1.50934083027116
KRT15|ENSG00000171346.16|chr17	2	9	3	0	0	0	0.170715852458151	1	4754	-4.34909481591683	3.17473666716129	1.99484036533342	-1.36990726219999
KRT19|ENSG00000171345.13|chr17	929	1197	945	1323	1012	1002	0.0093431356750999	0.0575004950037492	1587	0.349134673006906	0.134322006606579	1053.08492657466	2.59923657952416
KRT14|ENSG00000186847.6|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT16|ENSG00000186832.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
KRT17|ENSG00000128422.18|chr17	30	61	20	50	0	52	0.83829787291365	1	12087	0.210182454421313	1.029946762172	34.7932384894823	0.204071183230938
EIF1|ENSG00000173812.11|chr17	6657	7362	6033	7338	6284	5102	0.0676389408004742	0.223363891412727	3181	0.117076925322568	0.064067321430516	6328.31922985953	1.8274047159837
GAST|ENSG00000184502.4|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
HAP1|ENSG00000173805.16|chr17	0	1	5	36	31	13	0.00270956063206324	1	1129	3.85208448384451	1.28449906718769	14.60215674171	2.99890018003543
JUP|ENSG00000173801.17|chr17	548	876	598	644	565	401	0.572790181368572	0.779018458507448	9515	-0.102258089434914	0.181325698766782	583.412131336422	-0.563947030842198
P3H4|ENSG00000141696.13|chr17	2259	2911	2031	1060	991	886	3.18036886086313e-21	7.01347056888435e-19	42	-1.0539176952456	0.111447527310448	1602.80202214719	-9.45662699460173
FKBP10|ENSG00000141756.19|chr17	79	57	44	122	82	56	0.154868052773476	0.372955773475801	4561	0.708320723388372	0.497924948875902	72.2205413175077	1.4225451546211
NT5C3B|ENSG00000141698.17|chr17	2262	2564	1806	1810	1310	1358	0.0061273925077677	0.0422575647110532	1408	-0.336173926856726	0.122651592793894	1790.69325397836	-2.74088512997657
KLHL10|ENSG00000161594.7|chr17	1	0	5	0	0	0	0.397529483275649	1	7525.5	-3.33973856382465	3.94748695374022	0.996800694436719	-0.846041697657864
KLHL11|ENSG00000178502.6|chr17	175	290	215	218	102	187	0.629316415969542	0.81637399906182	10056	-0.169318237511626	0.350781059941569	192.497138193999	-0.482689223699335
ACLY|ENSG00000131473.17|chr17	4153	5421	4128	5280	4261	3197	0.179726038718896	0.408396116441221	4889	0.108687459919635	0.081013370573604	4286.50403792086	1.34159903667862
ODAD4|ENSG00000204815.10|chr17	0	3	0	17	12	12	0.0185240495545007	1	1983	4.12266037934216	1.75061892749386	7.61402792678373	2.35497304101701
CNP|ENSG00000173786.17|chr17	1558	1668	1521	1331	1268	1233	0.553726239554297	0.768104432396391	9293	-0.0775122384864356	0.130891775323824	1405.97726943297	-0.592185706815204
DNAJC7|ENSG00000168259.17|chr17	594	821	574	777	861	652	0.0064690074588791	0.0439588753368585	1430	0.443579202740065	0.162900313194591	704.232331687863	2.72301012834881
NKIRAS2|ENSG00000168256.18|chr17	1813	2033	1730	1546	1470	1465	0.527751771175935	0.750389454195811	9021	-0.0778789950229898	0.123335214621633	1646.3877147143	-0.631441679182273
ZNF385C|ENSG00000187595.18|chr17	5	11	0	4	0	0	0.513435433213668	1	8885	-1.83613524497209	2.80970396245286	2.85034619796645	-0.653497759731652
C17orf113|ENSG00000267221.3|chr17	15	5	6	6	10	0	0.715324073979539	1	10880	-0.604185369325123	1.65659536224233	6.71060259131686	-0.364715115770524
DHX58|ENSG00000108771.13|chr17	3	3	1	0	12	0	0.695103977774625	1	10698	0.994924688351496	2.53847426622073	3.10986547733604	0.391938063580505
KAT2A|ENSG00000108773.11|chr17	850	936	846	938	806	527	0.920193678229551	0.96773405788147	12925	-0.0161430437052318	0.161124692486456	794.632769034993	-0.100189756493026
HSPB9|ENSG00000260325.2|chr17	12	2	0	0	0	0	0.192374064112661	1	5042.5	-4.47755899085995	3.43479587614611	2.18656374684726	-1.30358808858354
RAB5C|ENSG00000108774.15|chr17	1430	2127	1430	1148	901	766	4.37361622987253e-06	0.00011673900150167	349	-0.594083608043339	0.129351388290108	1239.7487160074	-4.59278880494837
HCRT|ENSG00000161610.1|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
GHDC|ENSG00000167925.16|chr17	78	129	64	74	57	47	0.447154609025391	0.691640946692247	8094	-0.362361116973145	0.476686031249913	71.1812181569998	-0.760167265701078
STAT5B|ENSG00000173757.11|chr17	187	136	102	137	148	96	0.89988205221718	0.959811993859472	12740	0.047946064658207	0.381097948793148	131.698792367524	0.125810345634348
STAT5A|ENSG00000126561.18|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
STAT3|ENSG00000168610.16|chr17	755	783	589	855	738	664	0.0515518425034565	0.185354489622288	2880	0.311605993814215	0.160055896424626	720.949200231333	1.94685732156677
CAVIN1|ENSG00000177469.13|chr17	515	714	586	604	511	335	0.537650787411852	0.756653212709466	9125	-0.117663065131533	0.19089701329938	525.582998492029	-0.616369334951323
ATP6V0A1|ENSG00000033627.17|chr17	539	693	621	400	459	394	0.100501404637425	0.285940720758942	3768	-0.326251425001131	0.19863975206476	504.680675312767	-1.64242766923494
NAGLU|ENSG00000108784.10|chr17	353	449	278	410	383	241	0.497709120246829	0.729204427145393	8707	0.156842064231089	0.231296809986226	341.748018455023	0.678098691635346
HSD17B1|ENSG00000108786.11|chr17	27	50	32	80	24	43	0.321588690972488	1	6636	0.65633764689406	0.662165736721063	41.7383975437489	0.991198442468705
COASY|ENSG00000068120.15|chr17	1309	1669	1083	1649	1213	959	0.339704545781956	0.593873820881932	6850	0.129981921060662	0.136142477930239	1274.35914342109	0.954749193908951
MLX|ENSG00000108788.12|chr17	1069	1379	1216	1433	1097	873	0.454408296858546	0.697849385757562	8195	0.101124409739449	0.135177522624367	1148.8878982384	0.748085981871813
PSMC3IP|ENSG00000131470.15|chr17	286	360	240	473	322	282	0.0329696718153349	0.137986940964135	2424	0.500039908291745	0.234490534537341	320.885538928025	2.13245242192118
RETREG3|ENSG00000141699.11|chr17	145	127	121	35	18	28	3.41445460332265e-05	0.000668597854883179	480	-2.06156737249293	0.497494219400665	74.462254251548	-4.14390216428347
TUBG1|ENSG00000131462.9|chr17	2853	3738	2993	3526	2820	2952	0.0503443031368688	0.182770533034988	2850	0.193233912959591	0.0987385051949955	3098.58647055519	1.9570269225565
TUBG2|ENSG00000037042.9|chr17	152	127	53	144	204	119	0.088956862280677	0.266295558643707	3556	0.727785105031166	0.427875790180126	132.316260897145	1.70092611391915
PLEKHH3|ENSG00000068137.15|chr17	190	181	178	106	149	153	0.624485682627065	0.813165839948116	10012	-0.175704955232683	0.358945668037933	158.21131818816	-0.489502927262279
CCR10|ENSG00000184451.5|chr17	12	8	0	7	13	0	0.930921483934276	1	13047	0.166277700849854	1.91817150973902	6.28763190530671	0.0866855231691339
CNTNAP1|ENSG00000108797.12|chr17	17	25	16	20	22	0	0.787733155120676	1	11632	-0.325576895558523	1.20917501521379	15.5326962908937	-0.269255394349146
EZH1|ENSG00000108799.13|chr17	12	12	21	12	60	36	0.0860189449028496	1	3512	1.50286993817345	0.875399218806093	26.8129329349907	1.71678236156428
RAMP2|ENSG00000131477.11|chr17	6	5	12	9	17	16	0.353793450702944	1	7003	1.09177207084579	1.17742204551149	11.3226817102743	0.927256352136252
VPS25|ENSG00000131475.7|chr17	1228	1715	1125	1608	1129	864	0.789406013547085	0.906459734293132	11652	0.03873621286432	0.145034897401027	1233.4816932084	0.267082016524706
WNK4|ENSG00000126562.17|chr17	3	38	0	16	0	16	0.954892282404315	1	13249	0.0958345949971258	1.69425970108509	11.2752706948673	0.0565642887780123
COA3|ENSG00000183978.8|chr17	1902	2571	1853	1637	1695	1127	0.0139648145985038	0.0768978078545437	1783	-0.279474970416603	0.113692417620155	1732.64118391725	-2.45816718710588
CNTD1|ENSG00000176563.10|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
BECN1|ENSG00000126581.13|chr17	1204	1601	1074	1249	756	566	0.0254602500296666	0.115145194354631	2226	-0.39300193587117	0.175891182402934	1023.65022912281	-2.23434700081142
PSME3|ENSG00000131467.12|chr17	2404	3749	2635	2653	2536	1851	0.398767461371285	0.651360886056013	7535	-0.0880966636255442	0.104401637595688	2551.92862547779	-0.843824538142901
AOC2|ENSG00000131480.9|chr17	2	3	19	0	0	0	0.0371058555645466	1	2559	-5.30656133561947	2.54560482117591	3.88960873706963	-2.0845974565558
AOC3|ENSG00000131471.7|chr17	0	2	0	0	18	0	0.243544943926067	1	5687	3.52838643068207	3.02561429896006	3.36605124523803	1.16617191817702
G6PC1|ENSG00000131482.10|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
AARSD1|ENSG00000266967.7|chr17	486	468	390	674	525	660	0.000810752963552474	0.00908004105008829	839.5	0.708422299831376	0.21152633697403	538.028403610712	3.34909737466097
PTGES3L-AARSD1|ENSG00000108825.18|chr17	486	468	390	674	525	660	0.000810752963552474	0.00908004105008829	839.5	0.708422299831376	0.21152633697403	538.028403610712	3.34909737466097
PTGES3L|ENSG00000267060.7|chr17	38	20	43	40	27	37	0.745218852254342	1	11210	0.231775945267552	0.713266308948187	34.5326630970832	0.324950081561176
RUNDC1|ENSG00000198863.8|chr17	435	419	506	634	408	394	0.237741222445029	0.482356889876421	5615	0.267483597396733	0.226555941827014	460.266479674021	1.18065143310595
RPL27|ENSG00000131469.15|chr17	18086	23003	16976	17799	17102	13938	0.721727776936005	0.871061630498399	10957	-0.0171558278031572	0.0481701484941575	17374.3577848432	-0.356150610688651
IFI35|ENSG00000068079.8|chr17	18	24	11	26	14	38	0.319473736729022	1	6604	0.871712858762463	0.87561818220559	22.3061433080056	0.995539924224404
VAT1|ENSG00000108828.16|chr17	971	1177	942	788	711	627	0.0257826440674099	0.116090835854327	2237	-0.310487751213441	0.139265269499521	843.181044766588	-2.22947007771028
RND2|ENSG00000108830.10|chr17	553	683	513	478	577	396	0.842886575213344	0.933786842035763	12127	-0.0375502315785435	0.189453805734091	520.34184948154	-0.1982025720362
BRCA1|ENSG00000012048.24|chr17	487	605	448	645	489	560	0.0470298063669044	0.175442193178254	2762	0.379754863786677	0.191212893338747	533.909545955408	1.98603167995536
NBR1|ENSG00000188554.15|chr17	482	544	489	565	638	479	0.043358204064731	0.165396905291408	2689	0.375191479488482	0.185716029321746	528.291160467956	2.02024284526608
TMEM106A|ENSG00000184988.8|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
CCDC200|ENSG00000236383.9|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
ARL4D|ENSG00000175906.5|chr17	72	130	74	102	60	27	0.493147446087877	0.725546504342354	8650	-0.359343154863592	0.52435018631418	72.6157834174105	-0.685311389683156
DHX8|ENSG00000067596.12|chr17	65	34	52	45	156	117	0.0225430716589639	0.106527515155778	2123	1.31537893458647	0.576644694540231	82.1403386332795	2.28109084682596
ETV4|ENSG00000175832.13|chr17	164	103	131	61	146	51	0.364694888602754	0.618418904840482	7144	-0.440397658899311	0.485845948999884	107.007095350599	-0.906455348255701
MEOX1|ENSG00000005102.14|chr17	0	20	3	0	19	0	0.973492102215073	1	13421	0.0736563786334961	2.21664028249309	6.38445385998007	0.0332288369995034
SOST|ENSG00000167941.3|chr17	5	0	0	0	0	0	0.444069420534128	1	8056	-3.02861635414462	3.95721955107864	0.802545333853733	-0.765339480170894
DUSP3|ENSG00000108861.9|chr17	835	1164	751	796	727	565	0.279999801387919	0.532853418800372	6094	-0.163274340412365	0.151135193838034	778.591010343072	-1.08031978698052
CFAP97D1|ENSG00000231256.8|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
MPP3|ENSG00000161647.19|chr17	7	0	1	12	17	1	0.283162012198343	1	6138	1.96720436920443	1.83295302296063	6.28127500945782	1.0732432007597
CD300LG|ENSG00000161649.14|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
MPP2|ENSG00000108852.16|chr17	312	483	266	243	336	159	0.312589101019273	0.565342149483711	6529	-0.28794079879551	0.285145174601644	286.447492204026	-1.00980421358268
PPY|ENSG00000108849.8|chr17	0	0	0	8	0	0	0.324676017040978	1	6676.5	3.8855268245105	3.9451208251371	1.23059732664416	0.984894252098217
PYY|ENSG00000131096.11|chr17	0	1	4	0	0	0	0.445037649628902	1	8071.5	-3.02235082177755	3.95743761956615	0.799260774931927	-0.763714077724083
NAGS|ENSG00000161653.11|chr17	17	22	12	18	43	0	0.724304078598578	1	11019	0.426387188635848	1.20888070565699	17.7885269216155	0.352712378186333
TMEM101|ENSG00000091947.10|chr17	757	688	466	919	677	562	0.0495700558662497	0.181326168022593	2827	0.384160751745404	0.195635512813108	666.073698650821	1.9636555051863
LSM12|ENSG00000161654.10|chr17	32	37	14	46	48	40	0.159313749235927	1	4620	0.950052284618005	0.675048694255238	36.1136101355213	1.40738333797708
G6PC3|ENSG00000141349.10|chr17	1092	1538	1175	1259	1092	619	0.333490872309328	0.587781628797144	6781	-0.155787638691162	0.161086357229375	1085.08053622001	-0.967106348238613
HDAC5|ENSG00000108840.16|chr17	115	236	212	239	157	43	0.646356043387296	0.828341441389099	10221	-0.210435840723565	0.458635461975424	157.597031815026	-0.458830287167896
HROB|ENSG00000125319.15|chr17	87	151	104	138	157	166	0.0564266941757474	0.19750691645386	2972	0.705380959074309	0.369749699672389	134.447021076837	1.90772557678695
ASB16|ENSG00000161664.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
TMUB2|ENSG00000168591.16|chr17	145	174	165	170	115	195	0.499780425789786	0.73056420168458	8731	0.24399340373663	0.361559942897679	160.763862207951	0.674835275670127
ATXN7L3|ENSG00000087152.16|chr17	258	313	218	225	191	112	0.194417618094367	0.427718759807606	5074	-0.376051768403031	0.289800937027402	209.886564517116	-1.29762095409469
UBTF|ENSG00000108312.15|chr17	901	1181	885	838	948	720	0.965168995517069	0.986777753163845	13343	-0.00644311211015688	0.147547461491687	891.183127083907	-0.0436680648044894
SLC4A1|ENSG00000004939.16|chr17	1	0	0	0	0	0	0.857221336264943	1	12342.5	-0.73412768554571	4.0804728567969	0.160509066770747	-0.179912405083853
RUNDC3A|ENSG00000108309.14|chr17	0	0	9	0	0	0	0.317036671945757	1	6573	-3.93597945973163	3.9337529346377	1.50532492979875	-1.00056600532136
SLC25A39|ENSG00000013306.16|chr17	2893	3248	2528	1767	1644	1422	1.69126596813759e-10	1.16033373310299e-08	135	-0.614339509976581	0.0961853126225357	2166.35780108027	-6.38704073653595
GRN|ENSG00000030582.18|chr17	1203	1742	1221	1189	1093	934	0.282106792183642	0.535095865083942	6127	-0.134584205110958	0.125124929561388	1193.18276380131	-1.07559864834872
FAM171A2|ENSG00000161682.15|chr17	74	50	44	92	58	63	0.297455484766607	0.55026420607504	6333	0.54356314585094	0.521700994520461	63.2313270157264	1.04190551975193
ITGA2B|ENSG00000005961.19|chr17	0	5	4	16	2	1	0.557964829457053	1	9344	1.19815665988011	2.0450997588542	4.33792562961356	0.585867097530436
GPATCH8|ENSG00000186566.13|chr17	165	194	231	273	250	162	0.179246647614183	0.407706888556621	4885	0.404372457093914	0.3010788585925	209.774251507902	1.34307821872415
FZD2|ENSG00000180340.7|chr17	133	193	144	147	107	116	0.756593783686827	0.890271918371439	11300	-0.106646699025018	0.34406952183149	136.17338789771	-0.309956832146407
MEIOC|ENSG00000180336.18|chr17	8	0	0	11	0	0	0.894688967257339	1	12687	0.411210831421576	3.10644651044118	2.97614385830169	0.132373382267952
CCDC43|ENSG00000180329.14|chr17	867	1084	976	930	599	790	0.574402938709121	0.77945054050259	9531	-0.102141218022613	0.181882211766299	857.056653072337	-0.561578930840443
DBF4B|ENSG00000161692.18|chr17	0	43	9	21	0	0	0.555196019750181	1	9310	-1.12805140243849	1.91197748763802	10.3354242426031	-0.58999198982831
ADAM11|ENSG00000073670.14|chr17	36	65	97	58	29	20	0.250936235360903	0.497873502820521	5764	-0.740095514494754	0.644638527662232	48.6223421291805	-1.14807831480178
GJC1|ENSG00000182963.11|chr17	226	338	242	245	321	251	0.304096650560561	0.556519102448511	6427	0.273092129459333	0.265734493263096	266.923634539032	1.02768792303133
HIGD1B|ENSG00000131097.7|chr17	0	0	0	0	0	0	1	1	16583.5	NA	NA	0	NA
EFTUD2|ENSG00000108883.13|chr17	1684	1663	1412	1727	1643	1665	0.0180234969288273	0.0914709924007868	1960	0.317245749708897	0.134134306183159	1624.29903919929	2.36513505557409
CCDC103|ENSG00000167131.17|chr17	22	106	16	38	46	73	0.464961603858066	0.705847878182836	8296	0.53556621025021	0.732948181800691	49.2323719643411	0.730701328618406
