rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
TOR1A	500	480	408	379	357	276	0.308245357945864	0.643846286907764	5991	-0.172523719397343	0.169321725097468	384.326683798184	-1.01891071153469
TOR1AIP1	170	228	183	164	75	77	0.0474712469070218	0.242877061158377	2350	-0.614522117188108	0.310040349030639	139.809979357424	-1.98207142750759
TOR1AIP2	527	641	414	423	389	319	0.249091471916247	0.578344234119055	5318	-0.178606946024767	0.154965566269105	431.14956811333	-1.15255892211956
TOR1B	86	112	83	73	85	64	0.92795752628959	0.979682686857874	12626	-0.0325497603234138	0.360004431434439	80.7943003900132	-0.090414887932682
TOR2A	57	20	42	14	8	39	0.468391625292156	0.772380022932667	7876	-0.593465774394636	0.818462322063718	30.3125066390893	-0.725098466229009
TOR3A	145	199	98	97	159	93	0.973894169003272	0.992529613004254	13050	-0.0107096424623819	0.32726533257647	125.87042392675	-0.0327246469342408
TOR4A	18	22	24	0	0	0	0.000242195925243394	0.0057115497900045	510	-6.57347212183111	1.79095435270151	9.47065986702465	-3.6703739053514
TOX	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TOX2	77	204	186	176	213	224	0.0308043564334426	0.18664181099497	1985	0.731579661337746	0.338758453790556	181.176019015184	2.15959086231412
TOX3	59	39	44	53	40	9	0.64160025767401	0.869801152232569	9713	-0.301243175903024	0.647191021293879	38.1793629951547	-0.465462538866456
TOX4	108	194	186	141	217	97	0.598399964852686	0.848884441470635	9243	0.171678867991218	0.325950148298277	151.908754210564	0.526702837496838
TP53	189	275	178	104	171	71	0.0499194636994098	0.250576540030385	2396	-0.598344572350024	0.305176100808737	153.610706611708	-1.96065344161738
TP53AIP1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP53BP1	60	98	80	57	79	83	0.587214965663421	0.842069201387143	9148	0.225983670105709	0.416271007933398	75.2995232011949	0.542876313264329
TP53BP2	357	408	212	339	326	385	0.0480213744407147	0.244415180024746	2363	0.456546820318614	0.230908161134858	333.516759533542	1.97717923036932
TP53I11	39	54	36	20	32	18	0.36626332191068	0.690425032578843	6725	-0.571969604308137	0.633063493646194	31.1862019079596	-0.903494846960483
TP53I13	129	81	89	55	100	52	0.535053121022127	0.816119443723619	8562	-0.260720377199819	0.420305975279431	81.6623710254122	-0.620310898569749
TP53I3	3	4	6	0	4	0	0.546149445868105	0.821427361364336	8681	-1.49215239774837	2.47233347351533	2.64014552325734	-0.603540102390283
TP53INP1	21	8	4	21	3	22	0.48424001792438	0.782894837421229	8028	0.820714400557272	1.17328829307554	13.4668426260186	0.699499351865116
TP53INP2	37	25	53	21	14	44	0.782247011555335	0.929560795175972	11174	-0.202345076302255	0.732094585831326	32.9309530992254	-0.276391985705621
TP53RK	364	484	375	525	345	244	0.502331797223027	0.79463194688872	8216	0.128102379363868	0.19096234159871	371.949031501943	0.670825348555182
TP53TG3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP53TG3B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP53TG3C	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP53TG3D	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP53TG3E	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP53TG3F	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP53TG5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP63	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TP73	77	121	115	90	103	53	0.82480661458463	0.94684745401843	11542	-0.081515444011216	0.368236505884631	89.1539334595581	-0.221367090738024
TPBG	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPBGL	0	1	0	0	0	3	0.606738497795416	1	9327	2.04884201695345	3.98038533127392	0.786434394645642	0.514734591361214
TPCN1	12	66	17	22	0	15	0.402398767459171	0.72168952821823	7146	-0.944993243316504	1.1285592388111	19.5390861416767	-0.837344829423423
TPCN2	8	31	25	34	0	4	0.648512795125555	0.872043379392472	9786.5	-0.58189547353888	1.27656467926875	15.3479363467453	-0.455829213347973
TPD52	313	397	306	263	176	167	0.0270157252344543	0.172401806248915	1884	-0.458218903964841	0.207217866357556	255.516033335472	-2.21129052247928
TPD52L1	61	153	139	74	56	60	0.154405966673791	0.461147395377623	4034	-0.587940294317537	0.412838849455629	85.692549870253	-1.42413994005845
TPD52L2	139	272	217	279	234	168	0.111047864848746	0.390062111721923	3424	0.402317905743296	0.252474224386202	211.317858114226	1.59350090775161
TPD52L3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPGS1	2	0	0	0	0	0	0.689696148152875	1	10212.5	-1.61066596121329	4.03405276342411	0.304810054269394	-0.399267450296351
TPGS2	68	134	204	109	79	148	0.91661212948004	0.976657509991222	12509	0.0453259098155954	0.432903196435477	124.023347171173	0.104702183279793
TPH1	0	0	1	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.166784889730906	-0.162855005114489
TPH2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPI1	733	934	816	749	643	361	0.11199136632886	0.391545935088761	3440	-0.246537551766047	0.155122789639031	668.978547723685	-1.58930581599091
TPK1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPM1	619	662	685	452	166	252	0.000185629307280048	0.00463187485198577	482	-0.916747538057159	0.245263205290863	444.346787888246	-3.73781112813057
TPM2	2	14	0	8	2	0	0.87424814514631	0.962093546256521	12140	-0.365879241867591	2.31181693634893	3.61414769825641	-0.158264798615684
TPM3	473	581	314	446	281	139	0.103984163523752	0.376919088215842	3318	-0.407339832334077	0.25054149364776	344.052490903815	-1.62583780595945
TPM4	1214	1536	1353	1005	1387	1193	0.407853925366793	0.7256300533116	7202	0.126009938462269	0.152245461395135	1257.34301617025	0.827676157355029
TPMT	53	65	60	84	38	115	0.115897436082226	0.397575146537629	3506	0.774046249350431	0.492324092196627	70.9960118058593	1.57222906946688
TPO	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPP1	1	16	28	15	23	8	0.831653060472202	0.94950478000431	11603	0.245208526413481	1.15347770463294	14.8303914012949	0.212581938453254
TPP2	155	229	85	201	109	164	0.26627074129284	0.599483003655745	5498	0.370626406107619	0.333389567536556	152.054784021539	1.11169167303647
TPPP	40	41	26	49	13	20	0.858920547025271	0.959246678418525	11847	-0.12420737700651	0.698781840711501	29.7064203465674	-0.177748432729795
TPPP2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPPP3	1	4	2	16	1	0	0.510322595586597	0.802130327429043	8300	1.43272161449229	2.17627895877511	3.6172946066867	0.658335462333689
TPR	58	52	69	43	23	43	0.439083555323333	0.749376744696145	7553	-0.420185873905664	0.543057036010515	46.8566394096598	-0.773741699384829
TPRA1	243	294	185	193	145	123	0.138901647549041	0.437537758748172	3824	-0.351011208701902	0.237186789586322	186.088790769003	-1.47989358646028
TPRG1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPRG1L	253	328	224	181	146	133	0.0252808832779756	0.165696557593576	1835	-0.503544164789034	0.225089570952962	198.860267080455	-2.23708349816999
TPRKB	361	368	273	228	206	133	0.00975544119533907	0.0902528394279561	1300	-0.546010697272846	0.211273427924306	245.987636314649	-2.58437941125501
TPRN	88	107	78	165	190	140	4.71479032455737e-05	0.00152843081491783	371	1.16350776711101	0.285920995715325	128.630859814988	4.06933308342786
TPRX1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPSAB1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPSB2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPSD1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPSG1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPST1	67	68	42	23	35	30	0.221742293161833	0.548639265821547	4955	-0.671620492554318	0.549648834838707	41.8155964838334	-1.22190833489423
TPST2	82	65	56	37	42	29	0.198106980673646	0.521997814870314	4614	-0.629163691408239	0.488874509337605	49.2024673716046	-1.28696358552365
TPT1	3052	3501	2799	2928	2767	2505	0.170463557983596	0.48272465995537	4263	0.114408702055186	0.0834663899763885	2844.89258785373	1.37071583049837
TPTE	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPTE2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TPTEP2-CSNK1E	318	562	281	222	117	104	2.58129635945171e-05	0.000920628017850817	337	-1.09196782444349	0.259524478690801	242.182323620021	-4.20757159383205
TPX2	630	505	341	297	230	157	0.000171304126243607	0.00431376961499298	477	-0.842206645696976	0.22411271089439	335.341235111402	-3.75796019036981
TRA2A	426	598	406	629	608	857	9.86872525523247e-06	0.000410696050673636	289	0.914228513230613	0.206837631642572	597.254181365251	4.42002988513452
TRA2B	1190	1581	1000	1438	1356	1068	0.000503923583706013	0.0103424725959594	586	0.341677788855475	0.0982210345017158	1234.14045981706	3.47866208688228
TRABD	123	175	161	157	146	44	0.616952240393264	0.856890261643768	9442	-0.181981377737192	0.363835806109043	126.239030658267	-0.500174459691996
TRABD2A	15	12	11	7	0	0	0.190674862901411	0.512306234600154	4517	-2.33473138414976	1.78416445876971	6.68492144694496	-1.30858530034821
TRABD2B	10	2	5	0	0	0	0.0847462176403114	0.338608870069735	3010	-4.71004569226192	2.73238190755963	2.60565944955226	-1.72378746881273
TRAC	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRADD	62	74	34	97	70	48	0.153399375154467	0.45996865743774	4018	0.6288755275254	0.440504222853717	61.8449485996657	1.42762655815501
TRAF1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRAF2	60	125	74	177	90	74	0.0729528687769012	0.312845873191974	2804	0.676798398115171	0.377440631481943	96.0254043683695	1.79312543924553
TRAF3	98	230	163	140	209	53	0.945674559499755	0.986783042258394	12769	-0.0262900542517764	0.38582673697197	139.761242041122	-0.068139534491842
TRAF3IP1	159	186	124	115	132	43	0.206992756916	0.531240074716466	4741	-0.43954871253879	0.348329060196255	117.823368708883	-1.26187781258084
TRAF3IP2	162	89	91	108	64	20	0.173241017470097	0.486820169870711	4298	-0.655961449172776	0.481664664688768	82.9295189871434	-1.36186334033166
TRAF3IP3	12	4	7	0	0	0	0.039010214657271	0.215911574635526	2173	-5.13287584991553	2.48676311999543	3.49172401283423	-2.06407912705613
TRAF4	567	517	410	220	234	222	3.85189674865539e-05	0.00129404363676196	358	-0.83415852188398	0.202653149958907	341.917853830829	-4.11618828551704
TRAF5	15	61	33	43	5	47	0.795317388450128	0.934748581148216	11287	0.210856918518637	0.812826453563383	33.2061721357123	0.25941197852783
TRAF6	53	128	59	120	101	26	0.53007861208867	0.813481621486594	8510	0.303344584425304	0.483120465301144	75.3368466268638	0.627886016453929
TRAF7	120	274	163	196	104	66	0.325059482444548	0.659384448534421	6209	-0.338296644036164	0.343757589946244	142.029424157664	-0.98411396265917
TRAFD1	251	400	345	162	102	196	0.00995642987514829	0.091269803436287	1312	-0.767761737526841	0.297889329411458	231.085861538696	-2.57733883601575
TRAIP	0	50	47	16	99	21	0.641684976916507	0.869801152232569	9715	0.780807375421246	1.67791357879491	38.1329678931763	0.465344213962453
TRAK1	41	153	122	112	70	17	0.400966161250243	0.719997245790178	7135	-0.455604503008906	0.542452852810505	78.5684984252809	-0.83989696182511
TRAK2	33	75	49	39	38	1	0.316113689842573	0.650150859029249	6106	-0.806811495781364	0.804818660727304	35.2425362172236	-1.00247612928391
TRAM1	194	218	168	266	104	162	0.592702062910302	0.846181924435969	9187	0.161581157400458	0.302063480100318	179.190131898513	0.534924504434615
TRAM1L1	7	0	20	0	0	0	0.0374657806273445	0.209581834234918	2150	-5.46537194520854	2.62675941666944	4.402532984561	-2.08065189012943
TRAM2	79	77	50	62	81	0	0.816778085232503	0.943268632179848	11476	-0.348855189828786	1.50569211617641	53.3727695571594	-0.231690918801301
TRANK1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRAP1	604	606	438	581	488	443	0.256256098983574	0.587948366416022	5386	0.173884360456675	0.153163676143671	511.274169842043	1.13528458466593
TRAPPC1	134	141	127	125	123	107	0.69164234885892	0.891191614498203	10240.5	0.115063594727369	0.290105111064186	123.07072011591	0.39662725797999
TRAPPC10	78	122	98	81	82	42	0.476964864142722	0.777932385536849	7959	-0.269968052795464	0.379599049200525	79.1732289292783	-0.711192647515963
TRAPPC11	32	7	10	23	49	76	0.0113450728877937	0.100066901065974	1363	1.95557979691035	0.772380534106412	36.1536450247245	2.53188643493303
TRAPPC12	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRAPPC13	89	56	58	85	82	29	0.731151198486827	0.910134008803503	10588	0.162952924603415	0.474259293594033	63.7495197913851	0.343594583816218
TRAPPC14	57	14	30	46	24	2	0.668467025049793	0.881244352749844	9994	-0.390584173013088	0.912040985006227	27.0719468425257	-0.428252873976295
TRAPPC2	20	32	45	33	8	47	0.788992682777374	0.933059488275662	11224	0.208444159796695	0.778884306094761	31.3531777092597	0.267618898167059
TRAPPC2B	97	105	65	89	107	61	0.51242487178401	0.802778941376356	8337	0.238144229889355	0.363542009255932	84.1810605639524	0.65506660530586
TRAPPC2L	95	145	160	109	119	83	0.791307109952454	0.933605579409871	11247	-0.0878265674000284	0.331904911545985	114.674369564653	-0.264613641873932
TRAPPC3	668	1130	678	761	473	411	0.0752820003597237	0.318248371995218	2845	-0.294617111807122	0.165632251039296	644.029193357732	-1.77874242460922
TRAPPC3L	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRAPPC4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRAPPC5	129	155	176	140	185	159	0.208853348952258	0.53364759461415	4767	0.374052372791251	0.297640668193266	156.656299279864	1.25672467765181
TRAPPC6A	32	2	10	29	1	7	0.924840313410128	0.978564688594095	12599	-0.125742101843554	1.33288295395334	12.9766858176475	-0.0943384424495806
TRAPPC6B	15	11	48	18	22	51	0.466085257197119	0.771909582526818	7843	0.611809003857447	0.839401523051494	29.4680317870764	0.728863347344576
TRAPPC8	45	113	84	69	61	57	0.903856013441257	0.972100623092428	12401	-0.0523720593191091	0.433573277937206	68.5531042386276	-0.120791713844261
TRAPPC9	36	47	44	30	17	30	0.524540546668973	0.811506194338531	8437	-0.402128268392968	0.631917542193314	32.8111922377682	-0.6363619325984
TRARG1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRAT1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRBC1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRBC2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRDC	0	0	0	0	0	16	0.0817632580876271	0.33283591942996	2953	5.44157635876519	3.12636239948698	3.53382415930806	1.74054561290084
TRDMT1	36	39	33	57	56	22	0.3206454619869	0.655067875477278	6157	0.562393094048735	0.566282122940369	39.074111648394	0.993132347404081
TRDN	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TREH	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TREM1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TREM2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TREML1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TREML2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TREML4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRERF1	9	5	7	0	13	26	0.349974563058992	0.679889192340559	6516	1.33083903544479	1.42390758360647	11.1330833992716	0.934638631584534
TREX1	0	0	10	0	1	0	0.365984861347597	1	6719	-3.10050909196	3.42969128116856	1.83956180840063	-0.904019877527751
TREX2	0	0	0	0	4	1	0.369423630630414	1	6769	3.487686323869	3.8857697768613	0.90771565432305	0.897553515557514
TRGC1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRGC2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRH	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRHDE	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRHR	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIAP1	1621	2221	1635	1648	1357	1128	0.210970588324689	0.535307677742564	4803	-0.111210047662392	0.0889039540789673	1530.76121472338	-1.25090102925694
TRIB1	215	295	254	285	193	129	0.752394139481094	0.917194842442643	10848	-0.0764570109806295	0.242348241062541	217.190218779484	-0.315484076325105
TRIB2	163	232	166	94	131	121	0.229138538082555	0.558090157456235	5039	-0.358091660273547	0.297769286736499	144.956071204583	-1.20258091154454
TRIB3	160	218	159	918	716	676	5.48237381125865e-53	3.87861822517693e-50	17	2.40702918991199	0.157100055212198	491.537374942477	15.3216317248315
TRIL	0	0	0	5	0	0	0.410559483994236	1	7229.5	3.265766101735	3.96856066146161	0.770074196842843	0.822909457690443
TRIM10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM11	951	1300	1178	1694	1513	1016	1.65979926318954e-06	8.6793068427742e-05	230	0.570648434312808	0.119109254202563	1247.50546160407	4.79096639579602
TRIM13	327	304	324	334	182	206	0.554611056200457	0.8258630151146	8764	-0.140589000645896	0.237937707723384	269.713519256435	-0.590864735106799
TRIM14	154	221	124	146	81	107	0.407115325634075	0.725454671761346	7190	-0.25678174188473	0.309755993575341	131.548224532336	-0.828980704847196
TRIM15	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM16	185	120	101	15	72	46	0.0122120815927886	0.105002268446797	1398	-1.27686238751413	0.509531048402733	84.7345843029186	-2.50595599918163
TRIM17	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM2	195	178	103	223	225	128	0.0470845321537421	0.241589448896355	2344	0.555695090941962	0.279871149564028	170.193072312826	1.98553903039881
TRIM21	22	31	70	16	0	49	0.612938195294387	0.854900576922833	9401	-0.51484294679351	1.01770980416435	32.1535401039416	-0.505883843004001
TRIM22	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM23	116	151	118	157	124	41	0.931767329272664	0.981195507523947	12653	-0.0319356462472842	0.372986420952835	110.587952381401	-0.0856214715959392
TRIM24	335	371	230	315	267	307	0.235092374309949	0.565421862057414	5117	0.256053148215723	0.215652224861573	297.528998779171	1.18734294709959
TRIM25	276	313	218	257	213	104	0.344396530381266	0.676364642536821	6444	-0.235873206948043	0.249465590880303	216.312074440938	-0.945513992994802
TRIM26	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM27	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM28	323	407	273	333	273	228	0.861387814866444	0.959366078100954	11875	0.0320899914968404	0.183783258684853	293.684501632497	0.174607805555715
TRIM29	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM31	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM32	96	114	112	100	58	91	0.862916490660228	0.959531863273906	11895	-0.0642967207681011	0.372383182987309	92.8882775254185	-0.172662793878886
TRIM33	334	337	218	278	190	200	0.624250776178271	0.860407257258428	9515	-0.110611593485731	0.225814059907534	248.611642396841	-0.489834838145259
TRIM34	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM35	76	95	55	172	206	100	2.26550297201269e-05	0.000828182499829686	329	1.36776243232665	0.322815710589923	116.470788703031	4.23697604378411
TRIM36	47	36	14	1	35	39	0.938361582738247	0.983605048980559	12708	0.0734373065232256	0.949669874399415	28.7340129793642	0.0773292998997872
TRIM37	168	200	151	278	103	14	0.787114029289278	0.932120956110885	11210	-0.246384028233942	0.912330411573675	139.151687189361	-0.270060084710928
TRIM38	23	84	66	64	63	89	0.178323430726269	0.494511390672087	4364	0.688784461501874	0.511751595157694	65.2476369919784	1.34593515295175
TRIM39	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM39-RPP21	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM4	139	294	207	340	301	115	0.0984416674560804	0.368031686196543	3217	0.494091822166954	0.299004560801565	221.568418958886	1.65245580482921
TRIM40	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM41	126	85	59	138	67	25	0.936993097779001	0.983044042938131	12697	-0.0389835279571872	0.493152176994042	77.8503560439193	-0.0790496925204858
TRIM42	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM43	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM44	270	262	230	120	278	162	0.651664648342148	0.872780704411026	9826	-0.135880532138455	0.300986331261127	213.954521156306	-0.451450840206324
TRIM45	19	47	44	31	27	44	0.703807510409966	0.89830127641947	10335	0.246028524889144	0.647127101085442	35.1835468661573	0.380185784950861
TRIM46	0	0	0	8	0	0	0.318172152083489	1	6131	3.93864038150967	3.94565927462481	1.23211871494855	0.998221110180426
TRIM47	14	51	0	5	0	0	0.0712366779484766	0.308521255198534	2777	-3.40761038085622	1.88895515337079	9.21970518027298	-1.80396573988294
TRIM48	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM49	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM49B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM49C	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM49D1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM49D2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM5	6	36	9	47	7	31	0.225649746589476	0.553496910378526	5001	1.14153726132289	0.942141318283179	22.1612914389231	1.21164122533449
TRIM50	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM51	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM51GP	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM52	34	30	39	73	53	13	0.345304707087276	0.677042665819803	6454	0.603848996446462	0.639849666378365	38.6167522565432	0.943735736965103
TRIM54	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM55	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM56	197	287	245	180	230	134	0.58312053534457	0.840680859016515	9103	-0.135488993728817	0.246867743457024	203.241264991751	-0.548832309282251
TRIM58	11	22	5	2	0	19	0.875998559679968	0.962093546256521	12162	-0.239903285435474	1.53741070364369	9.73935764011002	-0.156043720046244
TRIM59	51	81	88	82	9	80	0.959133740740935	0.9901399903953	12897	-0.0320813488225425	0.62609146078465	64.3247120515822	-0.0512406746169904
TRIM6	23	9	3	1	0	0	0.0269311860893208	0.172104875183986	1882	-4.72532719565595	2.13572781692452	5.27426641563774	-2.21251376613172
TRIM6-TRIM34	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM60	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM61	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM62	17	35	17	14	76	5	0.413612531566548	0.730606106850876	7260	0.742155586148243	0.907776838130383	26.0714203977569	0.817552899539444
TRIM63	0	1	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.12384236477538	-0.162855005114489
TRIM64	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM64B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM65	246	280	241	386	393	224	0.00107491027262823	0.0194113301034531	666	0.654395728763575	0.200111928408622	288.769097522959	3.27014853121259
TRIM66	23	23	11	4	0	0	0.0237538752269851	0.158892142065263	1797	-3.65300846219722	1.6155984235236	8.80438315844601	-2.26108691925439
TRIM67	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM68	29	29	40	3	27	34	0.791725020987771	0.933667248747209	11252	-0.228888789118444	0.866769077112877	27.2902394107363	-0.264071244766657
TRIM69	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM7	0	18	0	9	0	14	0.641139704858255	0.869801152232569	9707	0.986975055016514	2.11749104314564	6.70739225966851	0.46610589367609
TRIM71	13	2	7	1	0	0	0.0836710411520081	0.336605038814375	2988	-4.13004566244219	2.38762447258058	3.55045914978673	-1.72977187571644
TRIM72	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM73	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM74	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIM8	263	359	168	244	140	284	0.653758093553192	0.873930042365704	9843	0.137351443803025	0.306213802071922	236.906599752048	0.448547527491151
TRIM9	109	110	99	86	117	14	0.488181253610528	0.784582391147746	8073	-0.351145080314052	0.506553410667143	83.1742950891391	-0.693204453705258
TRIML1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIML2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
TRIO	162	296	160	135	166	93	0.236036159973546	0.566095178051066	5130	-0.335215963666714	0.282893968282844	157.869236208215	-1.18495267220246
TRIOBP	399	591	540	464	429	519	0.299145276633083	0.63524310800714	5876	0.210463423787205	0.202706249863688	483.820429356539	1.03826805502412
TRIP10	47	48	48	36	40	46	0.862522462836008	0.959366078100954	11890	0.0918096886376931	0.530189012199096	43.6859396105746	0.17316407267078
TRIP11	5	49	9	40	2	2	0.839570584104302	0.952306377739153	11673	-0.256388240878993	1.26647261043167	15.2771124340847	-0.202442783813227
TRIP12	288	263	257	228	199	32	0.328581148736602	0.662468540831287	6246	-0.641354895411295	0.656469603448387	195.680807413433	-0.976975768630116
TRIP13	567	707	432	350	324	330	0.0126865448163946	0.107454174723302	1417	-0.436544132048875	0.175146646082108	428.446574903716	-2.49244928072574
TRIP4	149	126	131	130	145	91	0.70198832470888	0.897503304058009	10319	0.115568362674416	0.302030685000656	125.180233691773	0.382637819313507
TRIP6	519	555	419	542	433	374	0.344321209761334	0.676364642536821	6442	0.143340324885131	0.151576762280841	458.144463494735	0.945661608865549
TRIQK	20	58	19	4	16	22	0.427588021415213	0.740790641546751	7424	-0.723410713420835	0.91187088798039	21.6223447585412	-0.793325812849496
TRIR	231	284	204	201	181	206	0.875102626316741	0.962093546256521	12151	0.0374035401091513	0.237965582621341	211.935916041176	0.1571804615488
TRIT1	93	200	108	211	128	89	0.245399085351276	0.574540548865056	5270	0.381111661002565	0.328092761457164	131.088189182181	1.16159728520046
TRMO	126	157	119	182	174	205	0.00328234287243066	0.0435725581972667	906	0.814197129616505	0.276939759108765	161.679555902832	2.93997919344163
TRMT1	25	59	38	104	36	23	0.280745498401859	0.614225564367927	5673	0.649400744534183	0.602051694704883	44.7337313325224	1.07864615322196
TRMT10A	34	73	73	6	52	43	0.517186982263857	0.806771444317433	8370	-0.455280819959525	0.702932667665476	45.7478733426522	-0.64768766754228
TRMT10B	64	78	77	71	45	54	0.857456992360533	0.958890984159876	11832	-0.077018959375929	0.428806845385664	62.8448538303339	-0.17961224314565
TRMT10C	513	413	340	413	353	205	0.535683424515506	0.816371408941573	8570	-0.130238361980689	0.210281100565166	355.537446396519	-0.61935362536458
TRMT11	227	303	154	110	295	154	0.875186574424776	0.962093546256521	12152	0.0520417210897791	0.331319890774359	199.415049340973	0.157073941344564
TRMT112	1942	2588	1899	1704	1458	1024	0.000152624737769884	0.00399916714849323	459	-0.335123864498699	0.0884988526475848	1672.16256518453	-3.78675942651156
