rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
TMEM217	10	37	5	13	26	0	0.897587196619149	1	13201	-0.172065093463603	1.33684421482975	13.7258887746957	-0.128709906176701
TMEM218	297	348	333	272	179	165	0.0710387428075153	0.220489019079856	3517	-0.472490662593819	0.261734370203382	256.932680598422	-1.80522971525164
TMEM219	467	392	342	226	266	226	0.0411338415354749	0.151920370445773	2885	-0.522751903237099	0.255977593180774	312.315080751656	-2.04217836702577
TMEM220	34	24	20	39	37	2	0.916302570724372	1	13356	0.0998878135168785	0.950477012743241	24.7550902734746	0.1050922980542
TMEM221	9	76	19	12	43	0	0.574929763632953	1	9921	-0.659266258367163	1.17556909619409	23.7531961403911	-0.560806047472276
TMEM222	351	416	380	333	355	278	0.881046933487937	0.947762160281796	13054	-0.0326968238597897	0.218500060441321	345.861405636594	-0.149642173067364
TMEM223	1451	1577	1185	1315	1439	1082	0.506568914183493	0.722442607138917	9214	0.084742875500243	0.127588364203753	1317.50825302613	0.664189685549321
TMEM225	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM225B	10	11	3	5	8	0	0.677988402737387	1	10953	-0.721259143283768	1.73709610660569	5.69187463967315	-0.415209694236848
TMEM229A	54	60	55	0	41	0	0.410328313089676	1	8068	-1.87903462659874	2.28227631914599	32.809615153941	-0.823316007284281
TMEM229B	5	2	7	1	0	0	0.197168534278033	1	5431	-3.55523021786841	2.75671776797871	2.40205038162623	-1.28966057358682
TMEM230	1692	2234	1699	1255	1481	1360	0.125561534894535	0.317903205087454	4453	-0.212155173600454	0.138496811712978	1585.39474652267	-1.53184157076573
TMEM231	23	79	58	104	24	153	0.0846840532160272	0.247536066426765	3765	1.13995072723846	0.661173774426795	76.3403017878099	1.72413179610269
TMEM232	0	1	0	0	0	9	0.325209288159258	1	7065	3.53120758342138	3.58932122371216	2.03636550268769	0.983809295220818
TMEM233	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM234	95	111	88	97	57	50	0.452628614331273	0.679436108995865	8604	-0.335176520011277	0.446283211383545	79.9335543181396	-0.751039948314837
TMEM235	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM236	0	10	0	0	0	0	0.342220879239878	1	7262.5	-3.74011841107755	3.93785280901191	1.30195217786575	-0.949786239475017
TMEM237	482	460	384	286	318	193	0.0216920961911491	0.0975450340149527	2324	-0.536776594514246	0.233816585654242	341.832616985225	-2.29571650365304
TMEM238	0	0	1	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.168561595887031	-0.181995102191168
TMEM238L	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM239	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM240	0	8	6	13	14	9	0.273124123401413	1	6380	1.61390742995076	1.47268250831982	8.3592204820619	1.09589638013156
TMEM241	50	87	69	44	80	48	0.969250298909059	0.988667476643669	13848	-0.0203540697785302	0.528010881709167	61.664709968782	-0.0385485801213874
TMEM242	598	700	445	592	504	495	0.582603533849876	0.77723531256384	9999	0.102720321917802	0.186904994581047	545.092326752439	0.54958575156353
TMEM243	336	371	210	380	129	201	0.635488852138772	0.811693132198442	10543	-0.161711275721281	0.341151871088976	261.244911983242	-0.474015502846547
TMEM244	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM245	370	460	398	352	355	398	0.690670486366514	0.848832728796078	11059	0.0919547019495795	0.231073706485151	386.04114785621	0.397945328130567
TMEM248	395	545	332	398	337	360	0.885182742778129	0.949761505582771	13098	0.0317534238656652	0.219895443028823	385.996800335488	0.144402373365705
TMEM249	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM25	98	183	131	62	86	73	0.126187444393396	0.318920694936199	4461	-0.639707274682756	0.418297789306639	101.464278462517	-1.52931067539975
TMEM250	757	666	514	528	570	376	0.340341984215894	0.581740989034815	7235	-0.192009528442339	0.201375554689058	554.165086102269	-0.953489755689655
TMEM251	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM252	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM253	31	42	32	11	31	0	0.273060883304846	1	6375	-1.17275372032817	1.06999085333004	22.8646292781184	-1.09604088360037
TMEM254	232	219	195	199	183	104	0.456098577984771	0.682206431862597	8647	-0.230790264127608	0.309666528687002	182.873654407601	-0.745286437982714
TMEM255A	0	15	19	37	0	0	0.934359106111036	1	13547	0.155466217788113	1.88760373387544	10.8683761159025	0.082361681637981
TMEM255B	25	47	8	1	10	11	0.201009413640937	1	5482	-1.47374070950944	1.15254759494229	15.6977113993004	-1.2786809984912
TMEM256	30	32	19	27	33	31	0.563784882588795	1	9800	0.419560131901709	0.726852348104242	28.5878450895217	0.577228831957405
TMEM256-PLSCR3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM258	7850	8485	6241	5875	5373	4066	4.00064670471905e-06	9.57721725735541e-05	413	-0.349695797985813	0.0758337345509118	6110.83939172024	-4.61134876261489
TMEM259	1796	2400	1968	1768	1338	1286	0.0178042382857695	0.085243747198874	2169	-0.271492542873176	0.114570039565846	1708.23456808438	-2.36966438959063
TMEM26	0	0	0	9	1	1	0.191549898734958	1	5345	4.40219381433685	3.37072546710872	1.77231457307617	1.30600781858182
TMEM260	133	185	108	84	119	100	0.54905852219044	0.754008057627754	9649	-0.230749998367645	0.385115106852853	118.254825616971	-0.599171505509941
TMEM262	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM263	507	510	360	450	487	175	0.624760333824447	0.805245519458973	10435	-0.13620747566555	0.278477445739323	398.728750951217	-0.489114927436712
TMEM265	14	27	15	4	1	0	0.0246285572849196	1	2421	-3.34075925470083	1.48664547869018	9.09273800035821	-2.24717950754758
TMEM266	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM267	75	86	75	102	73	170	0.0804204621494332	0.238833965314903	3694	0.833452130091588	0.476734646281064	100.180429817479	1.74825164605347
TMEM268	131	145	85	173	206	189	0.00800778735925639	0.0480125654038535	1713	0.904585751291557	0.3411289612132	156.308951217392	2.65174128890864
TMEM269	0	0	0	0	59	0	0.0774872924729559	1	3649	6.90554980494157	3.91148401154361	10.0844771248031	1.76545520435769
TMEM270	0	0	2	0	0	0	0.661031571265129	1	10778.5	-1.76597421682301	4.02740481560571	0.337123191774061	-0.438489374095217
TMEM271	39	50	28	21	34	9	0.380614072055884	1	7715	-0.673081766758014	0.767687412465565	28.4866058828877	-0.876765407154837
TMEM272	0	0	2	0	0	0	0.661031571265129	1	10778.5	-1.76597421682301	4.02740481560571	0.337123191774061	-0.438489374095217
TMEM273	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM275	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM30A	647	773	718	545	600	669	0.968273103499515	0.988123464390702	13842	0.00809282989087655	0.203469063002606	654.530216073727	0.0397742525151006
TMEM30B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM31	0	0	0	2	15	0	0.0983107833244361	1	4019	5.09606684525932	3.08273603247877	2.87264890173213	1.65309867324634
TMEM33	620	1022	683	530	513	363	0.00543788101378492	0.0360777554245649	1542	-0.499546763872896	0.179700768328549	594.693479530953	-2.77988106850811
TMEM35A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM35B	592	642	536	598	464	449	0.933405300714084	0.971789811619467	13537	-0.014973681658543	0.179194147608416	536.258128676887	-0.0835612203768186
TMEM37	12	15	41	7	18	17	0.630125500548129	1	10489	-0.480077904057798	0.996942562161827	18.559503975133	-0.481550213902764
TMEM38A	85	237	152	157	58	38	0.141993776703466	0.342840924904394	4698	-0.729757605637189	0.496972395040652	112.40476165052	-1.46840672222346
TMEM38B	740	1013	667	391	371	396	2.00504824103427e-05	0.000382319179138297	519	-0.812259556702589	0.190477744082994	571.457303243178	-4.26432789097227
TMEM39A	133	193	175	233	152	168	0.259655000986992	0.499461496522193	6201	0.357998111617612	0.31759750756866	173.638169527489	1.12720693042661
TMEM39B	259	427	384	384	271	340	0.615270250762547	0.799157179752034	10345	0.13017487849009	0.259021059092378	339.761142450801	0.502564845291842
TMEM40	7	11	0	0	0	0	0.137023736774764	1	4624	-4.71204783149435	3.16890041902186	2.56240853075399	-1.48696620544132
TMEM41A	507	576	530	419	309	290	0.0227182916457393	0.101173066803978	2352	-0.459658597434159	0.201769329426658	425.122991046009	-2.27813909448136
TMEM41B	311	316	305	377	475	83	0.71919678813025	0.86431870018487	11340	0.139743811692277	0.388682028555965	299.74514714328	0.359532474942189
TMEM42	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM43	629	900	590	633	552	590	0.966062572511378	0.987279228488802	13820	-0.00762560214574776	0.179227344651427	635.233625694217	-0.0425470910177156
TMEM44	27	33	18	23	49	33	0.344022963957449	1	7283	0.690413993382583	0.729634532034068	30.6058503657969	0.946246323426955
TMEM45A	130	163	134	61	86	82	0.109647456654592	0.291624312192949	4209	-0.647747264743323	0.404897781756611	106.284737832899	-1.59977973189463
TMEM45B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM47	4	8	12	16	0	0	0.768128608416106	1	11847	-0.56982641386053	1.93277044718249	6.18055468076351	-0.294823637587795
TMEM50A	2829	3582	2968	2218	1786	1955	0.000157034650558754	0.00209927163973856	745	-0.423881100841812	0.112147568230255	2485.22653643335	-3.77967268957203
TMEM50B	0	0	0	0	2	1	0.496800436261889	1	9119.5	2.71279740883446	3.99215176082423	0.55364338051906	0.679532635872131
TMEM51	285	248	200	317	374	198	0.0915756982594526	0.259607622873356	3905	0.468679256186648	0.277794487268833	266.824191276567	1.68714383353867
TMEM52	29	16	3	0	21	0	0.544625561708937	1	9613	-1.01398582320726	1.67370478476686	10.8607088521616	-0.605833138816356
TMEM52B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM53	102	122	122	126	88	164	0.353974839288709	0.59564878463513	7387	0.384682526743424	0.415017407565424	122.148086678072	0.926906967589743
TMEM54	97	49	40	79	110	52	0.311018477299826	0.552865546188435	6864	0.548603942793748	0.541516963060115	70.7967673732274	1.01308727189927
TMEM59	2245	2452	1982	1766	1883	1470	0.122912359496826	0.31354283253546	4413	-0.165538647808689	0.107307012336634	1921.67777487931	-1.5426638409182
TMEM59L	87	90	74	121	108	66	0.312986828020262	0.555160879915514	6884	0.421587969342725	0.417838050595178	89.3592883829133	1.00897457458028
TMEM60	166	273	188	124	87	171	0.262277219869197	0.501707274298495	6239	-0.426596819608446	0.380541752920311	164.269300746648	-1.12102500273545
TMEM61	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM62	136	224	123	103	127	151	0.891105045322637	0.951860621540601	13149	-0.0518384619323644	0.378642554519984	141.447867481448	-0.13690606434367
TMEM63A	70	126	58	100	169	67	0.163781915828726	0.375717013252236	4991	0.640972877822618	0.460315561102516	96.0001440496309	1.39246406592774
TMEM63B	65	99	40	45	48	64	0.88952384755198	0.951498638192755	13135	-0.0769434572816943	0.553921711584868	58.8343540987819	-0.138906736588363
TMEM63C	4	27	14	63	9	0	0.544047461574268	1	9610	0.792409940824821	1.30609016362755	17.7864685339018	0.606703857736724
TMEM64	140	170	88	125	74	8	0.185547221198945	0.406773420092786	5271	-0.817731199419062	0.617683802285061	93.2144550702151	-1.32386699536874
TMEM65	427	515	457	397	517	418	0.453832270766192	0.680160809149819	8624	0.160017169412921	0.213629281013818	451.224061841721	0.749041370422301
TMEM67	25	87	30	27	29	71	0.747542139114658	1	11650	0.231544233637271	0.719345226711757	44.5836048088256	0.321881935181104
TMEM68	247	266	216	129	94	106	0.00303135046915153	0.0228023373593134	1344	-0.926252325344113	0.312443777668774	169.358069858748	-2.96454079596377
TMEM69	829	1035	716	770	690	634	0.640474809391027	0.814201970755748	10605	-0.0704055576782939	0.150750054686793	760.401109053635	-0.46703503905569
TMEM70	1057	1057	804	1002	833	726	0.877829189694256	0.946464339064239	13022	0.0229518659486531	0.149307930603801	894.661037224531	0.153721680126673
TMEM71	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM72	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM74	36	46	46	26	59	38	0.780689322114148	1	12002	0.178015287317146	0.639374861432316	41.7027208503275	0.278420842068077
TMEM74B	8	27	37	10	21	68	0.378286747775901	1	7682	0.816655802546781	0.92690418770635	30.5793365148713	0.881057409577162
TMEM79	19	12	27	16	19	48	0.37306417755083	1	7621	0.788411958337821	0.885111870464192	25.0655326372031	0.890748372772747
TMEM80	364	310	321	216	283	274	0.63123587375016	0.809496007499018	10498	-0.134420928276995	0.280050559102748	292.996238497751	-0.479988073252432
TMEM81	3	17	25	19	1	1	0.474289243709617	1	8825	-1.04206861567166	1.45638423829781	10.2280647282368	-0.715517641752016
TMEM82	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM86A	12	21	31	30	82	49	0.0304485464969247	1	2592	1.55423283324184	0.7181538475525	38.922833530045	2.16420595466937
TMEM86B	13	12	2	12	3	0	0.666458920143975	1	10842	-0.741885665537553	1.72126054328901	6.36408493380889	-0.431012997091042
TMEM87A	777	962	863	901	954	642	0.335870199254548	0.577317131092414	7179	0.146186812481458	0.151904937865265	834.323643246431	0.96235721192369
TMEM87B	54	95	61	81	68	47	0.805347532591162	0.909633150403449	12242	0.119757688588413	0.485965691067721	65.4535431854984	0.246432393869806
TMEM88	2	0	1	0	6	0	0.765561887421067	1	11825	1.0746237787474	3.60388145153016	1.51703339536336	0.298185107695795
TMEM88B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM89	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM8B	61	51	45	49	17	91	0.659514326819243	0.827962430146199	10756	0.299839662872778	0.680550798969086	53.8194129698569	0.440583808478342
TMEM9	1759	2283	1796	1967	1782	1372	0.803492389132223	0.908448110217448	12229	0.024401272332333	0.0980640824636711	1782.86485431883	0.248829864301976
TMEM91	0	5	0	1	13	0	0.509429725691871	1	9235	1.84533693951086	2.79712660212645	3.0273789158399	0.659725926637709
TMEM92	0	0	0	0	14	0	0.185467956055951	1	5267.5	4.83162746569052	3.64897425585088	2.392926775377	1.32410566008882
TMEM94	237	255	149	173	216	160	0.968109875804146	0.988123464390702	13838	0.0123393987560505	0.308647079523862	194.100879373289	0.0399789908107539
TMEM95	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMEM97	3847	5454	3971	3956	3651	2787	0.0891493631739209	0.255719764649859	3855	-0.132546478199205	0.0779730121126003	3825.72455556434	-1.69990198670016
TMEM98	1069	1414	1119	981	858	610	0.00980443903381921	0.0557284088121012	1812	-0.350639473940787	0.13576725885847	972.63750247294	-2.58265119947888
TMEM9B	205	225	210	61	74	136	0.0242381501857635	0.105195923986646	2413	-0.950213149279273	0.421692257655841	148.663404972539	-2.2533331642403
TMF1	131	196	128	246	275	236	0.000645301670016819	0.00670206838734597	961	0.981058496113456	0.287546774714724	203.216366966459	3.41182229251838
TMIE	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMIGD1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMIGD2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMIGD3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMLHE	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMOD1	72	58	32	63	44	0	0.590084340547885	1	10070	-0.503723710835232	0.935048810454229	41.8186255478252	-0.538713813870885
TMOD2	91	143	88	56	98	58	0.431314046085325	0.663803988649072	8322	-0.35580224949157	0.452131008092036	85.8257932553852	-0.786945029479471
TMOD3	382	360	310	279	396	280	0.748939853971097	0.879964082066112	11667	0.0804426503232256	0.25135377548641	330.870487077935	0.320037565250636
TMOD4	33	21	16	36	14	54	0.296681395491976	1	6666	0.84580733131348	0.810489097545828	30.1477856497383	1.04357644522869
TMPO	2609	3562	2686	3070	2460	2063	0.939767554123712	0.974881254848694	13591	-0.00676382032711606	0.0895134933643437	2669.19042705848	-0.0755620194553856
TMPPE	0	2	9	0	0	0	0.256504314150621	1	6162	-4.17921811427196	3.68312938142984	1.77744479855643	-1.13469218196444
TMPRSS11A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS11B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS11D	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS11E	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS11F	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS12	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS13	0	2	0	0	0	0	0.722084658631802	1	11388	-1.44299322175463	4.05706601527794	0.260390435573149	-0.355674079820409
TMPRSS15	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS4	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS5	0	0	0	0	19	0	0.107314493539777	1	4168.5	5.27211652072708	3.27382981703065	3.24754348086879	1.61038197321718
TMPRSS6	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS7	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMPRSS9	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMSB10	7880	9717	6597	6305	4909	4900	1.57549839769386e-05	0.000311897962473037	500	-0.357032598654008	0.0826874100638454	6499.81355942378	-4.31785925303903
TMSB15A	204	212	213	212	128	145	0.574700541796293	0.771963603498143	9919	-0.175819214118882	0.313323764379171	181.76542504363	-0.561142288288459
TMSB15B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMSB4X	181	262	167	176	77	104	0.126579223687144	0.319418564210774	4468	-0.552946217418178	0.361939404216853	153.84850420211	-1.52773146824015
TMSB4Y	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TMTC1	396	471	361	189	350	129	0.0266604606952898	0.112532077555108	2486	-0.676554193775539	0.305241775076226	302.439599438933	-2.21645347726925
TMTC2	37	79	43	32	67	47	0.790266428329919	0.902693586918937	12098	0.159348689508259	0.599134829085419	49.8548974955248	0.26596465732347
TMTC3	1242	1585	1090	829	1187	844	0.193962409754074	0.418416169605422	5374	-0.213929385081639	0.164694575567553	1100.27169400765	-1.29894615134966
TMTC4	458	591	451	286	222	195	3.66367408093104e-05	0.000632401566355798	574	-0.878515653013977	0.212832812732841	350.321589056265	-4.12772655556987
TMUB1	196	233	244	205	165	241	0.746613846785561	0.878775783414634	11639	0.102810250315587	0.318192109959241	214.009057989287	0.323107478462482
TMUB2	149	178	165	171	115	195	0.545324986044721	0.751358708541382	9620	0.216509376058137	0.357996741449123	162.404664216014	0.604780298227675
TMX1	1155	1410	1197	967	790	1082	0.380017894990733	0.620097156023273	7699	-0.157002608017952	0.178846300826127	1085.33425437175	-0.877863323382849
TMX2	1337	1886	1467	1311	1252	783	0.0346755792142784	0.135237248168337	2715	-0.282440633757078	0.133723335422398	1290.95836029353	-2.11212674934349
TMX3	315	351	247	376	300	182	0.696484361888566	0.852857453219864	11117	0.100024804006028	0.256427454079439	286.073159759206	0.390070573235272
TMX4	480	673	478	281	358	224	0.00146745279030471	0.0129607432709228	1138	-0.692994480149801	0.217851263264166	397.716690963045	-3.18104412049921
TNC	0	3	2	0	0	0	0.464771432454132	1	8729	-2.89653670896307	3.9623620045922	0.727708845133785	-0.731012639836065
TNF	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFAIP1	428	507	349	362	330	423	0.819402144717097	0.917816222890655	12376	0.0548884053765684	0.240407536814252	395.831653584298	0.228313995908444
TNFAIP2	0	3	25	0	0	0	0.036250454858137	1	2757	-5.55240570166387	2.65144324365869	4.60462555053549	-2.09410694154712
TNFAIP3	3	15	17	3	53	38	0.107772682297249	1	4176	1.72549049774035	1.07287579423079	22.8732828185547	1.60828542038033
TNFAIP6	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFAIP8	233	430	286	307	345	347	0.192712781769204	0.416268070214532	5363	0.339642638527315	0.260742918405068	321.676729816861	1.30259583119214
TNFAIP8L1	3	5	13	0	0	0	0.0509842033822339	1	3120	-5.08395581480665	2.60500241418505	3.32667446479356	-1.95161270758251
TNFAIP8L2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFAIP8L3	2	13	7	18	7	0	0.845059426961673	1	12588	0.32193880941914	1.64736898670807	7.17105321032031	0.195426047240617
TNFRSF10A	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFRSF10B	493	671	585	656	411	495	0.780879113243418	0.89881488011254	12005	0.057066420007774	0.205146799243868	541.947062240357	0.278173582128066
TNFRSF10C	0	7	0	0	0	0	0.41384255490969	1	8110.5	-3.22856254872584	3.95100221672605	0.911366524506022	-0.817150275203123
TNFRSF10D	568	677	502	192	169	174	1.83231131629096e-11	1.22640211163175e-09	147	-1.47446524579019	0.21945376166279	359.856054934839	-6.71879686462535
TNFRSF11A	42	130	80	124	75	156	0.104561309199574	0.282864647020788	4121	0.800198591577513	0.492996790080399	102.19693300041	1.62313144360841
TNFRSF11B	0	0	0	6	0	0	0.380355780069949	1	7707	3.47166055364652	3.95747664091539	0.926396355770311	0.877240946353002
TNFRSF12A	115	147	100	269	289	67	0.024887105520993	0.107177614227061	2435	0.948536435850993	0.422859009843883	159.684093376344	2.24315058629397
TNFRSF13B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFRSF13C	0	21	5	12	13	30	0.241021473145723	1	5966	1.52534112328896	1.30100000595591	14.0056046484429	1.1724374452775
TNFRSF14	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFRSF17	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFRSF18	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFRSF19	42	20	35	20	83	14	0.612643140184561	1	10270	0.410415042497413	0.810609652355839	35.5249059626318	0.50630416416168
TNFRSF1A	219	169	141	209	265	173	0.119396429400127	0.308412042233618	4357	0.494340583268818	0.317431950385373	195.336191027203	1.55731199291272
TNFRSF1B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFRSF21	163	229	120	137	78	110	0.280829653185959	0.523807195771877	6457	-0.405143056722078	0.375669017247564	134.143408451013	-1.07845746686927
TNFRSF25	16	26	10	0	0	1	0.0041442892032129	1	1440	-5.32808437205548	1.85844071441324	7.86594234273312	-2.86696494041118
TNFRSF4	0	0	0	21	0	0	0.106970999642723	1	4161.5	5.27306863401067	3.27121887357696	3.24238724519609	1.61195836714061
TNFRSF6B	7	11	0	46	13	0	0.240641917246816	1	5959	1.86050446624787	1.58558897189093	11.8867840259383	1.1733838335348
TNFRSF8	4	5	0	1	0	0	0.447627354656523	1	8535	-2.76815927789774	3.64530532918508	1.45123898733364	-0.759376520736212
TNFRSF9	1	16	0	0	0	0	0.183847987223039	1	5238	-4.52388342066569	3.40397562049107	2.24458936102829	-1.32899994742414
TNFSF10	3	5	0	0	0	0	0.369394377999411	1	7585	-3.53880742145897	3.94248489721035	1.13537371826216	-0.897608364704957
TNFSF11	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFSF12	7	3	7	0	0	0	0.0867726866918584	1	3811	-4.78315421889925	2.7928003704297	2.70077795967061	-1.71267315399393
TNFSF12-TNFSF13	0	0	1	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.168561595887031	-0.181995102191168
TNFSF13	0	0	1	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.168561595887031	-0.181995102191168
TNFSF13B	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFSF14	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFSF15	0	2	0	0	0	0	0.722084658631802	1	11388	-1.44299322175463	4.05706601527794	0.260390435573149	-0.355674079820409
TNFSF18	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFSF4	0	2	0	0	21	0	0.195230400819075	1	5412.5	3.73190355044395	2.88119935737789	3.84978059863865	1.29526044106863
TNFSF8	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNFSF9	18	58	28	43	74	45	0.153136030501897	1	4839	0.919249945786527	0.643488399231348	43.9957856412385	1.42854159746249
TNIK	346	534	503	515	538	359	0.270625619415688	0.511010291001957	6348	0.236665716151517	0.214833680236645	457.685381690775	1.10162296661689
TNIP1	289	467	326	292	231	177	0.0933950489387302	0.262847221541237	3937	-0.41160209223109	0.245329164401101	284.471815301821	-1.67775442938428
TNIP2	236	318	387	250	351	172	0.744922608422711	0.877969998115842	11624	-0.0983529869297506	0.302306899640476	279.764336699045	-0.325341522296444
TNIP3	11	0	0	0	0	0	0.287606105369136	1	6545	-4.17882440771354	3.92972747501115	1.77612464087405	-1.06338783905153
TNK1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNK2	117	131	155	223	123	167	0.127098870755061	0.320155092001804	4476	0.55013808953292	0.360594317363054	152.898812567433	1.52564270439966
TNKS	14	2	3	1	13	21	0.421677130677651	1	8203	1.17130345558656	1.45772444353123	9.85073098511387	0.803514999549
TNKS1BP1	66	53	31	75	60	11	0.894912275237656	1	13173	0.0913255666918637	0.691383458193919	46.9476224550068	0.132091049633196
TNKS2	77	107	53	102	97	44	0.615203000327807	0.799157179752034	10344	0.240067564199131	0.477593871537431	76.9448822321136	0.502660478926006
TNMD	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNN	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNNC1	29	13	8	0	0	0	0.00126873747651867	1	1107	-6.30055464347044	1.95489759527701	7.72354101517149	-3.22295892055545
TNNC2	3	8	19	0	0	0	0.0157869951392127	1	2075	-5.5916014140857	2.31651108111955	4.72862969347547	-2.41380300731534
TNNI1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNNI2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNNI3	76	164	83	150	41	72	0.892044960302254	0.952427707263229	13157	-0.0686141136448381	0.505567343323136	93.0311629437964	-0.135717060350124
TNNI3K	0	1	0	0	0	0	0.855586569599313	1	12749	-0.742626074561041	4.0804728567969	0.130195217786575	-0.181995102191168
TNNT1	151	184	153	79	88	84	0.0492201943006496	0.171304383347751	3090	-0.722272481303011	0.367254833950518	119.156920279728	-1.96667930421394
TNNT2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNNT3	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNP1	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNP2	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
TNPO1	2077	2774	1873	2528	2488	2092	0.00137807564304571	0.0123374761164029	1123	0.313211116080951	0.0979028236541997	2270.89965871629	3.19920411271525
TNPO2	502	698	554	896	699	638	0.000501367233252478	0.00542226504581198	920	0.56641370910325	0.162761396754054	658.258820863319	3.48002487321455
TNPO3	756	1064	754	1036	880	909	0.0133150466619628	0.0701320899930685	1964	0.373616628783936	0.150942198136238	890.584867319291	2.47522981245255
TNR	0	0	0	0	0	0	1	1	16853.5	NA	NA	0	NA
