rownames(count)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
SAR1A	642	497	463	476	679	514	0.740562536754382	0.889987357903776	11635	-0.0427073736104243	0.128983020762844	538.483488893693	-0.331108492868597
SAR1B	289	240	214	337	267	241	0.61587833211586	0.82411701481333	10255	0.077726029755012	0.154925211440834	261.066738823389	0.501700330321611
SARAF	190	299	192	290	385	316	0.219553507466904	0.494824521360455	5595	0.401158272628664	0.326751621580177	277.161084185221	1.2277162411273
SARDH	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SARM1	224	214	187	159	164	104	0.000527572270553849	0.00787577631812512	799	-0.667309171128417	0.192510509133802	175.081445317934	-3.46635191050589
SARNP	506	350	506	631	571	580	0.0131248893907905	0.0894170546623716	1765	0.287280150771188	0.115821843427559	515.488128284842	2.48036244519687
SARS1	141	78	123	203	284	173	7.21310925337747e-05	0.00151310495691236	569	0.852402118228995	0.214757132132997	162.347589712589	3.96914463218437
SARS2	0	0	0	0	3	7	0.143076464199194	1	4499	4.1056048489558	2.80355122505522	1.63408251925008	1.46443011715433
SART1	92	61	81	79	51	78	0.351451892230684	0.634179635027569	7121	-0.264039792721145	0.28337236529121	72.9458090667891	-0.931776789348539
SART3	696	416	582	559	666	524	0.692216232867259	0.866669693657193	11158	-0.0478209368433425	0.120805926410385	564.489499047608	-0.395849262236456
SASH1	194	159	174	220	179	214	0.500799214639137	0.75198634116653	8938	0.114188022254181	0.169611502754617	187.859925769395	0.673232772540082
SASH3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SASS6	85	106	112	164	138	121	0.124178668434468	0.363907828734056	4217	0.354121590464986	0.230327732321318	119.826876753162	1.53746831480531
SAT1	3356	2807	2940	8224	8280	7662	3.9681810760558e-185	4.73642093238021e-182	10	1.30177601555945	0.0448618943795584	5401.0325173902	29.0174107349469
SAT2	93	94	114	117	98	73	0.45668696205098	0.7210393564177	8382	-0.185604051002002	0.249362806147492	97.5755916132417	-0.744313291422546
SATB1	612	458	505	466	452	429	0.00155329261049624	0.0184112220445712	1007	-0.327379736264582	0.103452609429241	482.716635916354	-3.16453821774792
SATB2	291	323	256	254	311	262	0.228089401353638	0.505543157935339	5696	-0.192141780179882	0.159414719688706	282.110653359246	-1.20529509793753
SATL1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SAV1	330	280	267	391	408	316	0.0728269497384409	0.2680426987598	3326	0.237314712988233	0.132288814896494	327.056341500728	1.79391366665364
SAXO1	0	0	1	0	0	0	0.792739764768315	1	12120	-1.07216283015502	4.0804728567969	0.17516797141524	-0.262754555117086
SAXO2	33	36	23	27	28	7	0.179290629537618	0.445603452496217	5022	-0.702643435598014	0.52321189784727	25.618821542062	-1.3429423881395
SAYSD1	256	255	226	220	178	171	0.00314120963830287	0.0314278945874125	1195	-0.488910611961509	0.165532067194111	217.382399148986	-2.95357038819668
SBDS	405	395	370	551	514	474	0.0154242308061254	0.0997311044972439	1862	0.281669670680469	0.116283740185029	446.06608390763	2.42226187627161
SBF1	265	201	243	196	250	216	0.199140736150258	0.470872437132148	5310	-0.201345136492913	0.156810428395581	226.407011396872	-1.2840034846725
SBF2	253	184	259	229	363	259	0.291418868219234	0.576298769211091	6446	0.186712383952189	0.176976194807373	254.051257864379	1.05501411732473
SBK1	25	38	43	10	30	24	0.0837433129760101	0.291162302266722	3533	-0.85731358109043	0.495738180765084	28.8064145664669	-1.72936766695541
SBK2	1	0	0	0	0	0	0.792739764768315	1	12193	-1.07216283015502	4.0804728567969	0.151148938545401	-0.262754555117086
SBK3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SBNO1	354	340	356	203	229	205	4.89998975164319e-09	2.86697439586339e-07	204	-0.834093528217247	0.142567090475769	282.212714995994	-5.85053342558752
SBNO2	0	0	0	0	1	0	0.834721501955566	1	12723	0.851390521487472	4.0804728567969	0.156053484855729	0.208649965669861
SBSN	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SBSPON	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SC5D	363	279	305	520	471	433	3.50440558031341e-05	0.000818563307370272	511	0.484233158092013	0.117022807453724	387.806008815205	4.13793830987606
SCAF1	8	4	13	0	0	5	0.0859991826425566	0.294873582624746	3584	-2.3772451707168	1.3846224806791	5.08420373003861	-1.71689049101013
SCAF11	1113	845	938	1115	1036	1026	0.680980399691617	0.859761164662485	11065	0.031370212565722	0.0763032232479576	999.386065105561	0.411125654073358
SCAF4	449	395	400	347	343	253	9.22480130853545e-05	0.00185365704408551	594	-0.512401566466049	0.13104477316831	362.884059986007	-3.91012593694169
SCAF8	345	240	351	455	342	355	0.176752682508033	0.442057689139744	4992	0.197009417233516	0.145844174131645	342.495153617784	1.35082130230096
SCAI	141	87	129	113	126	83	0.279645043291312	0.563464785772768	6315	-0.249087058109185	0.230397859896264	111.535099670133	-1.08111706515562
SCAMP1	301	236	293	313	310	249	0.794984916535414	0.920035294591677	12246	-0.0364191400366707	0.140158274641271	280.279769121814	-0.259842953474448
SCAMP2	554	397	337	455	418	397	0.374725419245128	0.65437899963252	7420	-0.117304654311264	0.132150918492196	420.515841812366	-0.887656746163225
SCAMP3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCAMP4	45	27	46	25	34	30	0.208946808696367	0.483354762387216	5443	-0.501703400494785	0.399297010376009	34.1976370072951	-1.25646670888505
SCAMP5	34	28	30	29	23	9	0.14841479373797	0.402923823694073	4580	-0.711900763448275	0.492612582352258	25.3286770254584	-1.44515343081352
SCAND1	66	71	37	72	50	49	0.671466075337379	0.856079798678375	10922	-0.143489593315857	0.338309728362997	57.1507503229315	-0.424136763699259
SCAP	103	93	66	116	101	116	0.322280694526706	0.607122481813926	6803	0.2408265012403	0.243312675038048	97.9631488205969	0.989781979926202
SCAPER	273	266	326	361	258	306	0.909069731027223	0.963733191434511	13527	-0.0182737991599977	0.15999892693584	296.378564479652	-0.114212010730082
SCARA3	69	59	59	41	27	43	0.0107532283494311	0.0776470257585057	1665	-0.855587618819542	0.335443332335739	49.7733760798035	-2.55061745559813
SCARA5	34	17	36	25	26	19	0.380169056562233	0.65813074078522	7483	-0.408614143609666	0.465612123926898	25.7901600495362	-0.877584845006782
SCARB1	437	437	440	453	422	410	0.217417567635685	0.492567319492817	5565	-0.147167289122957	0.119316045285243	431.003754200874	-1.23342412808882
SCARB2	247	251	274	200	235	183	0.0069588692795361	0.0568391009547268	1466	-0.43882858054593	0.162600999114936	231.461548224526	-2.69880617545124
SCARF1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCARF2	32	33	36	59	35	26	0.762910587656058	0.903562291552164	11818	0.123226091748157	0.408492108404871	36.383814952305	0.301660886985909
SCART1	0	0	0	0	2	0	0.669686595227094	1	10898.5	1.72335666322818	4.03995505201543	0.312106969711459	0.426578177489483
SCCPDH	104	50	72	49	94	72	0.624258279543434	0.829438968516439	10360	-0.151830698152096	0.309969754797018	72.1442208449619	-0.48982423543717
SCD	811	586	631	885	957	931	8.61079420179729e-05	0.00176145367165898	583	0.353150029945329	0.08993485094631	786.656400316017	3.92673169777259
SCD5	92	121	78	72	36	70	0.00899587773794962	0.0680017711717331	1591	-0.832313420496401	0.318624145265987	79.1383659405026	-2.61221075948776
SCEL	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCFD1	682	478	634	794	868	803	0.000243531675976313	0.00415808633776016	699	0.358575114936078	0.0977318764303833	697.726683409329	3.6689678744836
SCFD2	81	95	92	103	62	58	0.168567521875022	0.430635027749924	4888	-0.393147790559278	0.285547447065278	81.8149131658126	-1.37682124144294
SCG2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCG3	1	2	5	0	8	5	0.713414587066549	1	11363	0.568758794967362	1.54859497987243	3.49073170849282	0.367274078993989
SCG5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB1A1	2	0	0	0	0	0	0.655246702030654	1	10726	-1.80967395672574	4.05315428445132	0.302297877090802	-0.446485337029483
SCGB1C1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB1C2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB1D1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB1D2	4	0	2	0	0	0	0.346709033803575	1	7067	-3.44969658749733	3.66602173395704	0.954931697012083	-0.940991853797274
SCGB1D4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB2A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB2A2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB2B2	11	0	0	2	0	0	0.360554835111046	1	7255	-2.42630684243532	2.6537073583676	1.97237014032058	-0.914308367418417
SCGB3A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGB3A2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCGN	3	0	2	3	0	0	0.784794859641309	1	12010	-0.79434601855341	2.90888347181341	1.26838048294844	-0.273075915983053
SCHIP1	313	230	222	291	220	248	0.477955421691659	0.734404178836302	8616.5	-0.110454653967321	0.155658761978143	250.890665824618	-0.709594837859693
SCIMP	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCIN	80	43	72	72	75	43	0.665046189827493	0.852800707242634	10847	-0.135435633257349	0.312815617044773	62.944499984239	-0.43295675112654
SCLT1	186	192	214	181	316	162	0.885576913926629	0.955347897659138	13298	0.0311574659357161	0.216516848501339	206.647348514626	0.143903193452972
SCLY	150	149	161	246	252	227	0.00115495035420573	0.0145521835903509	947	0.542019830909501	0.166786713360232	194.603322889794	3.24977823466566
SCMH1	142	132	73	179	151	119	0.288615407023869	0.573143524230414	6419	0.259339335602115	0.244391396535384	130.602054970954	1.06116393325887
SCML1	324	345	239	338	400	325	0.487683276880289	0.741243804003964	8757	0.110038120515956	0.158556758687803	325.719156988751	0.693998297055376
SCML2	127	114	118	121	124	126	0.766866593842121	0.905541380102468	11856	-0.0605811650231152	0.204337502229454	120.745012873456	-0.296475998591231
SCML4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCN10A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCN11A	0	1	2	3	0	5	0.57274335191358	1	9796	1.27460094779218	2.2598672886638	1.83899192171168	0.564015840304417
SCN1A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCN1B	46	19	18	15	57	33	0.594238290197787	0.812745299851127	10003	0.27398034012946	0.514319747292326	30.4542804641462	0.53270429838996
SCN2A	13	42	6	8	13	1	0.0480844456670009	0.209160329257042	2799	-1.67068002518486	0.84522005957218	14.4829116372353	-1.97662136181493
SCN2B	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCN3A	0	0	0	4	0	0	0.495111789720992	1	8854	2.71139055320719	3.97447393951433	0.61946363264234	0.68220111503323
SCN3B	37	18	12	30	6	11	0.361166284782907	0.642935238653062	7262	-0.59056738385631	0.646739983804805	18.5516098148834	-0.913145002079462
SCN4A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCN4B	5	7	3	0	0	13	0.850008742939753	0.941260386039068	12950	-0.280242175970887	1.48192174003254	4.78532989876544	-0.189107270917513
SCN5A	0	0	0	2	0	0	0.671478339457736	1	10938.5	1.71379489316667	4.04082596907469	0.30973181632117	0.424119946338374
SCN7A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCN8A	90	60	87	98	91	61	0.916546172426975	0.966626467073446	13601	-0.0281469946138703	0.268615863431521	79.8563288736142	-0.104785302901687
SCN9A	46	53	83	22	34	51	0.0268663158012403	0.143287193971968	2265	-0.878805114005145	0.397028739660391	48.8358456280459	-2.21345466012575
SCNM1	175	135	168	157	167	178	0.86378084918344	0.946553581655253	13097	-0.0309656469153233	0.180491072323571	161.721560746763	-0.171563316216607
SCNN1A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCNN1B	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCNN1D	0	9	5	0	6	0	0.425702578544164	1	7975	-1.4563689748999	1.82830705639555	3.53347178284411	-0.796566949629938
SCNN1G	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCO1	622	473	542	478	471	493	0.00616092518640329	0.0518595225845625	1425	-0.284150257555877	0.103738875756188	509.061457925847	-2.73909135302084
SCO2	492	365	250	415	422	407	0.644812227389518	0.841045297230693	10577	0.073116095912837	0.158609777520892	385.879957723941	0.460981012997173
SCOC	353	299	334	397	299	337	0.766197309270599	0.905209451000087	11850	-0.0404310656198881	0.135970098652199	333.320031778724	-0.297352624000868
SCP2	297	206	249	249	288	168	0.253604845505241	0.535283366215837	6016	-0.197960933314863	0.173400910159601	239.394100556149	-1.14163722170003
SCP2D1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCPEP1	144	96	155	154	119	120	0.612736923484175	0.822386827862596	10222	-0.109349445882078	0.216032806982307	129.684083513117	-0.506170555340854
SCRG1	2	0	2	0	1	0	0.601018604106677	1	10066	-1.93847101638106	3.70689724797365	0.808687304777011	-0.522936268989034
SCRIB	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCRN1	281	231	236	224	243	232	0.164244259966347	0.425473793072735	4817	-0.202159229134311	0.145340226704775	239.245757756252	-1.39093789598217
SCRN2	17	14	10	11	18	19	0.831668791373436	0.935197947019051	12614	0.131299205079399	0.617699051598934	14.6759399054963	0.212561772176154
SCRN3	142	140	139	164	192	121	0.763123883828625	0.903592480863472	11822	0.0613146172622359	0.203445443928603	148.101520167953	0.301381127432638
SCRT1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCRT2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCT	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCTR	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCUBE1	5	6	0	5	0	2	0.65915595723717	1	10786	-0.777060795082676	1.76172786151725	3.01073550119502	-0.441078790916919
SCUBE2	0	0	0	4	0	0	0.495111789720992	1	8854	2.71139055320719	3.97447393951433	0.61946363264234	0.68220111503323
SCUBE3	6	4	9	4	0	2	0.193031757125073	1	5216	-1.76944018933771	1.35936933104462	4.2010167150651	-1.3016625790564
SCX	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCYGR4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCYGR8	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SCYL1	258	203	166	269	166	276	0.670700180744743	0.855827812115391	10914	0.0855285603740369	0.20115504672471	220.433884852456	0.425187246189686
SCYL2	249	169	236	228	254	253	0.654401009625023	0.84579711518581	10669	0.070822343908744	0.158206838655746	228.384889546094	0.447656653217448
SCYL3	48	54	63	82	135	86	0.01023968308529	0.0750742366744603	1640	0.754746075181242	0.293946759229299	76.7090076399361	2.56762849558239
SDAD1	306	169	157	301	396	353	0.000326433832473871	0.00530833000600562	734	0.651376102362083	0.181271860991723	273.282944942084	3.59336578108957
SDC1	135	89	103	99	57	64	0.0106134006957543	0.0768305317882799	1660	-0.67008877422958	0.262247562886276	90.3558935678834	-2.555176364099
SDC2	200	119	146	179	108	135	0.284701704095564	0.568831526629503	6371	-0.231456324928891	0.216351331415719	145.624282055241	-1.06981696583206
SDC3	32	10	14	12	0	10	0.0950137921052456	0.31476120526456	3715	-1.39418738525716	0.835081309305627	12.7256792769997	-1.66952291917111
SDC4	200	94	125	130	106	112	0.129666771847314	0.371508062594705	4317	-0.34741114092525	0.22925114590757	125.432911911334	-1.51541724927875
SDCBP	300	329	313	356	361	281	0.790679806727363	0.918228660546585	12059	-0.0388471390839909	0.146356625263824	321.366751333884	-0.265427950487139
SDCBP2	0	4	5	17	0	0	0.688780541577719	1	11130	0.697534664668973	1.74161386907457	4.27358741430994	0.400510513297426
SDCCAG8	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SDE2	654	543	514	620	647	648	0.558619828656059	0.791273989771194	9594	0.0587699963649229	0.100479952262562	597.65471334488	0.584892757625445
SDF2	182	117	105	162	141	149	0.730430312921674	0.884938714477579	11529	0.0708523185399856	0.205635366550072	140.188089465022	0.344553175500252
SDF2L1	130	66	62	812	766	818	1.1060610040045e-85	6.94839165463035e-83	19	3.12925045303032	0.159516942174697	424.667131792787	19.617041364818
SDF4	611	391	482	506	492	547	0.770346945830956	0.907140976906402	11887	-0.0339748840134007	0.116383787695878	497.813309925626	-0.291921105903344
SDHA	213	178	252	194	181	261	0.538945663795773	0.779929127432875	9317	-0.118009577495239	0.192070338039063	212.142663405446	-0.61440813141714
SDHAF1	273	292	225	387	373	358	0.00857590572879006	0.06592453486185	1562	0.384709414950507	0.146360091507432	314.293075345216	2.62851308022701
SDHAF2	155	114	93	129	131	77	0.391172253864615	0.667195201790232	7612	-0.207892307916989	0.242441871706904	114.76783107384	-0.857493412558357
SDHAF3	198	171	204	203	192	162	0.366370217667718	0.645460504513931	7339	-0.152116464465118	0.168402061351916	186.749481548295	-0.903293363774416
SDHAF4	43	16	12	17	1	22	0.240037751702645	0.519154836132446	5851	-0.864086022257408	0.735459685450601	18.1146289010393	-1.17489243714018
SDHB	383	318	266	269	347	272	0.126828357309098	0.367538515565885	4266	-0.227896008069906	0.149270744595093	306.418268548207	-1.52672922405585
SDHC	223	169	203	208	207	231	0.909355502652088	0.963813870818829	13531	0.0183278924195421	0.160980666429567	204.578315646776	0.113851512893078
SDHD	181	226	232	175	175	193	0.0594658575741505	0.237465532286738	3058	-0.357901643014591	0.189895115589364	197.777990144629	-1.88473327449102
SDK1	82	75	73	104	74	98	0.546491174771043	0.783557266447784	9406	0.155331521256482	0.257586632735395	83.5026545795668	0.603026327907494
SDK2	27	32	24	31	21	26	0.641121410862055	0.838833616490446	10531	-0.209951532496979	0.450412713406377	26.8138036064925	-0.466131452882757
SDR16C5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SDR39U1	331	226	254	374	500	286	0.011861304442577	0.0829968240100422	1718	0.413721926823805	0.164420434464949	321.32983203043	2.51624397034423
SDR42E1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SDR42E2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SDR9C7	2	0	0	0	0	0	0.655246702030654	1	10726	-1.80967395672574	4.05315428445132	0.302297877090802	-0.446485337029483
SDS	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SDSL	17	17	9	19	11	42	0.29060905538944	0.57558276694603	6437	0.654337088336375	0.619176260706295	19.0519819282116	1.05678645946466
SEBOX	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SEC11A	504	402	439	497	460	523	0.74832848845324	0.893795255797247	11710	0.0358987286653373	0.111888363830387	465.827023538557	0.320844164990711
SEC11C	187	189	125	285	306	298	4.86805892755623e-05	0.00109425897098514	531	0.716304923217849	0.176348435366437	227.832497372319	4.06187285829572
SEC13	567	479	430	632	631	529	0.112169998909425	0.344626052062843	4018	0.172237977817473	0.108427059219821	537.091072237115	1.58851470340336
SEC14L1	158	119	136	150	117	130	0.421192195378695	0.692854195705637	7932	-0.159103014149447	0.197802074009779	133.604915474453	-0.804354630485731
SEC14L2	8	9	9	14	6	19	0.526795413232825	0.771229001882374	9203	0.478241135812029	0.755628134217836	10.7761034952557	0.632905412272751
SEC14L3	6	0	0	1	0	2	0.744464024152403	1	11671	-0.917878445079377	2.81603095529209	1.39488012934239	-0.325947569345583
SEC14L4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SEC14L5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SEC14L6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SEC16A	391	313	265	347	411	337	0.597471649765913	0.814621964434378	10034	0.0732296693833786	0.138682078307987	339.389391226373	0.528039890062427
SEC16B	0	0	2	0	0	2	0.984377195009741	1	14238	-0.0780840717258948	3.98763820334045	0.683456532739877	-0.0195815336658385
SEC22A	220	193	222	254	309	311	0.0228212572010708	0.129775314220557	2116	0.354617518635508	0.15577902651032	248.4093338261	2.27641375465917
SEC22B	145	161	188	235	230	162	0.263843584136136	0.545707322612991	6145	0.21832233114151	0.195392508030971	184.909073952142	1.11735262186667
SEC22C	235	254	188	249	171	147	0.058691059845508	0.235395326047038	3045	-0.37936602712975	0.20066963021254	206.761921609881	-1.89050045454283
SEC23A	178	163	150	238	240	232	0.00894803367189418	0.0678118920049073	1587	0.423346885646849	0.161951609094175	197.307472789481	2.61403321655589
SEC23B	289	283	260	310	358	358	0.177433526253844	0.443084686667122	4999	0.191903039547739	0.142287476511164	306.855549143641	1.34869943759725
SEC23IP	522	418	426	518	566	603	0.069874639066208	0.261613454170094	3269	0.203516429485689	0.112271147042821	502.449306340447	1.81272245671514
SEC24A	259	255	299	349	372	342	0.0530181932948338	0.221810429431173	2914	0.272308944118825	0.1407446686927	309.356996529915	1.93477271038508
SEC24B	106	144	109	156	188	131	0.229896999699869	0.507942268699717	5718	0.272719997438782	0.22714850474127	137.972608101204	1.20062422488503
SEC24C	241	198	216	265	253	276	0.237616693356316	0.516798989049014	5818	0.173781668031933	0.147152280036633	238.623657119622	1.18096483444681
SEC24D	105	73	101	201	231	249	1.46448515892203e-09	9.34764430849912e-08	187	1.19021933537587	0.19678813887063	156.174264558572	6.04822700294111
SEC31A	773	522	687	1029	970	933	3.38157383118942e-07	1.40147448781517e-05	288	0.46608037088035	0.0913733389698245	803.144219822643	5.10083549682113
SEC31B	24	31	66	54	45	67	0.413407208284736	0.686672479555609	7857	0.333915386596496	0.40825323820533	47.6623264280441	0.817912401783703
SEC61A1	205	146	98	271	296	214	0.000523569189404466	0.00784105626691557	797	0.700789365640804	0.202049808846226	199.879879175009	3.46839905289964
SEC61A2	110	55	61	86	117	83	0.352800755388074	0.63514778526577	7139	0.256633348949401	0.276196199619986	83.2319826869215	0.929170456735098
SEC61B	209	195	188	313	252	304	0.00468498859504587	0.0418563052922661	1340	0.445097091819655	0.157393187195545	240.249615913249	2.82793111792486
SEC61G	260	221	153	237	250	203	0.928277348153983	0.972691945420028	13693	0.0161148418035721	0.17902909929099	217.895503269465	0.09001241623508
SEC62	878	733	812	885	848	844	0.833661180895992	0.93628923479282	12629	-0.0174477090685678	0.0830810380565699	825.102953119399	-0.210008318103677
SEC63	400	327	394	882	647	717	1.16526203556907e-13	1.14004652922561e-11	122	0.8953555847355	0.120656915884133	548.998790275262	7.42067355339423
SECISBP2	104	88	66	125	122	114	0.102964200151158	0.329397130261116	3857	0.380008971563688	0.233041412966357	101.495809626519	1.63064996356913
SECISBP2L	134	91	114	119	121	111	0.817225351797446	0.929193506264763	12465	-0.0486382227907234	0.210450177931529	113.427180931007	-0.231115142162284
SECTM1	12	0	1	3	7	0	0.828924728123497	1	12586	-0.368677874332874	1.70620338486756	3.54592735243191	-0.216080848041156
SEH1L	264	240	301	290	250	304	0.79191288618694	0.918766738873184	12072	-0.0408572672818912	0.154863598100573	273.089320528931	-0.263827444170303
SEL1L	152	165	137	469	570	505	3.90574770616675e-28	8.17877274049235e-26	57	1.65155867565047	0.15016860298028	324.225565628273	10.9980291677039
SEL1L2	0	4	0	0	0	0	0.432516160590309	1	8085	-3.11347941958376	3.96675525454067	0.765027118503794	-0.784893248964583
SEL1L3	81	106	64	80	114	86	0.911117971907273	0.964703638134055	13546	0.0313157619214835	0.280535538436697	88.2305881256074	0.11162850202863
SELE	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SELENBP1	44	47	13	71	49	40	0.247409057219484	0.527062167410539	5950	0.502139026530414	0.434126403859592	43.2213176023355	1.15666548283209
SELENOF	1088	760	845	967	926	908	0.620890437513228	0.82757336785336	10301	-0.0411515612639145	0.0832035916353965	903.319741485552	-0.494588760593933
SELENOH	431	309	331	433	521	383	0.0868683570763395	0.296754639399882	3598	0.218513625952317	0.127625009772656	394.377532766948	1.71215364716966
SELENOI	209	137	186	214	273	151	0.422146336141018	0.694041138867658	7938	0.158426304045605	0.197365994534433	191.268059898117	0.802703142551569
SELENOK	174	119	156	525	479	582	5.71255745800246e-32	1.36370171637435e-29	50	1.72443968077223	0.146537525940775	329.377988317001	11.7679049765668
SELENOM	2	15	20	18	28	12	0.512422536252928	0.760007767773486	9056	0.472137086334933	0.720742696850803	15.8303164620922	0.655070232966464
SELENON	34	30	18	32	29	46	0.509504009997745	0.758656379437671	9023	0.287554073397733	0.435945465179233	31.1728244746674	0.659610195232812
SELENOO	77	31	51	73	48	67	0.618993771196262	0.826432847091564	10282	0.167776524085837	0.337390517622584	56.45631330934	0.497276939696085
SELENOP	12	5	10	14	6	14	0.741305881820941	0.890611676438325	11639	0.256426623373473	0.77675729379352	9.9580386275753	0.330124513052384
SELENOS	326	264	279	457	565	472	5.38090561558886e-08	2.74472177041319e-06	234	0.676811435177909	0.124454100699079	386.198606003395	5.43824133858305
SELENOT	269	244	239	398	320	247	0.124472476549883	0.364679302920817	4218	0.244138882104985	0.158916777765797	281.905003321243	1.53626876618896
SELENOV	0	9	2	1	10	0	0.882228264871131	1	13259	-0.251996450887825	1.70101114975559	3.78704771618189	-0.148145090597456
SELENOW	92	66	66	42	39	36	0.00065868331496121	0.009483768452807	829	-1.03623337087413	0.304217704848002	56.6763605853825	-3.40622309076939
SELL	1	0	7	0	0	0	0.197607780683453	1	5280	-3.97173960260077	3.08269843002153	1.37732473845208	-1.28839706275551
SELP	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SELPLG	3	2	0	0	10	0	0.681275009166981	1	11067	0.898616273749985	2.18788412704516	2.39649522344539	0.410723887358518
SEM1	313	260	346	301	383	291	0.867899977153474	0.948262038267924	13133	-0.0245393755120332	0.147537336998914	312.496667465028	-0.166326544935631
SEMA3A	53	25	25	44	29	38	0.937232727887129	0.975406525372464	13788	0.0324446046670822	0.41200322274274	34.8404547470964	0.0787484244688567
SEMA3B	0	3	7	0	0	0	0.104678260960868	1	3875.5	-4.35350975305597	2.68307124433908	1.79994613878453	-1.62258447748687
SEMA3C	201	128	168	151	163	223	0.905094599006676	0.962817091254179	13481	0.0241922633127068	0.202907297620409	170.254439576137	0.119228157865296
SEMA3D	23	32	31	53	6	18	0.61141195550663	0.822252647156751	10205	-0.301467814254233	0.593371644400832	27.169148999277	-0.508059016804967
SEMA3E	106	57	90	103	75	67	0.606439915849079	0.819572784825024	10153	-0.140315896510182	0.272372445236636	81.5032810185479	-0.515161863705693
SEMA3F	1	2	8	10	5	2	0.710931130215023	0.875691522725892	11336	0.471506321621034	1.27225820061904	4.59705336491311	0.370605841952219
SEMA3G	0	0	1	2	0	0	0.852361625130474	1	12975	0.752021887415678	4.0408252678964	0.48489978773641	0.186106014875315
SEMA4A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
SEMA4B	72	80	56	51	33	61	0.0579644597386193	0.233477239329988	3031	-0.632054765381648	0.333368088701086	59.2007766532637	-1.89596661109449
SEMA4C	39	34	26	61	43	60	0.0825523230769914	0.289211778176392	3504	0.625579832179723	0.360343531728016	43.1026443112231	1.73606510759267
SEMA4D	83	61	35	48	57	87	0.958757306752073	0.984463484993135	13979	0.0181843123498964	0.351638478599734	61.1622623455279	0.0517130901666635
SEMA4F	16	37	29	40	37	33	0.538790952725558	0.779799783161424	9316	0.274610445423077	0.446780886738618	32.0398600335189	0.614642330444485
SEMA4G	2	1	5	4	0	0	0.600191698672439	1	10058	-1.13648869829243	2.16835488072076	1.98885814643529	-0.524124860002004
