ID	length
ZNF544|ENSG00000198131.15|chr19	2148
ENSG00000283515|ENSG00000283515.1|chr19	219
ZNF8|ENSG00000278129.2|chr19	1728
ERVK3-1|ENSG00000142396.11|chr19	330
ZSCAN22|ENSG00000182318.6|chr19	1476
A1BG|ENSG00000121410.12|chr19	1488
ZNF497|ENSG00000174586.11|chr19	1497
ZNF837|ENSG00000152475.7|chr19	1596
RPS5|ENSG00000083845.9|chr19	615
RNF225|ENSG00000269855.3|chr19	990
ZNF584|ENSG00000171574.18|chr19	1266
ZNF132|ENSG00000131849.13|chr19	2121
ZNF324B|ENSG00000249471.8|chr19	1635
ZNF324|ENSG00000083812.13|chr19	1662
ZNF446|ENSG00000083838.17|chr19	1353
SLC27A5|ENSG00000083807.10|chr19	2073
ZBTB45|ENSG00000119574.13|chr19	1536
TRIM28|ENSG00000130726.12|chr19	2508
CHMP2A|ENSG00000130724.10|chr19	669
UBE2M|ENSG00000130725.8|chr19	552
MZF1|ENSG00000099326.9|chr19	2205
DEFB125|ENSG00000178591.7|chr20	471
DEFB126|ENSG00000125788.6|chr20	336
DEFB127|ENSG00000088782.5|chr20	300
DEFB128|ENSG00000185982.7|chr20	282
DEFB129|ENSG00000125903.4|chr20	552
DEFB132|ENSG00000186458.5|chr20	288
C20orf96|ENSG00000196476.12|chr20	1092
ZCCHC3|ENSG00000247315.4|chr20	1212
SOX12|ENSG00000177732.9|chr20	948
NRSN2|ENSG00000125841.13|chr20	615
TRIB3|ENSG00000101255.12|chr20	1077
RBCK1|ENSG00000125826.22|chr20	1533
TBC1D20|ENSG00000125875.15|chr20	1212
CSNK2A1|ENSG00000101266.19|chr20	1176
TCF15|ENSG00000125878.7|chr20	600
SRXN1|ENSG00000271303.2|chr20	414
ENSG00000270299|ENSG00000270299.1|chr20	285
SCRT2|ENSG00000215397.4|chr20	924
SLC52A3|ENSG00000101276.18|chr20	1410
FAM110A|ENSG00000125898.13|chr20	888
ANGPT4|ENSG00000101280.8|chr20	1512
RSPO4|ENSG00000101282.9|chr20	705
PSMF1|ENSG00000125818.18|chr20	816
TMEM74B|ENSG00000125895.6|chr20	771
C20orf202|ENSG00000215595.3|chr20	300
RAD21L1|ENSG00000244588.6|chr20	1668
SNPH|ENSG00000101298.15|chr20	1617
SDCBP2|ENSG00000125775.15|chr20	879
ENSG00000274322|ENSG00000274322.1|chr20	351
FKBP1A|ENSG00000088832.18|chr20	327
NSFL1C|ENSG00000088833.18|chr20	1113
SIRPB2|ENSG00000196209.13|chr20	1029
SIRPD|ENSG00000125900.13|chr20	594
ENSG00000260861|ENSG00000260861.6|chr20	519
SIRPB1|ENSG00000101307.16|chr20	1197
SIRPG|ENSG00000089012.14|chr20	1164
SIRPA|ENSG00000198053.12|chr20	1515
PDYN|ENSG00000101327.9|chr20	765
STK35|ENSG00000125834.13|chr20	1605
ENSG00000286022|ENSG00000286022.1|chr20	2139
TGM3|ENSG00000125780.12|chr20	2082
TGM6|ENSG00000166948.10|chr20	2121
SNRPB|ENSG00000125835.20|chr20	696
ENSG00000256566|ENSG00000256566.1|chr20	342
ZNF343|ENSG00000088876.13|chr20	1800
TMC2|ENSG00000149488.14|chr20	2721
NOP56|ENSG00000101361.17|chr20	1785
IDH3B|ENSG00000101365.21|chr20	1158
EBF4|ENSG00000088881.22|chr20	1809
CPXM1|ENSG00000088882.8|chr20	2205
ENSG00000241690|ENSG00000241690.3|chr20	765
C20orf141|ENSG00000258713.3|chr20	498
TMEM239|ENSG00000198326.10|chr20	459
PCED1A|ENSG00000132635.17|chr20	1365
VPS16|ENSG00000215305.10|chr20	2520
PTPRA|ENSG00000132670.21|chr20	2409
GNRH2|ENSG00000125787.11|chr20	342
MRPS26|ENSG00000125901.6|chr20	618
OXT|ENSG00000101405.3|chr20	378
AVP|ENSG00000101200.5|chr20	495
UBOX5|ENSG00000185019.17|chr20	1626
FASTKD5|ENSG00000215251.5|chr20	2295
LZTS3|ENSG00000088899.16|chr20	2022
DDRGK1|ENSG00000198171.13|chr20	945
ITPA|ENSG00000125877.13|chr20	585
SLC4A11|ENSG00000088836.14|chr20	2628
DNAAF9|ENSG00000088854.13|chr20	3534
ATRN|ENSG00000088812.18|chr20	4290
GFRA4|ENSG00000125861.16|chr20	810
ADAM33|ENSG00000149451.19|chr20	2442
SIGLEC1|ENSG00000088827.13|chr20	5130
HSPA12B|ENSG00000132622.11|chr20	2061
C20orf27|ENSG00000101220.18|chr20	525
SPEF1|ENSG00000101222.12|chr20	711
CENPB|ENSG00000125817.8|chr20	1800
CDC25B|ENSG00000101224.18|chr20	1743
AP5S1|ENSG00000125843.11|chr20	603
MAVS|ENSG00000088888.18|chr20	1623
PANK2|ENSG00000125779.24|chr20	1383
RNF24|ENSG00000101236.17|chr20	447
SMOX|ENSG00000088826.18|chr20	1668
ADRA1D|ENSG00000171873.8|chr20	1719
PRNP|ENSG00000171867.18|chr20	762
PRND|ENSG00000171864.5|chr20	531
RASSF2|ENSG00000101265.16|chr20	981
SLC23A2|ENSG00000089057.15|chr20	1953
TMEM230|ENSG00000089063.15|chr20	552
PCNA|ENSG00000132646.11|chr20	786
CDS2|ENSG00000101290.14|chr20	1338
PROKR2|ENSG00000101292.8|chr20	1155
GPCPD1|ENSG00000125772.14|chr20	2019
SHLD1|ENSG00000171984.15|chr20	618
CHGB|ENSG00000089199.10|chr20	2034
TRMT6|ENSG00000089195.15|chr20	1494
MCM8|ENSG00000125885.13|chr20	2523
ENSG00000286235|ENSG00000286235.1|chr20	3030
CRLS1|ENSG00000088766.12|chr20	906
LRRN4|ENSG00000125872.9|chr20	2223
FERMT1|ENSG00000101311.17|chr20	2034
BMP2|ENSG00000125845.7|chr20	1191
HAO1|ENSG00000101323.5|chr20	1113
TMX4|ENSG00000125827.9|chr20	1050
PLCB1|ENSG00000182621.18|chr20	3651
PLCB4|ENSG00000101333.19|chr20	3621
LAMP5|ENSG00000125869.10|chr20	843
PAK5|ENSG00000101349.17|chr20	2160
ANKEF1|ENSG00000132623.16|chr20	2331
SNAP25|ENSG00000132639.14|chr20	621
MKKS|ENSG00000125863.20|chr20	1713
MKKS|ENSG00000285508.1|chr20	153
MKKS|ENSG00000285723.1|chr20	192
SLX4IP|ENSG00000149346.15|chr20	1227
JAG1|ENSG00000101384.12|chr20	3657
BTBD3|ENSG00000132640.15|chr20	1569
SPTLC3|ENSG00000172296.13|chr20	1659
ISM1|ENSG00000101230.6|chr20	1395
TASP1|ENSG00000089123.16|chr20	1263
ESF1|ENSG00000089048.15|chr20	2556
NDUFAF5|ENSG00000101247.18|chr20	1038
SEL1L2|ENSG00000101251.13|chr20	2067
MACROD2|ENSG00000172264.18|chr20	1347
FLRT3|ENSG00000125848.10|chr20	1950
KIF16B|ENSG00000089177.19|chr20	3954
SNRPB2|ENSG00000125870.11|chr20	678
OTOR|ENSG00000125879.5|chr20	387
PCSK2|ENSG00000125851.10|chr20	1917
BFSP1|ENSG00000125864.14|chr20	1998
DSTN|ENSG00000125868.16|chr20	498
RRBP1|ENSG00000125844.17|chr20	4233
BANF2|ENSG00000125888.15|chr20	273
SNX5|ENSG00000089006.17|chr20	1215
OVOL2|ENSG00000125850.11|chr20	828
MGME1|ENSG00000125871.14|chr20	1035
KAT14|ENSG00000149474.15|chr20	2346
PET117|ENSG00000232838.4|chr20	246
ZNF133|ENSG00000125846.17|chr20	1965
DZANK1|ENSG00000089091.17|chr20	2334
POLR3F|ENSG00000132664.13|chr20	951
RBBP9|ENSG00000089050.16|chr20	561
SEC23B|ENSG00000101310.17|chr20	2304
SMIM26|ENSG00000232388.5|chr20	288
ENSG00000284776|ENSG00000284776.1|chr20	669
DTD1|ENSG00000125821.13|chr20	630
SCP2D1|ENSG00000132631.6|chr20	471
SLC24A3|ENSG00000185052.13|chr20	1935
RIN2|ENSG00000132669.14|chr20	2688
NAA20|ENSG00000173418.12|chr20	537
CRNKL1|ENSG00000101343.15|chr20	2064
CFAP61|ENSG00000089101.19|chr20	3714
INSM1|ENSG00000173404.5|chr20	1533
RALGAPA2|ENSG00000188559.16|chr20	5622
KIZ|ENSG00000088970.16|chr20	2022
XRN2|ENSG00000088930.8|chr20	2853
NKX2-4|ENSG00000125816.5|chr20	1065
NKX2-2|ENSG00000125820.6|chr20	822
PAX1|ENSG00000125813.15|chr20	1374
FOXA2|ENSG00000125798.15|chr20	1392
SSTR4|ENSG00000132671.6|chr20	1167
THBD|ENSG00000178726.7|chr20	1728
CD93|ENSG00000125810.10|chr20	1959
NXT1|ENSG00000132661.4|chr20	423
GZF1|ENSG00000125812.16|chr20	2136
NAPB|ENSG00000125814.17|chr20	897
CSTL1|ENSG00000125823.13|chr20	438
CST11|ENSG00000125831.10|chr20	417
CST8|ENSG00000125815.9|chr20	429
CST9L|ENSG00000101435.5|chr20	444
CST9|ENSG00000173335.5|chr20	480
CST3|ENSG00000101439.9|chr20	441
CST4|ENSG00000101441.5|chr20	426
CST1|ENSG00000170373.9|chr20	426
CST2|ENSG00000170369.4|chr20	426
CST5|ENSG00000170367.5|chr20	429
GGTLC1|ENSG00000149435.12|chr20	678
SYNDIG1|ENSG00000101463.6|chr20	777
CST7|ENSG00000077984.6|chr20	438
APMAP|ENSG00000101474.12|chr20	1251
ACSS1|ENSG00000154930.15|chr20	2070
VSX1|ENSG00000100987.15|chr20	1098
ENTPD6|ENSG00000197586.13|chr20	1455
PYGB|ENSG00000100994.12|chr20	2532
ABHD12|ENSG00000100997.20|chr20	1197
GINS1|ENSG00000101003.12|chr20	591
NINL|ENSG00000101004.15|chr20	4149
NANP|ENSG00000170191.5|chr20	747
ZNF337|ENSG00000130684.14|chr20	2256
DEFB115|ENSG00000215547.1|chr20	267
DEFB116|ENSG00000215545.1|chr20	309
DEFB118|ENSG00000131068.4|chr20	372
DEFB119|ENSG00000180483.7|chr20	255
DEFB121|ENSG00000204548.4|chr20	231
DEFB123|ENSG00000180424.7|chr20	204
DEFB124|ENSG00000180383.4|chr20	216
REM1|ENSG00000088320.4|chr20	897
HM13|ENSG00000101294.18|chr20	1281
MCTS2|ENSG00000101898.7|chr20	546
ID1|ENSG00000125968.9|chr20	468
COX4I2|ENSG00000131055.5|chr20	516
BCL2L1|ENSG00000171552.14|chr20	702
TPX2|ENSG00000088325.16|chr20	2244
MYLK2|ENSG00000101306.11|chr20	1791
FOXS1|ENSG00000179772.8|chr20	993
DUSP15|ENSG00000149599.16|chr20	708
TTLL9|ENSG00000131044.19|chr20	1320
PDRG1|ENSG00000088356.6|chr20	402
XKR7|ENSG00000260903.3|chr20	1740
CCM2L|ENSG00000101331.17|chr20	1716
HCK|ENSG00000101336.18|chr20	1581
TM9SF4|ENSG00000101337.16|chr20	1929
PLAGL2|ENSG00000126003.7|chr20	1491
POFUT1|ENSG00000101346.14|chr20	1167
KIF3B|ENSG00000101350.8|chr20	2244
ASXL1|ENSG00000171456.21|chr20	4626
NOL4L|ENSG00000197183.15|chr20	2043
C20orf203|ENSG00000198547.10|chr20	585
ENSG00000285382|ENSG00000285382.1|chr20	819
COMMD7|ENSG00000149600.12|chr20	603
DNMT3B|ENSG00000088305.19|chr20	2562
MAPRE1|ENSG00000101367.9|chr20	807
EFCAB8|ENSG00000215529.13|chr20	3867
SUN5|ENSG00000167098.12|chr20	1140
BPIFB2|ENSG00000078898.7|chr20	1377
BPIFB6|ENSG00000167104.11|chr20	1362
BPIFB3|ENSG00000186190.8|chr20	1419
BPIFB4|ENSG00000186191.9|chr20	1845
BPIFA2|ENSG00000131050.11|chr20	750
BPIFA3|ENSG00000131059.12|chr20	765
BPIFA1|ENSG00000198183.12|chr20	771
BPIFB1|ENSG00000125999.11|chr20	1455
CDK5RAP1|ENSG00000101391.21|chr20	1764
SNTA1|ENSG00000101400.6|chr20	1518
CBFA2T2|ENSG00000078699.22|chr20	1788
NECAB3|ENSG00000125967.17|chr20	1191
C20orf144|ENSG00000149609.6|chr20	462
ACTL10|ENSG00000288649.2|chr20	738
E2F1|ENSG00000101412.13|chr20	1314
PXMP4|ENSG00000101417.12|chr20	639
ZNF341|ENSG00000131061.15|chr20	2565
CHMP4B|ENSG00000101421.4|chr20	675
RALY|ENSG00000125970.12|chr20	921
EIF2S2|ENSG00000125977.7|chr20	1002
ASIP|ENSG00000101440.10|chr20	399
AHCY|ENSG00000101444.13|chr20	1299
ITCH|ENSG00000078747.17|chr20	2589
ENSG00000289720|ENSG00000289720.1|chr20	2589
DYNLRB1|ENSG00000125971.18|chr20	291
MAP1LC3A|ENSG00000101460.13|chr20	366
PIGU|ENSG00000101464.11|chr20	1308
NCOA6|ENSG00000198646.14|chr20	6192
TP53INP2|ENSG00000078804.13|chr20	663
GGT7|ENSG00000131067.17|chr20	1989
ACSS2|ENSG00000131069.20|chr20	2106
GSS|ENSG00000100983.12|chr20	1425
MYH7B|ENSG00000078814.18|chr20	5826
TRPC4AP|ENSG00000100991.12|chr20	2394
EDEM2|ENSG00000088298.13|chr20	1737
PROCR|ENSG00000101000.6|chr20	717
MMP24OS|ENSG00000126005.17|chr20	216
MMP24|ENSG00000125966.10|chr20	1938
ENSG00000261582|ENSG00000261582.1|chr20	333
EIF6|ENSG00000242372.9|chr20	738
FAM83C|ENSG00000125998.8|chr20	2244
UQCC1|ENSG00000101019.22|chr20	900
GDF5|ENSG00000125965.9|chr20	1506
CEP250|ENSG00000126001.16|chr20	7329
C20orf173|ENSG00000125975.14|chr20	609
ERGIC3|ENSG00000125991.21|chr20	1152
SPAG4|ENSG00000061656.11|chr20	1314
CPNE1|ENSG00000214078.13|chr20	1614
ENSG00000272897|ENSG00000272897.5|chr20	485
RBM12|ENSG00000244462.8|chr20	2799
NFS1|ENSG00000244005.13|chr20	1374
ROMO1|ENSG00000125995.16|chr20	240
RBM39|ENSG00000131051.24|chr20	1593
PHF20|ENSG00000025293.17|chr20	3039
SCAND1|ENSG00000171222.11|chr20	540
CNBD2|ENSG00000149646.12|chr20	1731
EPB41L1|ENSG00000088367.23|chr20	2646
AAR2|ENSG00000131043.13|chr20	1155
DLGAP4|ENSG00000080845.19|chr20	2979
MYL9|ENSG00000101335.10|chr20	519
TGIF2|ENSG00000118707.11|chr20	714
TGIF2-RAB5IF|ENSG00000259399.1|chr20	468
RAB5IF|ENSG00000101084.19|chr20	390
SLA2|ENSG00000101082.14|chr20	786
NDRG3|ENSG00000101079.21|chr20	1128
DSN1|ENSG00000149636.16|chr20	1071
SOGA1|ENSG00000149639.15|chr20	4986
TLDC2|ENSG00000101342.10|chr20	648
SAMHD1|ENSG00000101347.11|chr20	1881
RBL1|ENSG00000080839.12|chr20	3207
MROH8|ENSG00000101353.16|chr20	3129
RPN2|ENSG00000118705.17|chr20	1896
GHRH|ENSG00000118702.11|chr20	327
MANBAL|ENSG00000101363.13|chr20	258
SRC|ENSG00000197122.13|chr20	1611
BLCAP|ENSG00000166619.15|chr20	264
NNAT|ENSG00000053438.11|chr20	246
CTNNBL1|ENSG00000132792.19|chr20	1692
VSTM2L|ENSG00000132821.12|chr20	615
TTI1|ENSG00000101407.13|chr20	3270
RPRD1B|ENSG00000101413.12|chr20	981
TGM2|ENSG00000198959.12|chr20	2064
KIAA1755|ENSG00000149633.12|chr20	3603
BPI|ENSG00000101425.14|chr20	1452
LBP|ENSG00000129988.6|chr20	1446
RALGAPB|ENSG00000170471.15|chr20	4485
ADIG|ENSG00000182035.13|chr20	243
ARHGAP40|ENSG00000124143.11|chr20	2028
SLC32A1|ENSG00000101438.4|chr20	1578
ACTR5|ENSG00000101442.10|chr20	1824
PPP1R16B|ENSG00000101445.10|chr20	1704
FAM83D|ENSG00000101447.15|chr20	1758
DHX35|ENSG00000101452.15|chr20	2112
MAFB|ENSG00000204103.4|chr20	972
TOP1|ENSG00000198900.7|chr20	2298
PLCG1|ENSG00000124181.15|chr20	3876
ZHX3|ENSG00000174306.22|chr20	2871
LPIN3|ENSG00000132793.12|chr20	2556
EMILIN3|ENSG00000183798.5|chr20	2301
CHD6|ENSG00000124177.16|chr20	8148
PTPRT|ENSG00000196090.13|chr20	4326
SRSF6|ENSG00000124193.16|chr20	1035
ENSG00000288000|ENSG00000288000.1|chr20	3271
L3MBTL1|ENSG00000185513.17|chr20	2589
ENSG00000277611|ENSG00000277611.1|chr20	228
SGK2|ENSG00000101049.18|chr20	1104
IFT52|ENSG00000101052.13|chr20	1314
MYBL2|ENSG00000101057.16|chr20	2103
GTSF1L|ENSG00000124196.6|chr20	447
TOX2|ENSG00000124191.18|chr20	1521
JPH2|ENSG00000149596.7|chr20	2091
OSER1|ENSG00000132823.11|chr20	879
GDAP1L1|ENSG00000124194.17|chr20	1104
FITM2|ENSG00000197296.6|chr20	789
R3HDML|ENSG00000101074.5|chr20	762
HNF4A|ENSG00000101076.20|chr20	1359
TTPAL|ENSG00000124120.11|chr20	1029
SERINC3|ENSG00000132824.14|chr20	1422
PKIG|ENSG00000168734.14|chr20	231
ADA|ENSG00000196839.14|chr20	1092
CCN5|ENSG00000064205.11|chr20	753
KCNK15|ENSG00000124249.7|chr20	993
RIMS4|ENSG00000101098.13|chr20	810
YWHAB|ENSG00000166913.13|chr20	741
PABPC1L|ENSG00000101104.13|chr20	1860
TOMM34|ENSG00000025772.8|chr20	930
STK4|ENSG00000101109.13|chr20	1464
KCNS1|ENSG00000124134.9|chr20	1581
WFDC5|ENSG00000175121.12|chr20	372
WFDC12|ENSG00000168703.5|chr20	336
PI3|ENSG00000124102.5|chr20	354
SEMG1|ENSG00000124233.12|chr20	1389
SEMG2|ENSG00000124157.7|chr20	1749
SLPI|ENSG00000124107.5|chr20	399
MATN4|ENSG00000124159.17|chr20	1746
RBPJL|ENSG00000124232.11|chr20	1554
SDC4|ENSG00000124145.6|chr20	597
SYS1|ENSG00000204070.10|chr20	471
SYS1-DBNDD2|ENSG00000254806.5|chr20	294
TP53TG5|ENSG00000124251.11|chr20	873
DBNDD2|ENSG00000244274.9|chr20	486
PIGT|ENSG00000124155.19|chr20	1737
WFDC2|ENSG00000101443.18|chr20	375
SPINT3|ENSG00000101446.8|chr20	270
WFDC6|ENSG00000243543.9|chr20	261
EPPIN-WFDC6|ENSG00000249139.2|chr20	561
EPPIN|ENSG00000101448.14|chr20	402
WFDC8|ENSG00000158901.12|chr20	726
WFDC9|ENSG00000180205.4|chr20	270
WFDC10A|ENSG00000180305.5|chr20	240
WFDC11|ENSG00000180083.11|chr20	264
WFDC10B|ENSG00000182931.10|chr20	222
WFDC13|ENSG00000168634.5|chr20	282
SPINT4|ENSG00000149651.4|chr20	300
WFDC3|ENSG00000124116.19|chr20	696
DNTTIP1|ENSG00000101457.13|chr20	990
UBE2C|ENSG00000175063.17|chr20	540
TNNC2|ENSG00000101470.10|chr20	483
SNX21|ENSG00000124104.19|chr20	1122
ACOT8|ENSG00000101473.17|chr20	960
ZSWIM3|ENSG00000132801.7|chr20	2091
ZSWIM1|ENSG00000168612.5|chr20	1458
SPATA25|ENSG00000149634.5|chr20	684
NEURL2|ENSG00000124257.7|chr20	858
CTSA|ENSG00000064601.21|chr20	1443
PLTP|ENSG00000100979.15|chr20	1482
PCIF1|ENSG00000100982.12|chr20	2115
ZNF335|ENSG00000198026.8|chr20	4029
MMP9|ENSG00000100985.7|chr20	2124
SLC12A5|ENSG00000124140.15|chr20	3351
NCOA5|ENSG00000124160.12|chr20	1740
CD40|ENSG00000101017.15|chr20	834
CDH22|ENSG00000149654.11|chr20	2487
SLC35C2|ENSG00000080189.15|chr20	1098
ELMO2|ENSG00000062598.18|chr20	2163
ZNF334|ENSG00000198185.12|chr20	2043
OCSTAMP|ENSG00000149635.3|chr20	1701
SLC13A3|ENSG00000158296.14|chr20	1809
TP53RK|ENSG00000172315.6|chr20	762
SLC2A10|ENSG00000197496.6|chr20	1626
EYA2|ENSG00000064655.19|chr20	1617
ZMYND8|ENSG00000101040.20|chr20	3705
NCOA3|ENSG00000124151.19|chr20	4275
SULF2|ENSG00000196562.16|chr20	2613
PREX1|ENSG00000124126.14|chr20	4980
ARFGEF2|ENSG00000124198.10|chr20	5358
CSE1L|ENSG00000124207.17|chr20	2916
STAU1|ENSG00000124214.21|chr20	1734
DDX27|ENSG00000124228.15|chr20	2298
ZNFX1|ENSG00000124201.15|chr20	5757
KCNB1|ENSG00000158445.10|chr20	2577
PTGIS|ENSG00000124212.6|chr20	1503
B4GALT5|ENSG00000158470.5|chr20	1167
SLC9A8|ENSG00000197818.12|chr20	1746
SPATA2|ENSG00000158480.11|chr20	1563
RNF114|ENSG00000124226.11|chr20	687
SNAI1|ENSG00000124216.4|chr20	795
UBE2V1|ENSG00000244687.13|chr20	444
PEDS1-UBE2V1|ENSG00000124208.16|chr20	1113
PEDS1|ENSG00000240849.11|chr20	813
CEBPB|ENSG00000172216.6|chr20	1038
PTPN1|ENSG00000196396.10|chr20	1308
RIPOR3|ENSG00000042062.13|chr20	2853
PARD6B|ENSG00000124171.9|chr20	1119
BCAS4|ENSG00000124243.19|chr20	522
ADNP|ENSG00000101126.18|chr20	3309
DPM1|ENSG00000000419.14|chr20	783
MOCS3|ENSG00000124217.5|chr20	1383
KCNG1|ENSG00000026559.14|chr20	1542
NFATC2|ENSG00000101096.20|chr20	2766
ATP9A|ENSG00000054793.14|chr20	3144
SALL4|ENSG00000101115.13|chr20	3162
ZFP64|ENSG00000020256.20|chr20	2046
TSHZ2|ENSG00000182463.16|chr20	3105
ZNF217|ENSG00000171940.14|chr20	3147
BCAS1|ENSG00000064787.14|chr20	1890
CYP24A1|ENSG00000019186.10|chr20	1545
PFDN4|ENSG00000101132.10|chr20	405
DOK5|ENSG00000101134.12|chr20	921
CBLN4|ENSG00000054803.4|chr20	606
MC3R|ENSG00000124089.4|chr20	972
FAM210B|ENSG00000124098.10|chr20	579
AURKA|ENSG00000087586.18|chr20	1212
CSTF1|ENSG00000101138.12|chr20	1296
CASS4|ENSG00000087589.17|chr20	2361
RTF2|ENSG00000022277.13|chr20	921
GCNT7|ENSG00000124091.10|chr20	927
FAM209A|ENSG00000124103.10|chr20	516
FAM209B|ENSG00000213714.1|chr20	516
TFAP2C|ENSG00000087510.7|chr20	1353
BMP7|ENSG00000101144.13|chr20	1296
SPO11|ENSG00000054796.13|chr20	1191
RAE1|ENSG00000101146.13|chr20	1107
RBM38|ENSG00000132819.17|chr20	720
HMGB1P1|ENSG00000124097.8|chr20	636
CTCFL|ENSG00000124092.13|chr20	1992
PCK1|ENSG00000124253.11|chr20	1869
ZBP1|ENSG00000124256.15|chr20	1290
PMEPA1|ENSG00000124225.16|chr20	864
C20orf85|ENSG00000124237.6|chr20	414
ANKRD60|ENSG00000124227.6|chr20	1038
RAB22A|ENSG00000124209.4|chr20	585
VAPB|ENSG00000124164.16|chr20	732
APCDD1L|ENSG00000198768.11|chr20	1506
STX16|ENSG00000124222.22|chr20	978
STX16-NPEPL1|ENSG00000254995.4|chr20	1149
NPEPL1|ENSG00000215440.12|chr20	1572
GNAS|ENSG00000087460.29|chr20	1185
NELFCD|ENSG00000101158.15|chr20	1746
CTSZ|ENSG00000101160.15|chr20	912
TUBB1|ENSG00000101162.4|chr20	1356
ATP5F1E|ENSG00000124172.10|chr20	156
PRELID3B|ENSG00000101166.16|chr20	585
ZNF831|ENSG00000124203.7|chr20	5034
EDN3|ENSG00000124205.18|chr20	717
PHACTR3|ENSG00000087495.17|chr20	1680
SYCP2|ENSG00000196074.13|chr20	4593
FAM217B|ENSG00000196227.11|chr20	1152
PPP1R3D|ENSG00000132825.7|chr20	900
CDH26|ENSG00000124215.17|chr20	2499
CDH4|ENSG00000179242.16|chr20	2751
TAF4|ENSG00000130699.20|chr20	3258
LSM14B|ENSG00000149657.20|chr20	1158
PSMA7|ENSG00000101182.15|chr20	747
SS18L1|ENSG00000184402.15|chr20	1191
MTG2|ENSG00000101181.18|chr20	1221
HRH3|ENSG00000101180.17|chr20	1338
OSBPL2|ENSG00000130703.17|chr20	1443
ADRM1|ENSG00000130706.13|chr20	1224
LAMA5|ENSG00000130702.15|chr20	11088
RPS21|ENSG00000171858.18|chr20	252
CABLES2|ENSG00000149679.12|chr20	1437
RBBP8NL|ENSG00000130701.4|chr20	1995
GATA5|ENSG00000130700.7|chr20	1194
SLCO4A1|ENSG00000101187.16|chr20	2169
NTSR1|ENSG00000101188.5|chr20	1257
MRGBP|ENSG00000101189.7|chr20	615
OGFR|ENSG00000060491.17|chr20	2034
COL9A3|ENSG00000092758.18|chr20	2055
TCFL5|ENSG00000101190.13|chr20	1503
DIDO1|ENSG00000101191.17|chr20	6723
GID8|ENSG00000101193.8|chr20	687
SLC17A9|ENSG00000101194.18|chr20	1311
BHLHE23|ENSG00000125533.6|chr20	726
YTHDF1|ENSG00000149658.18|chr20	1680
BIRC7|ENSG00000101197.13|chr20	897
NKAIN4|ENSG00000101198.15|chr20	627
ARFGAP1|ENSG00000101199.13|chr20	1221
COL20A1|ENSG00000101203.17|chr20	3855
CHRNA4|ENSG00000101204.18|chr20	1884
KCNQ2|ENSG00000075043.20|chr20	2619
EEF1A2|ENSG00000101210.13|chr20	1392
PPDPF|ENSG00000125534.10|chr20	345
PTK6|ENSG00000101213.7|chr20	1356
SRMS|ENSG00000125508.4|chr20	1467
FNDC11|ENSG00000125531.7|chr20	957
HELZ2|ENSG00000130589.16|chr20	7950
GMEB2|ENSG00000101216.11|chr20	1593
STMN3|ENSG00000197457.10|chr20	543
RTEL1|ENSG00000258366.12|chr20	3903
RTEL1-TNFRSF6B|ENSG00000026036.23|chr20	2358
TNFRSF6B|ENSG00000243509.6|chr20	903
ARFRP1|ENSG00000101246.20|chr20	606
ZGPAT|ENSG00000197114.12|chr20	1536
ENSG00000273154|ENSG00000273154.3|chr20	871
LIME1|ENSG00000203896.10|chr20	888
ENSG00000273047|ENSG00000273047.1|chr20	252
SLC2A4RG|ENSG00000125520.14|chr20	1164
ZBTB46|ENSG00000130584.12|chr20	1770
ABHD16B|ENSG00000183260.7|chr20	1410
TPD52L2|ENSG00000101150.18|chr20	621
DNAJC5|ENSG00000101152.11|chr20	597
UCKL1|ENSG00000198276.16|chr20	1647
ZNF512B|ENSG00000196700.9|chr20	2679
SAMD10|ENSG00000130590.14|chr20	609
PRPF6|ENSG00000101161.8|chr20	2826
C20orf204|ENSG00000196421.9|chr20	570
SOX18|ENSG00000203883.7|chr20	1155
TCEA2|ENSG00000171703.17|chr20	900
RGS19|ENSG00000171700.14|chr20	654
OPRL1|ENSG00000125510.18|chr20	1113
LKAAEAR1|ENSG00000171695.11|chr20	585
MYT1|ENSG00000196132.14|chr20	3366
NPBWR2|ENSG00000125522.4|chr20	1002
PCMTD2|ENSG00000203880.13|chr20	1086
TPTE|ENSG00000274391.5|chr21	1656
POTED|ENSG00000166351.11|chr21	1755
LIPI|ENSG00000188992.12|chr21	1383
RBM11|ENSG00000185272.14|chr21	846
HSPA13|ENSG00000155304.6|chr21	1416
SAMSN1|ENSG00000155307.19|chr21	1122
NRIP1|ENSG00000180530.11|chr21	3477
USP25|ENSG00000155313.16|chr21	3378
CXADR|ENSG00000154639.19|chr21	1098
BTG3|ENSG00000154640.15|chr21	759
C21orf91|ENSG00000154642.11|chr21	894
CHODL|ENSG00000154645.14|chr21	822
TMPRSS15|ENSG00000154646.9|chr21	3060
NCAM2|ENSG00000154654.15|chr21	2514
MRPL39|ENSG00000154719.14|chr21	1017
JAM2|ENSG00000154721.15|chr21	897
ATP5PF|ENSG00000154723.13|chr21	327
GABPA|ENSG00000154727.11|chr21	1365
APP|ENSG00000142192.21|chr21	2313
CYYR1|ENSG00000166265.13|chr21	468
ADAMTS1|ENSG00000154734.16|chr21	2904
ADAMTS5|ENSG00000154736.6|chr21	2793
N6AMT1|ENSG00000156239.12|chr21	645
LTN1|ENSG00000198862.14|chr21	5301
